Index,Location,TL,TR,deaths,sCh,cCh,CFR,reporting_date,source_index,source,confidence_weight,processing_notes,source_database
44,EMR::SOM,2023-01-01,2023-12-31,,10054.0,,,2023-12-31,33,WHO Annual Cholera Report (UID: 387),1.0,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 10054 cases",JHU
45,EMR::SOM,2023-01-01,2023-12-31,,8250.0,,,2023-12-31,33,WHO Annual Cholera Report (UID: 387),1.0,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 8250 cases",JHU
46,EMR::SOM::Banaadir::Deyniile,2021-01-01,2021-12-26,,966.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 966 cases",JHU
47,EMR::SOM::Banaadir::Howlwadaag,2021-01-01,2021-12-26,,105.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 105 cases",JHU
48,EMR::SOM::Banaadir::Hodan,2021-01-01,2021-12-26,,643.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 643 cases",JHU
49,EMR::SOM::Banaadir::Kaxda,2021-01-01,2021-12-26,,207.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 207 cases",JHU
50,EMR::SOM::Banaadir::Wadajir,2021-01-01,2021-12-26,,811.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 811 cases",JHU
51,EMR::SOM::Banaadir::Waaberi,2021-01-01,2021-12-26,,88.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 88 cases",JHU
52,EMR::SOM::Banaadir::Yaaqshiid,2021-01-01,2021-12-26,,9.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 9 cases",JHU
53,EMR::SOM::Galguduud::Caabudwaaq,2021-01-01,2021-12-26,,0.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
54,EMR::SOM::Galguduud::Cadaado,2021-01-01,2021-12-26,,0.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
55,EMR::SOM::Galguduud::Dhuusamareeb,2021-01-01,2021-12-26,,0.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
56,EMR::SOM::Puntland::Mudug::Gaalkacayo,2021-01-01,2021-12-26,,0.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
57,EMR::SOM::Mudug::Hobyo,2021-01-01,2021-12-26,,0.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
58,EMR::SOM::Hiiraan::Beledweyn,2021-01-01,2021-12-26,,0.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
59,EMR::SOM::Middle Shabelle::Cadale,2021-01-01,2021-12-26,,233.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 233 cases",JHU
60,EMR::SOM::Middle Shabelle::Balcad,2021-01-01,2021-12-26,,0.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
61,EMR::SOM::Middle Shabelle::Jawhar,2021-01-01,2021-12-26,,28.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 28 cases",JHU
62,EMR::SOM::Gedo::Baar-Dheere,2021-01-01,2021-12-26,,0.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
63,EMR::SOM::Gedo::Dolow,2021-01-01,2021-12-26,,0.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
64,EMR::SOM::Gedo::Ceel Waaq,2021-01-01,2021-12-26,,0.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
65,EMR::SOM::Gedo::Garbahaaray,2021-01-01,2021-12-26,,0.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
66,EMR::SOM::Gedo::Luuk,2021-01-01,2021-12-26,,0.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
67,EMR::SOM::Lower Juba::Afmadow,2021-01-01,2021-12-26,,0.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
68,EMR::SOM::Lower Juba::Badhadhe,2021-01-01,2021-12-26,,0.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
69,EMR::SOM::Lower Juba::Kismaayo,2021-01-01,2021-12-26,,0.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
70,EMR::SOM::Middle Juba::Bu'ale,2021-01-01,2021-12-26,,0.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
71,EMR::SOM::Puntland::Bari::Bosaaso,2021-01-01,2021-12-26,,0.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
72,EMR::SOM::Puntland::Bari::Qardho,2021-01-01,2021-12-26,,33.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 33 cases",JHU
73,EMR::SOM::Puntland::Mudug::Jariiban,2021-01-01,2021-12-26,,0.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
74,EMR::SOM::Sanaag::Ceel-Afwein,2021-01-01,2021-12-26,,0.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
75,EMR::SOM::Sanaag::Ceerigaabo,2021-01-01,2021-12-26,,0.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
76,EMR::SOM::Sool::Lascaanod,2021-01-01,2021-12-26,,0.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
77,EMR::SOM::Somaliland::Togdheer::Buuhoodle,2021-01-01,2021-12-26,,0.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
78,EMR::SOM::Somaliland::Togdheer::Burao,2021-01-01,2021-12-26,,0.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
79,EMR::SOM::Somaliland::Togdheer::Oodweyne,2021-01-01,2021-12-26,,0.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
80,EMR::SOM::Bakool::El Barde,2021-01-01,2021-12-26,,0.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
81,EMR::SOM::Bakool::Xudur,2021-01-01,2021-12-26,,0.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
82,EMR::SOM::Bay::Baydhabo,2021-01-01,2021-12-26,,674.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 674 cases",JHU
83,EMR::SOM::Bay::Buur Xakaba,2021-01-01,2021-12-26,,0.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
84,EMR::SOM::Bay::Diinsoor,2021-01-01,2021-12-26,,0.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
85,EMR::SOM::Bay::Qansax Dheere,2021-01-01,2021-12-26,,0.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
86,EMR::SOM::Shabeellaha Hoose::Afgooye,2021-01-01,2021-12-26,,57.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 57 cases",JHU
87,EMR::SOM::Shabeellaha Hoose::Barawa,2021-01-01,2021-12-26,,56.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 56 cases",JHU
88,EMR::SOM::Shabeellaha Hoose::Marka,2021-01-01,2021-12-26,,176.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 176 cases",JHU
89,EMR::SOM::Shabeellaha Hoose::Qoryooley,2021-01-01,2021-12-26,,0.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
90,EMR::SOM::Shabeellaha Hoose::Wanla Weyn,2021-01-01,2021-12-26,,51.0,,,2021-12-26,9,JHU Cholera Database (UID: 21381),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 51 cases",JHU
91,EMR::SOM::Lower Juba,2012-09-05,2012-09-27,32.0,193.0,,16.6,2012-09-27,17,JHU Cholera Database (UID: 21268),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 193 cases, 32 deaths",JHU
92,EMR::SOM::Banaadir,2011-05-16,2011-05-22,,140.0,,,2011-05-22,1,JHU Cholera Database (UID: 21269),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 140 cases",JHU
93,EMR::SOM,2017-01-02,2017-12-31,1118.0,78596.0,,1.4,2017-12-31,20,UNICEF Country Programme Report (UID: 20375),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 78596 cases, 1118 deaths",JHU
94,EMR::SOM,2017-01-02,2017-06-04,763.0,48607.0,,1.6,2017-06-04,20,UNICEF Country Programme Report (UID: 20375),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 48607 cases, 763 deaths",JHU
95,EMR::SOM,2017-06-05,2017-06-11,19.0,2429.0,,0.8,2017-06-11,20,UNICEF Country Programme Report (UID: 20375),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2429 cases, 19 deaths",JHU
96,EMR::SOM,2017-06-12,2017-06-18,13.0,1979.0,,0.7,2017-06-18,20,UNICEF Country Programme Report (UID: 20375),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1979 cases, 13 deaths",JHU
97,EMR::SOM,2017-06-19,2017-06-25,22.0,1371.0,,1.6,2017-06-25,20,UNICEF Country Programme Report (UID: 20375),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1371 cases, 22 deaths",JHU
98,EMR::SOM,2017-06-26,2017-07-02,3.0,1121.0,,0.3,2017-07-02,20,UNICEF Country Programme Report (UID: 20375),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1121 cases, 3 deaths",JHU
99,EMR::SOM,2017-07-03,2017-07-09,3.0,928.0,,0.3,2017-07-09,20,UNICEF Country Programme Report (UID: 20375),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 928 cases, 3 deaths",JHU
100,EMR::SOM,2017-07-10,2017-07-16,3.0,1068.0,,0.3,2017-07-16,20,UNICEF Country Programme Report (UID: 20375),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1068 cases, 3 deaths",JHU
101,EMR::SOM,2017-07-17,2017-07-23,4.0,864.0,,0.5,2017-07-23,20,UNICEF Country Programme Report (UID: 20375),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 864 cases, 4 deaths",JHU
102,EMR::SOM,2017-07-24,2017-07-30,2.0,306.0,,0.7,2017-07-30,20,UNICEF Country Programme Report (UID: 20375),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 306 cases, 2 deaths",JHU
103,EMR::SOM,2017-07-31,2017-08-06,2.0,321.0,,0.6,2017-08-06,20,UNICEF Country Programme Report (UID: 20375),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 321 cases, 2 deaths",JHU
104,EMR::SOM,2017-08-07,2017-08-13,0.0,282.0,,0.0,2017-08-13,20,UNICEF Country Programme Report (UID: 20375),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 282 cases, 0 deaths",JHU
105,EMR::SOM,2017-08-14,2017-08-20,0.0,222.0,,0.0,2017-08-20,20,UNICEF Country Programme Report (UID: 20375),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 222 cases, 0 deaths",JHU
106,EMR::SOM,2017-08-21,2017-08-27,0.0,112.0,,0.0,2017-08-27,20,UNICEF Country Programme Report (UID: 20375),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 112 cases, 0 deaths",JHU
107,EMR::SOM,2017-08-28,2017-09-03,2.0,137.0,,1.5,2017-09-03,20,UNICEF Country Programme Report (UID: 20375),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 137 cases, 2 deaths",JHU
108,EMR::SOM,2017-09-04,2017-09-10,0.0,22.0,,0.0,2017-09-10,20,UNICEF Country Programme Report (UID: 20375),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 22 cases, 0 deaths",JHU
109,EMR::SOM,2017-09-11,2017-09-17,0.0,61.0,,0.0,2017-09-17,20,UNICEF Country Programme Report (UID: 20375),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 61 cases, 0 deaths",JHU
110,EMR::SOM,2017-09-18,2017-09-24,0.0,92.0,,0.0,2017-09-24,20,UNICEF Country Programme Report (UID: 20375),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 92 cases, 0 deaths",JHU
111,EMR::SOM,2017-09-25,2017-10-01,0.0,126.0,,0.0,2017-10-01,20,UNICEF Country Programme Report (UID: 20375),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 126 cases, 0 deaths",JHU
112,EMR::SOM,2017-10-02,2017-10-08,0.0,148.0,,0.0,2017-10-08,20,UNICEF Country Programme Report (UID: 20375),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 148 cases, 0 deaths",JHU
113,EMR::SOM,2017-10-09,2017-10-15,0.0,147.0,,0.0,2017-10-15,20,UNICEF Country Programme Report (UID: 20375),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 147 cases, 0 deaths",JHU
114,EMR::SOM,2017-10-16,2017-10-22,0.0,86.0,,0.0,2017-10-22,20,UNICEF Country Programme Report (UID: 20375),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 86 cases, 0 deaths",JHU
115,EMR::SOM,2017-10-23,2017-10-29,0.0,61.0,,0.0,2017-10-29,20,UNICEF Country Programme Report (UID: 20375),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 61 cases, 0 deaths",JHU
116,EMR::SOM,2017-10-30,2017-11-05,0.0,78.0,,0.0,2017-11-05,20,UNICEF Country Programme Report (UID: 20375),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 78 cases, 0 deaths",JHU
117,EMR::SOM,2017-11-06,2017-11-12,0.0,20.0,,0.0,2017-11-12,20,UNICEF Country Programme Report (UID: 20375),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 20 cases, 0 deaths",JHU
118,EMR::SOM,2017-11-13,2017-11-19,0.0,13.0,,0.0,2017-11-19,20,UNICEF Country Programme Report (UID: 20375),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 13 cases, 0 deaths",JHU
119,EMR::SOM,2017-11-20,2017-11-26,0.0,10.0,,0.0,2017-11-26,20,UNICEF Country Programme Report (UID: 20375),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 10 cases, 0 deaths",JHU
120,EMR::SOM,2017-11-27,2017-12-03,0.0,22.0,,0.0,2017-12-03,20,UNICEF Country Programme Report (UID: 20375),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 22 cases, 0 deaths",JHU
121,EMR::SOM,2017-12-04,2017-12-10,0.0,12.0,,0.0,2017-12-10,20,UNICEF Country Programme Report (UID: 20375),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 12 cases, 0 deaths",JHU
