Index,Source,URL,Description,Date_Range,Data_Type,Status,Reliability_Level,Validation_Status,Search_Technique,Language_Original,Citation_Depth,Cross_References,Discovery_Method,source_database
11,WHO AFRO Surveillance Report (UID: 20726),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection20726.csv,JHU cholera database entry with 3 observations. Frequency: Other (54). Updated: 2024-02-09 Source tags: WHOafro,2017-06-05 to 2017-11-15,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
12,JHU Cholera Database (UID: 12047),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection12047.csv,JHU cholera database entry with 1 observations. Frequency: Other (51). Updated: 2024-02-09,2006-01-28 to 2006-03-20,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
13,WHO AFRO Surveillance Report (UID: 20696),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection20696.csv,JHU cholera database entry with 3 observations. Frequency: Other (43). Updated: 2024-02-09 Source tags: WHOafro,2017-06-05 to 2017-10-15,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
14,JHU Cholera Database (UID: 21517),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection21517.csv,JHU cholera database entry with 10 observations. Frequency: Other (42). Updated: 2025-05-04,2024-10-23 to 2025-03-27,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
15,WHO AFRO Surveillance Report (UID: 20457),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection20457.csv,JHU cholera database entry with 2 observations. Frequency: Other (41). Updated: 2024-02-09 Source tags: WHOafro,2017-01-01 to 2017-03-19,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
16,WHO AFRO Surveillance Report (UID: 20749),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection20749.csv,JHU cholera database entry with 6 observations. Frequency: Other (40). Updated: 2024-02-09 Source tags: WHOafro,2017-06-05 to 2017-12-03,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
17,JHU Cholera Database (UID: 12049),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection12049.csv,JHU cholera database entry with 1 observations. Frequency: Other (34). Updated: 2024-02-09,2006-01-28 to 2006-03-03,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
18,WHO AFRO Surveillance Report (UID: 20636),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection20636.csv,JHU cholera database entry with 2 observations. Frequency: Other (34). Updated: 2024-02-09 Source tags: WHOafro,2017-06-18 to 2017-08-20,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
19,WHO AFRO Surveillance Report (UID: 20484),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection20484.csv,JHU cholera database entry with 1 observations. Frequency: Other (320). Updated: 2024-02-09 Source tags: WHOafro,2016-06-12 to 2017-04-28,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
20,WHO AFRO Surveillance Report (UID: 20658),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection20658.csv,JHU cholera database entry with 2 observations. Frequency: Other (243). Updated: 2024-02-09 Source tags: WHOafro,2016-06-01 to 2017-09-10,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
21,JHU Cholera Database (UID: 20406),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection20406.csv,JHU cholera database entry with 4 observations. Frequency: Other (24). Updated: 2024-05-13,2014-04-23 to 2014-05-25,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
22,WHO AFRO Surveillance Report (UID: 20632),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection20632.csv,JHU cholera database entry with 1 observations. Frequency: Other (224). Updated: 2024-02-09 Source tags: WHOafro,2017-01-01 to 2017-08-13,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
23,WHO AFRO Surveillance Report (UID: 20601),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection20601.csv,JHU cholera database entry with 1 observations. Frequency: Other (215). Updated: 2024-02-09 Source tags: WHOafro,2017-01-01 to 2017-08-04,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
24,WHO AFRO Surveillance Report (UID: 20611),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection20611.csv,JHU cholera database entry with 3 observations. Frequency: Other (212). Updated: 2024-02-09 Source tags: WHOafro,2016-06-18 to 2017-08-06,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
25,WHO AFRO Surveillance Report (UID: 20728),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection20728.csv,JHU cholera database entry with 5 observations. Frequency: Other (209). Updated: 2024-02-09 Source tags: WHOafro,2016-06-18 to 2017-11-15,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
26,WHO AFRO Surveillance Report (UID: 20590),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection20590.csv,JHU cholera database entry with 1 observations. Frequency: Other (208). Updated: 2024-02-09 Source tags: WHOafro,2017-01-01 to 2017-07-28,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
27,WHO AFRO Surveillance Report (UID: 20500),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection20500.csv,JHU cholera database entry with 48 observations. Frequency: Other (20). Updated: 2025-03-17 Source tags: WHOafro,2016-06-12 to 2017-06-02,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
28,WHO AFRO Surveillance Report (UID: 20586),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection20586.csv,JHU cholera database entry with 2 observations. Frequency: Other (196). Updated: 2024-02-09 Source tags: WHOafro,2016-06-18 to 2017-07-09,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
29,WHO AFRO Surveillance Report (UID: 20768),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection20768.csv,JHU cholera database entry with 3 observations. Frequency: Other (196). Updated: 2024-02-09 Source tags: WHOafro,2016-06-16 to 2018-01-07,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
30,JHU Cholera Database (UID: 21382),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection21382.csv,JHU cholera database entry with 292 observations. Frequency: Other (19). Updated: 2024-02-10,2022-01-03 to 2022-10-30,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
31,UNICEF Country Programme Report (UID: 20376),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection20376.csv,JHU cholera database entry with 155 observations. Frequency: Other (172). Updated: 2024-05-15 Source tags: UNICEFcp,2016-06-01 to 2019-05-12,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
32,WHO AFRO Surveillance Report (UID: 20547),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection20547.csv,JHU cholera database entry with 1 observations. Frequency: Other (167). Updated: 2024-02-09 Source tags: WHOafro,2017-01-02 to 2017-06-18,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
33,WHO AFRO Surveillance Report (UID: 20505),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection20505.csv,JHU cholera database entry with 2 observations. Frequency: Other (166). Updated: 2025-03-17 Source tags: WHOafro,2016-06-12 to 2017-06-09,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
34,WHO AFRO Surveillance Report (UID: 20664),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection20664.csv,JHU cholera database entry with 3 observations. Frequency: Other (158). Updated: 2024-02-09 Source tags: WHOafro,2016-06-18 to 2017-09-24,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
35,WHO AFRO Surveillance Report (UID: 20712),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection20712.csv,JHU cholera database entry with 4 observations. Frequency: Other (157). Updated: 2024-02-09 Source tags: WHOafro,2016-06-18 to 2017-10-29,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
36,JHU Cholera Database (UID: 21515),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection21515.csv,JHU cholera database entry with 1 observations. Frequency: Other (153). Updated: 2025-05-04,2024-09-01 to 2025-02-01,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
37,JHU Cholera Database (UID: 21516),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection21516.csv,JHU cholera database entry with 1 observations. Frequency: Other (150). Updated: 2025-05-04,2024-10-01 to 2025-02-28,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
38,WHO AFRO Surveillance Report (UID: 20759),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection20759.csv,JHU cholera database entry with 86 observations. Frequency: Other (15). Updated: 2024-04-25 Source tags: WHOafro,2016-06-06 to 2017-12-17,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
39,WHO AFRO Surveillance Report (UID: 20448),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection20448.csv,JHU cholera database entry with 3 observations. Frequency: Other (148). Updated: 2025-03-17 Source tags: WHOafro,2016-01-01 to 2017-03-10,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
40,JHU Cholera Database (UID: 21416),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection21416.csv,JHU cholera database entry with 8 observations. Frequency: Other (143). Updated: 2025-01-13,2023-01-01 to 2024-11-24,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
41,WHO AFRO Surveillance Report (UID: 20450),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection20450.csv,JHU cholera database entry with 2 observations. Frequency: Other (140). Updated: 2024-02-09 Source tags: WHOafro,2016-06-18 to 2017-03-19,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
42,WHO AFRO Surveillance Report (UID: 20552),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection20552.csv,JHU cholera database entry with 3 observations. Frequency: Other (137). Updated: 2024-02-09 Source tags: WHOafro,2016-06-18 to 2017-07-02,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
43,WHO AFRO Surveillance Report (UID: 20795),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection20795.csv,JHU cholera database entry with 84 observations. Frequency: Other (13). Updated: 2024-04-25 Source tags: WHOafro,2016-06-06 to 2018-02-07,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
44,WHO AFRO Surveillance Report (UID: 20489),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection20489.csv,JHU cholera database entry with 6 observations. Frequency: Other (120). Updated: 2025-03-17 Source tags: WHOafro,2015-06-12 to 2017-05-07,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
45,WHO AFRO Surveillance Report (UID: 20683),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection20683.csv,JHU cholera database entry with 73 observations. Frequency: Other (12). Updated: 2024-02-09 Source tags: WHOafro,2016-06-01 to 2017-10-08,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
46,WHO AFRO Surveillance Report (UID: 20481),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection20481.csv,JHU cholera database entry with 3 observations. Frequency: Other (106). Updated: 2024-02-09 Source tags: WHOafro,2016-06-12 to 2017-04-16,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
47,WHO AFRO Surveillance Report (UID: 20469),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection20469.csv,JHU cholera database entry with 3 observations. Frequency: Other (101). Updated: 2024-02-09 Source tags: WHOafro,2016-06-12 to 2017-04-07,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
48,WHO AFRO Surveillance Report (UID: 20462),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection20462.csv,JHU cholera database entry with 3 observations. Frequency: Other (100). Updated: 2024-02-09 Source tags: WHOafro,2016-06-12 to 2017-03-29,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
49,JHU Cholera Database (UID: 823),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection823.csv,JHU cholera database entry with 48 observations. Frequency: Other (10). Updated: 2024-05-13,2014-04-23 to 2014-05-25,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
50,JHU Cholera Database (UID: 21383),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection21383.csv,JHU cholera database entry with 1 observations. Frequency: Annual. Updated: 2024-02-10,2022-01-01 to 2022-12-31,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
51,JHU Cholera Database (UID: 21452),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection21452.csv,JHU cholera database entry with 1 observations. Frequency: Annual. Updated: 2024-07-07,2023-01-01 to 2023-12-31,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
52,WHO Annual Cholera Report (UID: 620),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/South Sudan/ObservationCollection620.csv,JHU cholera database entry with 21 observations. Frequency: Annual. Updated: 2024-09-30 Source tags: WHOannual,2011-01-01 to 2023-12-31,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
