Index,Location,TL,TR,deaths,sCh,cCh,CFR,reporting_date,source_index,source,confidence_weight,processing_notes,source_database
11,AFR::NER::Maradi::Madarounfa,2018-07-05,2018-07-17,0,1,,0.0,2018-07-17,21,WHO AFRO Surveillance Report (UID: 20933),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases, 0 deaths",JHU
12,AFR::NER::Maradi::Madarounfa,2018-07-05,2018-07-17,0,4,,0.0,2018-07-17,21,WHO AFRO Surveillance Report (UID: 20933),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4 cases, 0 deaths",JHU
13,AFR::NER::Maradi::Madarounfa,2018-07-05,2018-07-17,0,4,,0.0,2018-07-17,21,WHO AFRO Surveillance Report (UID: 20933),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4 cases, 0 deaths",JHU
14,AFR::NER::Maradi::Madarounfa,2018-07-05,2018-07-17,1,1,,100.0,2018-07-17,21,WHO AFRO Surveillance Report (UID: 20933),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases, 1 deaths",JHU
15,AFR::NER::Maradi::Madarounfa,2018-07-05,2018-07-17,0,4,,0.0,2018-07-17,21,WHO AFRO Surveillance Report (UID: 20933),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4 cases, 0 deaths",JHU
16,AFR::NER::Maradi::Madarounfa,2018-07-05,2018-07-17,1,12,,8.3,2018-07-17,21,WHO AFRO Surveillance Report (UID: 20933),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 12 cases, 1 deaths",JHU
17,AFR::NER::Maradi::Madarounfa,2018-07-05,2018-07-17,0,13,,0.0,2018-07-17,21,WHO AFRO Surveillance Report (UID: 20933),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 13 cases, 0 deaths",JHU
18,AFR::NER::Maradi::Madarounfa,2018-07-05,2018-07-17,0,11,,0.0,2018-07-17,21,WHO AFRO Surveillance Report (UID: 20933),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 11 cases, 0 deaths",JHU
19,AFR::NER::Maradi::Madarounfa,2018-07-05,2018-07-17,0,16,,0.0,2018-07-17,21,WHO AFRO Surveillance Report (UID: 20933),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 16 cases, 0 deaths",JHU
20,AFR::NER::Maradi::Madarounfa,2018-07-05,2018-07-17,0,24,,0.0,2018-07-17,21,WHO AFRO Surveillance Report (UID: 20933),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 24 cases, 0 deaths",JHU
21,AFR::NER::Maradi::Madarounfa,2018-07-05,2018-07-17,1,24,,4.2,2018-07-17,21,WHO AFRO Surveillance Report (UID: 20933),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 24 cases, 1 deaths",JHU
22,AFR::NER::Maradi::Madarounfa,2018-07-05,2018-07-17,0,4,,0.0,2018-07-17,21,WHO AFRO Surveillance Report (UID: 20933),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4 cases, 0 deaths",JHU
23,AFR::NER::(NE-3|NE-4|NE-5|NE-7),2018-07-13,2018-11-08,78,3816,42,2.0,2018-11-08,15,WHO AFRO Surveillance Report (UID: 21026),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3816 cases, 78 deaths",JHU
24,AFR::NER::Maradi::Madarounfa,2018-11-02,2018-11-08,0,1,,0.0,2018-11-08,15,WHO AFRO Surveillance Report (UID: 21026),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases, 0 deaths",JHU
25,AFR::NER::Maradi::Tessaoua,2018-10-08,2018-10-24,,37,,,2018-10-24,15,WHO AFRO Surveillance Report (UID: 21026),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 37 cases",JHU
26,AFR::NER::Maradi::Tessaoua,2018-10-25,2018-11-08,,0,,,2018-11-08,15,WHO AFRO Surveillance Report (UID: 21026),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
27,AFR::NER::Maradi::Madarounfa,2018-07-13,2018-11-08,,2633,,,2018-11-08,15,WHO AFRO Surveillance Report (UID: 21026),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2633 cases",JHU
28,AFR::NER::(NE-3|NE-4|NE-5|NE-7),2018-07-13,2018-11-12,78,3822,42,2.0,2018-11-12,7,WHO AFRO Surveillance Report (UID: 21032),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3822 cases, 78 deaths",JHU
29,AFR::NER::Maradi::Madarounfa,2018-11-08,2018-11-12,0,0,,,2018-11-12,7,WHO AFRO Surveillance Report (UID: 21032),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
30,AFR::NER::Maradi::Madarounfa,2018-07-13,2018-11-12,,2637,,,2018-11-12,7,WHO AFRO Surveillance Report (UID: 21032),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2637 cases",JHU
31,AFR::NER,2018-07-05,2018-11-01,78,3814,34,2.0,2018-11-01,22,WHO AFRO Surveillance Report (UID: 21023),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3814 cases, 78 deaths",JHU
32,AFR::NER,2018-10-22,2018-10-28,2,12,,16.7,2018-10-28,22,WHO AFRO Surveillance Report (UID: 21023),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 12 cases, 2 deaths",JHU
33,AFR::NER,2018-10-15,2018-10-21,,24,,,2018-10-21,22,WHO AFRO Surveillance Report (UID: 21023),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 24 cases",JHU
34,AFR::NER,2018-10-29,2018-11-01,0,5,,0.0,2018-11-01,22,WHO AFRO Surveillance Report (UID: 21023),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 5 cases, 0 deaths",JHU
35,AFR::NER::Maradi::Tessaoua,2018-10-25,2018-11-01,,0,,,2018-11-01,22,WHO AFRO Surveillance Report (UID: 21023),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
36,AFR::NER,2018-07-05,2018-11-01,,2166,,,2018-11-01,22,WHO AFRO Surveillance Report (UID: 21023),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2166 cases",JHU
37,AFR::NER,2018-07-05,2018-11-01,,1648,,,2018-11-01,22,WHO AFRO Surveillance Report (UID: 21023),0.68,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 1648 cases",JHU
38,AFR::NER,2018-07-05,2018-11-01,,2174,,,2018-11-01,22,WHO AFRO Surveillance Report (UID: 21023),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2174 cases",JHU
39,AFR::NER,2018-07-05,2018-11-01,,1640,,,2018-11-01,22,WHO AFRO Surveillance Report (UID: 21023),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1640 cases",JHU
40,AFR::NER::Maradi,2018-07-05,2018-11-01,,3435,,,2018-11-01,22,WHO AFRO Surveillance Report (UID: 21023),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3435 cases",JHU
41,AFR::NER::Maradi::Madarounfa,2018-10-20,2018-11-01,,2631,,,2018-11-01,22,WHO AFRO Surveillance Report (UID: 21023),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2631 cases",JHU
42,AFR::NER,2018-07-02,2018-07-08,1,15,,6.7,2018-07-08,22,WHO AFRO Surveillance Report (UID: 21023),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 15 cases, 1 deaths",JHU
43,AFR::NER,2018-07-09,2018-07-15,2,82,,2.4,2018-07-15,22,WHO AFRO Surveillance Report (UID: 21023),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 82 cases, 2 deaths",JHU
44,AFR::NER,2018-07-16,2018-07-22,5,183,,2.7,2018-07-22,22,WHO AFRO Surveillance Report (UID: 21023),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 183 cases, 5 deaths",JHU
45,AFR::NER,2018-07-23,2018-07-29,6,345,,1.7,2018-07-29,22,WHO AFRO Surveillance Report (UID: 21023),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 345 cases, 6 deaths",JHU
46,AFR::NER,2018-07-30,2018-08-05,5,298,,1.7,2018-08-05,22,WHO AFRO Surveillance Report (UID: 21023),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 298 cases, 5 deaths",JHU
47,AFR::NER,2018-08-06,2018-08-12,10,391,,2.6,2018-08-12,22,WHO AFRO Surveillance Report (UID: 21023),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 391 cases, 10 deaths",JHU
48,AFR::NER,2018-08-13,2018-08-19,7,401,,1.7,2018-08-19,22,WHO AFRO Surveillance Report (UID: 21023),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 401 cases, 7 deaths",JHU
49,AFR::NER,2018-08-20,2018-08-26,10,341,,2.9,2018-08-26,22,WHO AFRO Surveillance Report (UID: 21023),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 341 cases, 10 deaths",JHU
50,AFR::NER,2018-08-27,2018-09-02,15,448,,3.3,2018-09-02,22,WHO AFRO Surveillance Report (UID: 21023),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 448 cases, 15 deaths",JHU
51,AFR::NER,2018-09-03,2018-09-09,5,355,,1.4,2018-09-09,22,WHO AFRO Surveillance Report (UID: 21023),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 355 cases, 5 deaths",JHU
52,AFR::NER,2018-09-10,2018-09-16,6,417,,1.4,2018-09-16,22,WHO AFRO Surveillance Report (UID: 21023),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 417 cases, 6 deaths",JHU
53,AFR::NER,2018-09-17,2018-09-23,4,285,,1.4,2018-09-23,22,WHO AFRO Surveillance Report (UID: 21023),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 285 cases, 4 deaths",JHU
54,AFR::NER,2018-09-24,2018-09-30,2,134,,1.5,2018-09-30,22,WHO AFRO Surveillance Report (UID: 21023),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 134 cases, 2 deaths",JHU
55,AFR::NER,2018-10-01,2018-10-07,5,45,,11.1,2018-10-07,22,WHO AFRO Surveillance Report (UID: 21023),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 45 cases, 5 deaths",JHU
56,AFR::NER,2018-10-08,2018-10-14,1,20,,5.0,2018-10-14,22,WHO AFRO Surveillance Report (UID: 21023),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 20 cases, 1 deaths",JHU
57,AFR::NER,2018-10-15,2018-10-21,2,24,,8.3,2018-10-21,22,WHO AFRO Surveillance Report (UID: 21023),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 24 cases, 2 deaths",JHU
58,AFR::NER,2018-10-22,2018-10-28,2,12,,16.7,2018-10-28,22,WHO AFRO Surveillance Report (UID: 21023),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 12 cases, 2 deaths",JHU
59,AFR::NER,2018-10-29,2018-11-04,0,5,,0.0,2018-11-04,22,WHO AFRO Surveillance Report (UID: 21023),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 5 cases, 0 deaths",JHU
60,AFR::NER::Tillaberi::Ayorou::Ayorou,2013-05-06,2013-05-06,,5,,,2013-05-06,17,JHU Cholera Database (UID: 218),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 5 cases",JHU
61,AFR::NER::Tillaberi::Ayorou::Ayorou,2013-05-06,2013-05-10,,83,,,2013-05-10,17,JHU Cholera Database (UID: 218),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 83 cases",JHU
62,AFR::NER::Tillaberi::Ayorou::Ayorou::Tabareybarey Refugee Camp,2013-05-06,2013-05-10,,9,,,2013-05-10,17,JHU Cholera Database (UID: 218),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 9 cases",JHU
63,AFR::NER::Tillaberi::Ayorou::Ayorou::Tabareybarey Refugee Camp,2013-05-07,2013-05-07,0,6,6,0.0,2013-05-07,17,JHU Cholera Database (UID: 218),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 6 cases, 0 deaths",JHU
64,AFR::NER::Tillaberi::Ayorou::Ayorou::Tabareybarey Refugee Camp,2013-05-06,2013-05-12,0,10,10,0.0,2013-05-12,17,JHU Cholera Database (UID: 218),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 10 cases, 0 deaths",JHU
65,AFR::NER::Tillaberi::Ayorou::Ayorou::Tabareybarey Refugee Camp,2013-05-13,2013-05-19,0,15,15,0.0,2013-05-19,17,JHU Cholera Database (UID: 218),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 15 cases, 0 deaths",JHU
66,AFR::NER::Tillaberi::Ayorou::Ayorou::Tabareybarey Refugee Camp,2013-05-20,2013-05-26,0,4,4,0.0,2013-05-26,17,JHU Cholera Database (UID: 218),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4 cases, 0 deaths",JHU
67,AFR::NER::Tillaberi::Ayorou::Ayorou::Tabareybarey Refugee Camp,2013-05-27,2013-06-02,0,0,0,,2013-06-02,17,JHU Cholera Database (UID: 218),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
68,AFR::NER::(NE-3|NE-4|NE-5|NE-7),2018-07-13,2018-10-18,74,3764,34,2.0,2018-10-18,12,WHO AFRO Surveillance Report (UID: 21008),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3764 cases, 74 deaths",JHU
69,AFR::NER,2018-10-15,2018-10-18,0,6,,0.0,2018-10-18,12,WHO AFRO Surveillance Report (UID: 21008),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 6 cases, 0 deaths",JHU
70,AFR::NER::Maradi::Madarounfa,2018-07-13,2018-10-18,,2635,,,2018-10-18,12,WHO AFRO Surveillance Report (UID: 21008),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2635 cases",JHU
71,AFR::NER::(NE-2|NE-4|NE-5|NE-7),2010-07-03,2010-10-01,62,976,,6.4,2010-10-01,4,JHU Cholera Database (UID: 20416),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 976 cases, 62 deaths",JHU
72,AFR::NER,2010-07-03,2010-10-01,62,976,,6.4,2010-10-01,4,JHU Cholera Database (UID: 20416),0.66,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 976 cases, 62 deaths",JHU
73,AFR::NER,2013-12-30,2014-02-02,,13,,,2014-02-02,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 13 cases",JHU
74,AFR::NER,2014-02-03,2014-03-09,,80,,,2014-03-09,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 80 cases",JHU
75,AFR::NER,2014-03-10,2014-03-16,,7,,,2014-03-16,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 7 cases",JHU
76,AFR::NER,2014-03-17,2014-03-23,,12,,,2014-03-23,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 12 cases",JHU
77,AFR::NER,2014-03-24,2014-03-30,,8,,,2014-03-30,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 8 cases",JHU
78,AFR::NER,2014-03-31,2014-04-06,,1,,,2014-04-06,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases",JHU
79,AFR::NER,2014-04-07,2014-04-13,,1,,,2014-04-13,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases",JHU
80,AFR::NER,2014-04-14,2014-04-20,,1,,,2014-04-20,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases",JHU
81,AFR::NER,2014-04-21,2014-04-27,,2,,,2014-04-27,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases",JHU
82,AFR::NER,2014-04-28,2014-05-04,,0,,,2014-05-04,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
83,AFR::NER,2014-05-05,2014-05-11,,0,,,2014-05-11,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
84,AFR::NER,2014-05-12,2014-05-18,,0,,,2014-05-18,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
85,AFR::NER,2014-05-19,2014-05-25,,1,,,2014-05-25,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases",JHU
86,AFR::NER,2014-05-26,2014-06-01,,17,,,2014-06-01,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 17 cases",JHU
87,AFR::NER,2014-06-02,2014-06-08,,41,,,2014-06-08,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 41 cases",JHU
88,AFR::NER,2014-06-09,2014-06-15,,9,,,2014-06-15,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 9 cases",JHU
89,AFR::NER,2014-06-16,2014-06-22,,1,,,2014-06-22,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases",JHU
90,AFR::NER,2014-06-23,2014-06-29,,1,,,2014-06-29,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases",JHU
91,AFR::NER,2014-06-30,2014-07-06,,36,,,2014-07-06,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 36 cases",JHU
92,AFR::NER,2014-07-07,2014-07-13,,23,,,2014-07-13,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 23 cases",JHU
93,AFR::NER,2014-07-14,2014-07-20,,18,,,2014-07-20,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 18 cases",JHU
94,AFR::NER,2014-07-21,2014-07-27,,6,,,2014-07-27,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 6 cases",JHU
95,AFR::NER,2014-07-28,2014-08-03,,13,,,2014-08-03,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 13 cases",JHU
96,AFR::NER,2014-08-04,2014-08-10,,4,,,2014-08-10,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4 cases",JHU
97,AFR::NER,2014-08-11,2014-08-17,,6,,,2014-08-17,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 6 cases",JHU
98,AFR::NER,2014-08-18,2014-08-24,,29,,,2014-08-24,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 29 cases",JHU
99,AFR::NER,2014-08-25,2014-08-31,,44,,,2014-08-31,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 44 cases",JHU
100,AFR::NER,2014-09-01,2014-09-07,,151,,,2014-09-07,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 151 cases",JHU
101,AFR::NER,2014-09-08,2014-09-14,,251,,,2014-09-14,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 251 cases",JHU
102,AFR::NER,2014-09-15,2014-09-21,,237,,,2014-09-21,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 237 cases",JHU
103,AFR::NER,2014-09-22,2014-09-28,,230,,,2014-09-28,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 230 cases",JHU
104,AFR::NER,2014-09-29,2014-10-05,,121,,,2014-10-05,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 121 cases",JHU
105,AFR::NER,2014-10-06,2014-10-12,,154,,,2014-10-12,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 154 cases",JHU
106,AFR::NER,2014-10-13,2014-10-19,,111,,,2014-10-19,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 111 cases",JHU
107,AFR::NER,2014-10-20,2014-10-26,,36,,,2014-10-26,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 36 cases",JHU
108,AFR::NER,2014-10-27,2014-11-02,,17,,,2014-11-02,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 17 cases",JHU
109,AFR::NER,2014-11-03,2014-11-09,,46,,,2014-11-09,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 46 cases",JHU
110,AFR::NER,2014-11-10,2014-11-16,,27,,,2014-11-16,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 27 cases",JHU
111,AFR::NER,2014-11-17,2014-11-23,,31,,,2014-11-23,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 31 cases",JHU
112,AFR::NER,2014-11-24,2014-11-30,,2,,,2014-11-30,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases",JHU
113,AFR::NER,2014-12-01,2014-12-07,,0,,,2014-12-07,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
114,AFR::NER,2014-12-29,2015-01-04,,16,,,2015-01-04,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 16 cases",JHU
115,AFR::NER,2015-01-05,2015-01-11,,6,,,2015-01-11,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 6 cases",JHU
116,AFR::NER,2015-01-12,2015-01-18,,3,,,2015-01-18,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3 cases",JHU
117,AFR::NER,2015-01-19,2015-01-25,,14,,,2015-01-25,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 14 cases",JHU
118,AFR::NER,2015-01-26,2015-02-01,,12,,,2015-02-01,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 12 cases",JHU
119,AFR::NER,2015-02-02,2015-02-08,,0,,,2015-02-08,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
120,AFR::NER,2015-02-09,2015-02-15,,0,,,2015-02-15,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
121,AFR::NER,2015-02-16,2015-02-22,,0,,,2015-02-22,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
122,AFR::NER,2015-02-23,2015-03-01,,0,,,2015-03-01,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
123,AFR::NER,2015-03-02,2015-03-08,,0,,,2015-03-08,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
124,AFR::NER,2015-03-09,2015-03-15,,0,,,2015-03-15,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
125,AFR::NER,2015-03-16,2015-03-22,,0,,,2015-03-22,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
126,AFR::NER,2015-03-23,2015-03-29,,0,,,2015-03-29,3,UNICEF Country Programme Report (UID: 5115),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
