Index,Location,TL,TR,deaths,sCh,cCh,CFR,reporting_date,source_index,source,confidence_weight,processing_notes,source_database
11,AFR::NAM::NA-KU,2025-06-09,2025-08-14,1,18,9,5.6,2025-08-14,10,Xinhua Namibia Declares End to Cholera Malaria Outbreaks August 2025,0.8,"Source states: 'A total of 18 suspected cases were reported, with nine confirmed' and outbreak declared ended August 14 2025 in Opuwo District Kunene Region. Earlier reports confirmed 1 death (child from household cluster). Outbreak declared June 19 2025. CFR = 1/18 = 5.6%. Provincial subset do not sum with national totals. Includes initial March 2025 case.",AI
12,AFR::NAM::Otjozondjupa,2025-11-18,2026-01-12,0,96,22,0.0,2026-01-15,12,New Era Live Grootfontein Cholera 22 Confirmed Cases,0.8,Source states: '22 confirmed cases from 83 samples tested' and '40 negative results' with 2 hospitalizations. Additional sources confirm 96 suspected cases in Grootfontein Otjozondjupa region. Outbreak started November 18 2025 with first confirmed case. No deaths recorded. Kap en Bou and Blikkiesdorp informal settlements. Second 2025 outbreak. Provincial subset - do not sum with national rows.,AI
13,AFR::NAM,2026-01-01,2026-01-25,0,42,,0.0,2026-02-21,16,WHO Multi-country Outbreak of Cholera Epidemiological Update No. 34,0.9,Source states: 'Namibia ... Cases 42 Deaths 0 CFR (%) 0.0' in Table 1 (Reported cholera and AWD cases and deaths by WHO Region as of 25 January 2026) for the period 1 to 25 January 2026 - interpreted as 42 sCh cases (WHO notes Table 1 includes suspected RDT-positive and culture-confirmed cases). National cumulative GTFCC snapshot. National total - do not sum with WHO baseline weekly rows or with Otjozondjupa provincial rows.,AI
14,AFR::NAM,2026-01-01,2026-04-26,0,213,,0.0,2026-05-29,17,WHO Multi-country Outbreak of Cholera Epidemiological Update No. 37,0.9,"Source states: 'Namibia ... Cases 213 Deaths 0 CFR (%) 0.0 Cases per 100 000 7' in Table 1 (Reported cholera and AWD cases and deaths by WHO Region as of 26 April 2026) for the period 1 January to 26 April 2026; last 28 days shows no new cases - interpreted as 213 cumulative sCh cases. National cumulative GTFCC snapshot superseding Update No. 34 figure of 42. National total - do not sum with WHO baseline weekly rows, with Index 13, or with Otjozondjupa provincial rows.",AI
15,AFR::NAM::Otjozondjupa,2025-11-18,2026-02-15,0,99,32,0.0,2026-02-23,18,The Water Diplomat Southern Africa Floods Cholera February 2026,0.6,"Source states: '32 confirmed and 99 suspected cases centered in the Grootfontein district' as of mid-February 2026 - interpreted as 99 sCh and 32 cCh for Grootfontein Otjozondjupa region. Extends earlier Grootfontein outbreak figure (Index 12: 96 suspected 22 confirmed through 2026-01-12) with later as-of date. Provincial subset - do not sum with national rows (Index 13, 14) or with Index 12 (overlapping same Grootfontein outbreak; this row supersedes with later counts).",AI
16,AFR::NAM,1990-01-01,1990-12-31,0,0,,0.0,1991-05-10,19,WHO Weekly Epidemiological Record - Cholera in 1990 (WER 66(19):133-136),0.8,"Source confirms zero cholera transmission 1990-01-01..1990-12-31. Source states: 'In Africa, 37 960 cases were notified by 10 countries in 1990, compared with 35 951 cases reported by 16 countries in 1989.'. Evidence type: Inferred_Absence. Surveillance system status during absence: operational. Namibia does not appear anywhere in the WER 1990 annual cholera notification table; the Africa block runs ...Malawi / Mali / Mauritania / Mozambique -> Niger / Nigeria... with no Namibia line. Namibia became independent on 1990-03-21 and joined WHO on 1990-04-23; cholera was one of three diseases subject to mandatory notification to WHO under the International Health Regulations (1969) throughout this period, so non-appearance in the annual notification table means no cholera cases were notified, not that no notification channel existed. Corroboration: (a) WHO Global Health Observatory annual cholera series (CHOLERA_0000000001) holds NO Namibia record before 2005 while neighbours are present from 1971 (Angola), 1973 (South Africa, Mozambique, Zimbabwe) and 1978 (Zambia); (b) the peer-reviewed report of Namibia's 2006-2007 outbreak states 'To date, there has been no published data of cholera occurring in Namibia' and 'this is the first published report of cholera from Namibia'. Evidence type: Inferred_Absence - inferred from absence of any notification in a mandatory WHO notification regime, not from an explicit WHO statement that Namibia reported zero. Caveat recorded in the WER 1990 issue itself: 'Evidence was again received of the presence of cholera in a number of other countries which failed to declare it' - underreporting cannot be excluded. Surveillance system status: operational (IHR(1969) cholera notification in force; Namibia a WHO Member State). National-level row; no sub-national rows exist for this period.",AI
17,AFR::NAM,1991-01-01,1991-12-31,0,0,,0.0,1992-08-21,20,WHO Weekly Epidemiological Record - Cholera in 1991 (WER 67(34):253-260),0.8,"Source confirms zero cholera transmission 1991-01-01..1991-12-31. Source states: 'Cases of cholera notified to WHO, 1991'. Evidence type: Inferred_Absence. Surveillance system status during absence: operational. Namibia does not appear anywhere in the WER 1991 annual cholera notification table; the Africa block runs ...Malawi / Mali / Mauritania / Mozambique -> Niger / Nigeria... with no Namibia line. Namibia became independent on 1990-03-21 and joined WHO on 1990-04-23; cholera was one of three diseases subject to mandatory notification to WHO under the International Health Regulations (1969) throughout this period, so non-appearance in the annual notification table means no cholera cases were notified, not that no notification channel existed. Corroboration: (a) WHO Global Health Observatory annual cholera series (CHOLERA_0000000001) holds NO Namibia record before 2005 while neighbours are present from 1971 (Angola), 1973 (South Africa, Mozambique, Zimbabwe) and 1978 (Zambia); (b) the peer-reviewed report of Namibia's 2006-2007 outbreak states 'To date, there has been no published data of cholera occurring in Namibia' and 'this is the first published report of cholera from Namibia'. Evidence type: Inferred_Absence - inferred from absence of any notification in a mandatory WHO notification regime, not from an explicit WHO statement that Namibia reported zero. Caveat recorded in the WER 1990 issue itself: 'Evidence was again received of the presence of cholera in a number of other countries which failed to declare it' - underreporting cannot be excluded. Surveillance system status: operational (IHR(1969) cholera notification in force; Namibia a WHO Member State). National-level row; no sub-national rows exist for this period.",AI
18,AFR::NAM,1992-01-01,1992-12-31,0,0,,0.0,1993-05-21,21,WHO Weekly Epidemiological Record - Cholera in 1992 (WER 68(21):149-155),0.8,"Source confirms zero cholera transmission 1992-01-01..1992-12-31. Source states: 'In 1992, 20 countries reported 91 081 cases and 5 291 deaths'. Evidence type: Inferred_Absence. Surveillance system status during absence: operational. Namibia does not appear anywhere in the WER 1992 annual cholera notification table; the Africa block runs ...Malawi / Mali / Mauritania / Mozambique -> Niger / Nigeria... with no Namibia line. Namibia became independent on 1990-03-21 and joined WHO on 1990-04-23; cholera was one of three diseases subject to mandatory notification to WHO under the International Health Regulations (1969) throughout this period, so non-appearance in the annual notification table means no cholera cases were notified, not that no notification channel existed. Corroboration: (a) WHO Global Health Observatory annual cholera series (CHOLERA_0000000001) holds NO Namibia record before 2005 while neighbours are present from 1971 (Angola), 1973 (South Africa, Mozambique, Zimbabwe) and 1978 (Zambia); (b) the peer-reviewed report of Namibia's 2006-2007 outbreak states 'To date, there has been no published data of cholera occurring in Namibia' and 'this is the first published report of cholera from Namibia'. Evidence type: Inferred_Absence - inferred from absence of any notification in a mandatory WHO notification regime, not from an explicit WHO statement that Namibia reported zero. Caveat recorded in the WER 1990 issue itself: 'Evidence was again received of the presence of cholera in a number of other countries which failed to declare it' - underreporting cannot be excluded. Surveillance system status: operational (IHR(1969) cholera notification in force; Namibia a WHO Member State). National-level row; no sub-national rows exist for this period.",AI
19,AFR::NAM,1993-01-01,1993-12-31,0,0,,0.0,1994-07-15,22,WHO Weekly Epidemiological Record - Cholera in 1993 (WER 69(28):205-212),0.8,"Source confirms zero cholera transmission 1993-01-01..1993-12-31. Source states: 'Cases of cholera and deaths notified to WHO, 1993'. Evidence type: Inferred_Absence. Surveillance system status during absence: operational. Namibia does not appear anywhere in the WER 1993 annual cholera notification table; the Africa block runs ...Malawi / Mali / Mauritania / Mozambique -> Niger / Nigeria... with no Namibia line. Namibia became independent on 1990-03-21 and joined WHO on 1990-04-23; cholera was one of three diseases subject to mandatory notification to WHO under the International Health Regulations (1969) throughout this period, so non-appearance in the annual notification table means no cholera cases were notified, not that no notification channel existed. Corroboration: (a) WHO Global Health Observatory annual cholera series (CHOLERA_0000000001) holds NO Namibia record before 2005 while neighbours are present from 1971 (Angola), 1973 (South Africa, Mozambique, Zimbabwe) and 1978 (Zambia); (b) the peer-reviewed report of Namibia's 2006-2007 outbreak states 'To date, there has been no published data of cholera occurring in Namibia' and 'this is the first published report of cholera from Namibia'. Evidence type: Inferred_Absence - inferred from absence of any notification in a mandatory WHO notification regime, not from an explicit WHO statement that Namibia reported zero. Caveat recorded in the WER 1990 issue itself: 'Evidence was again received of the presence of cholera in a number of other countries which failed to declare it' - underreporting cannot be excluded. Surveillance system status: operational (IHR(1969) cholera notification in force; Namibia a WHO Member State). National-level row; no sub-national rows exist for this period.",AI
20,AFR::NAM,1994-01-01,1994-12-31,0,0,,0.0,1995-07-14,23,WHO Weekly Epidemiological Record - Cholera in 1994 (WER 70(28):201-208),0.8,"Source confirms zero cholera transmission 1994-01-01..1994-12-31. Source states: 'In 1994, cholera affected more countries in Africa than ever before, with 28 countries reporting a total of 161 983 cases.'. Evidence type: Inferred_Absence. Surveillance system status during absence: operational. Namibia does not appear anywhere in the WER 1994 annual cholera notification table; the Africa block runs ...Malawi / Mali / Mauritania / Mozambique -> Niger / Nigeria... with no Namibia line. Namibia became independent on 1990-03-21 and joined WHO on 1990-04-23; cholera was one of three diseases subject to mandatory notification to WHO under the International Health Regulations (1969) throughout this period, so non-appearance in the annual notification table means no cholera cases were notified, not that no notification channel existed. Corroboration: (a) WHO Global Health Observatory annual cholera series (CHOLERA_0000000001) holds NO Namibia record before 2005 while neighbours are present from 1971 (Angola), 1973 (South Africa, Mozambique, Zimbabwe) and 1978 (Zambia); (b) the peer-reviewed report of Namibia's 2006-2007 outbreak states 'To date, there has been no published data of cholera occurring in Namibia' and 'this is the first published report of cholera from Namibia'. Evidence type: Inferred_Absence - inferred from absence of any notification in a mandatory WHO notification regime, not from an explicit WHO statement that Namibia reported zero. Caveat recorded in the WER 1990 issue itself: 'Evidence was again received of the presence of cholera in a number of other countries which failed to declare it' - underreporting cannot be excluded. Surveillance system status: operational (IHR(1969) cholera notification in force; Namibia a WHO Member State). National-level row; no sub-national rows exist for this period.",AI
21,AFR::NAM,1995-01-01,1995-12-31,0,0,,0.0,1996-05-24,24,WHO Weekly Epidemiological Record - Cholera in 1995 (WER 71(21):157-163),0.8,"Source confirms zero cholera transmission 1995-01-01..1995-12-31. Source states: 'Cases of cholera and deaths notified to WHO, 1995'. Evidence type: Inferred_Absence. Surveillance system status during absence: operational. Namibia does not appear anywhere in the WER 1995 annual cholera notification table; the Africa block runs ...Malawi / Mali / Mauritania / Mozambique -> Niger / Nigeria... with no Namibia line. Namibia became independent on 1990-03-21 and joined WHO on 1990-04-23; cholera was one of three diseases subject to mandatory notification to WHO under the International Health Regulations (1969) throughout this period, so non-appearance in the annual notification table means no cholera cases were notified, not that no notification channel existed. Corroboration: (a) WHO Global Health Observatory annual cholera series (CHOLERA_0000000001) holds NO Namibia record before 2005 while neighbours are present from 1971 (Angola), 1973 (South Africa, Mozambique, Zimbabwe) and 1978 (Zambia); (b) the peer-reviewed report of Namibia's 2006-2007 outbreak states 'To date, there has been no published data of cholera occurring in Namibia' and 'this is the first published report of cholera from Namibia'. Evidence type: Inferred_Absence - inferred from absence of any notification in a mandatory WHO notification regime, not from an explicit WHO statement that Namibia reported zero. Caveat recorded in the WER 1990 issue itself: 'Evidence was again received of the presence of cholera in a number of other countries which failed to declare it' - underreporting cannot be excluded. Surveillance system status: operational (IHR(1969) cholera notification in force; Namibia a WHO Member State). National-level row; no sub-national rows exist for this period.",AI
22,AFR::NAM,1996-01-01,1996-12-31,0,0,,0.0,1997-08-01,25,WHO Weekly Epidemiological Record - Cholera in 1996 (WER 72(31):229-235),0.8,"Source confirms zero cholera transmission 1996-01-01..1996-12-31. Source states: 'In 1996, 27 countries reported cholera outbreaks, Nigeria, Senegal and Somalia accounting for more than 10 000 cases each'. Evidence type: Inferred_Absence. Surveillance system status during absence: operational. Namibia does not appear anywhere in the WER 1996 annual cholera notification table; the Africa block runs ...Malawi / Mali / Mauritania / Mozambique -> Niger / Nigeria... with no Namibia line. Namibia became independent on 1990-03-21 and joined WHO on 1990-04-23; cholera was one of three diseases subject to mandatory notification to WHO under the International Health Regulations (1969) throughout this period, so non-appearance in the annual notification table means no cholera cases were notified, not that no notification channel existed. Corroboration: (a) WHO Global Health Observatory annual cholera series (CHOLERA_0000000001) holds NO Namibia record before 2005 while neighbours are present from 1971 (Angola), 1973 (South Africa, Mozambique, Zimbabwe) and 1978 (Zambia); (b) the peer-reviewed report of Namibia's 2006-2007 outbreak states 'To date, there has been no published data of cholera occurring in Namibia' and 'this is the first published report of cholera from Namibia'. Evidence type: Inferred_Absence - inferred from absence of any notification in a mandatory WHO notification regime, not from an explicit WHO statement that Namibia reported zero. Caveat recorded in the WER 1990 issue itself: 'Evidence was again received of the presence of cholera in a number of other countries which failed to declare it' - underreporting cannot be excluded. Surveillance system status: operational (IHR(1969) cholera notification in force; Namibia a WHO Member State). National-level row; no sub-national rows exist for this period.",AI
23,AFR::NAM,1997-01-01,1997-12-31,0,0,,0.0,1998-07-03,26,WHO Weekly Epidemiological Record - Cholera in 1997 (WER 73(27):201-208),0.8,"Source confirms zero cholera transmission 1997-01-01..1997-12-31. Source states: 'Cholera cases and deaths notified to WHO, 1997'. Evidence type: Inferred_Absence. Surveillance system status during absence: operational. Namibia does not appear anywhere in the WER 1997 annual cholera notification table; the Africa block runs ...Malawi / Mali / Mauritania / Mozambique -> Niger / Nigeria... with no Namibia line. Namibia became independent on 1990-03-21 and joined WHO on 1990-04-23; cholera was one of three diseases subject to mandatory notification to WHO under the International Health Regulations (1969) throughout this period, so non-appearance in the annual notification table means no cholera cases were notified, not that no notification channel existed. Corroboration: (a) WHO Global Health Observatory annual cholera series (CHOLERA_0000000001) holds NO Namibia record before 2005 while neighbours are present from 1971 (Angola), 1973 (South Africa, Mozambique, Zimbabwe) and 1978 (Zambia); (b) the peer-reviewed report of Namibia's 2006-2007 outbreak states 'To date, there has been no published data of cholera occurring in Namibia' and 'this is the first published report of cholera from Namibia'. Evidence type: Inferred_Absence - inferred from absence of any notification in a mandatory WHO notification regime, not from an explicit WHO statement that Namibia reported zero. Caveat recorded in the WER 1990 issue itself: 'Evidence was again received of the presence of cholera in a number of other countries which failed to declare it' - underreporting cannot be excluded. Surveillance system status: operational (IHR(1969) cholera notification in force; Namibia a WHO Member State). National-level row; no sub-national rows exist for this period.",AI
24,AFR::NAM,1998-01-01,1998-12-31,0,0,,0.0,1999-08-06,27,WHO Weekly Epidemiological Record - Cholera in 1998 (WER 74(31):257-263),0.8,"Source confirms zero cholera transmission 1998-01-01..1998-12-31. Source states: 'Cholera cases and deaths notified to WHO, 1998'. Evidence type: Inferred_Absence. Surveillance system status during absence: operational. Namibia does not appear anywhere in the WER 1998 annual cholera notification table; the Africa block runs ...Malawi / Mali / Mauritania / Mozambique -> Niger / Nigeria... with no Namibia line. Namibia became independent on 1990-03-21 and joined WHO on 1990-04-23; cholera was one of three diseases subject to mandatory notification to WHO under the International Health Regulations (1969) throughout this period, so non-appearance in the annual notification table means no cholera cases were notified, not that no notification channel existed. Corroboration: (a) WHO Global Health Observatory annual cholera series (CHOLERA_0000000001) holds NO Namibia record before 2005 while neighbours are present from 1971 (Angola), 1973 (South Africa, Mozambique, Zimbabwe) and 1978 (Zambia); (b) the peer-reviewed report of Namibia's 2006-2007 outbreak states 'To date, there has been no published data of cholera occurring in Namibia' and 'this is the first published report of cholera from Namibia'. Evidence type: Inferred_Absence - inferred from absence of any notification in a mandatory WHO notification regime, not from an explicit WHO statement that Namibia reported zero. Caveat recorded in the WER 1990 issue itself: 'Evidence was again received of the presence of cholera in a number of other countries which failed to declare it' - underreporting cannot be excluded. Surveillance system status: operational (IHR(1969) cholera notification in force; Namibia a WHO Member State). National-level row; no sub-national rows exist for this period.",AI
25,AFR::NAM,1999-01-01,1999-12-31,0,0,,0.0,2000-08-04,28,WHO Weekly Epidemiological Record - Cholera in 1999 (WER 75(31):249-256),0.8,"Source confirms zero cholera transmission 1999-01-01..1999-12-31. Source states: 'Cholera cases and deaths notified to WHO, 1999'. Evidence type: Inferred_Absence. Surveillance system status during absence: operational. Namibia does not appear anywhere in the WER 1999 annual cholera notification table; the Africa block runs ...Malawi / Mali / Mauritania / Mozambique -> Niger / Nigeria... with no Namibia line. Namibia became independent on 1990-03-21 and joined WHO on 1990-04-23; cholera was one of three diseases subject to mandatory notification to WHO under the International Health Regulations (1969) throughout this period, so non-appearance in the annual notification table means no cholera cases were notified, not that no notification channel existed. Corroboration: (a) WHO Global Health Observatory annual cholera series (CHOLERA_0000000001) holds NO Namibia record before 2005 while neighbours are present from 1971 (Angola), 1973 (South Africa, Mozambique, Zimbabwe) and 1978 (Zambia); (b) the peer-reviewed report of Namibia's 2006-2007 outbreak states 'To date, there has been no published data of cholera occurring in Namibia' and 'this is the first published report of cholera from Namibia'. Evidence type: Inferred_Absence - inferred from absence of any notification in a mandatory WHO notification regime, not from an explicit WHO statement that Namibia reported zero. Caveat recorded in the WER 1990 issue itself: 'Evidence was again received of the presence of cholera in a number of other countries which failed to declare it' - underreporting cannot be excluded. Surveillance system status: operational (IHR(1969) cholera notification in force; Namibia a WHO Member State). National-level row; no sub-national rows exist for this period.",AI
26,AFR::NAM,2000-01-01,2000-12-31,0,0,,0.0,2001-08-03,29,WHO Weekly Epidemiological Record - Cholera in 2000 (WER 76(31):233-240),0.8,"Source confirms zero cholera transmission 2000-01-01..2000-12-31. Source states: 'Cholera cases and deaths notified to WHO, 2000'. Evidence type: Inferred_Absence. Surveillance system status during absence: operational. Namibia does not appear anywhere in the WER 2000 annual cholera notification table; the Africa block runs ...Malawi / Mali / Mauritania / Mozambique -> Niger / Nigeria... with no Namibia line. Namibia became independent on 1990-03-21 and joined WHO on 1990-04-23; cholera was one of three diseases subject to mandatory notification to WHO under the International Health Regulations (1969) throughout this period, so non-appearance in the annual notification table means no cholera cases were notified, not that no notification channel existed. Corroboration: (a) WHO Global Health Observatory annual cholera series (CHOLERA_0000000001) holds NO Namibia record before 2005 while neighbours are present from 1971 (Angola), 1973 (South Africa, Mozambique, Zimbabwe) and 1978 (Zambia); (b) the peer-reviewed report of Namibia's 2006-2007 outbreak states 'To date, there has been no published data of cholera occurring in Namibia' and 'this is the first published report of cholera from Namibia'. Evidence type: Inferred_Absence - inferred from absence of any notification in a mandatory WHO notification regime, not from an explicit WHO statement that Namibia reported zero. Caveat recorded in the WER 1990 issue itself: 'Evidence was again received of the presence of cholera in a number of other countries which failed to declare it' - underreporting cannot be excluded. Surveillance system status: operational (IHR(1969) cholera notification in force; Namibia a WHO Member State). National-level row; no sub-national rows exist for this period.",AI
27,AFR::NAM,2001-01-01,2001-12-31,0,0,,0.0,2002-08-02,30,WHO Weekly Epidemiological Record - Cholera in 2001 (WER 77(31):257-265),0.8,"Source confirms zero cholera transmission 2001-01-01..2001-12-31. Source states: 'Cholera cases and deaths notified to WHO, 2001'. Evidence type: Inferred_Absence. Surveillance system status during absence: operational. Namibia does not appear anywhere in the WER 2001 annual cholera notification table; the Africa block runs ...Malawi / Mali / Mauritania / Mozambique -> Niger / Nigeria... with no Namibia line. Namibia became independent on 1990-03-21 and joined WHO on 1990-04-23; cholera was one of three diseases subject to mandatory notification to WHO under the International Health Regulations (1969) throughout this period, so non-appearance in the annual notification table means no cholera cases were notified, not that no notification channel existed. Corroboration: (a) WHO Global Health Observatory annual cholera series (CHOLERA_0000000001) holds NO Namibia record before 2005 while neighbours are present from 1971 (Angola), 1973 (South Africa, Mozambique, Zimbabwe) and 1978 (Zambia); (b) the peer-reviewed report of Namibia's 2006-2007 outbreak states 'To date, there has been no published data of cholera occurring in Namibia' and 'this is the first published report of cholera from Namibia'. Evidence type: Inferred_Absence - inferred from absence of any notification in a mandatory WHO notification regime, not from an explicit WHO statement that Namibia reported zero. Caveat recorded in the WER 1990 issue itself: 'Evidence was again received of the presence of cholera in a number of other countries which failed to declare it' - underreporting cannot be excluded. Surveillance system status: operational (IHR(1969) cholera notification in force; Namibia a WHO Member State). National-level row; no sub-national rows exist for this period.",AI
28,AFR::NAM,2002-01-01,2002-12-31,0,0,,0.0,2003-08-01,31,WHO Weekly Epidemiological Record - Cholera in 2002 (WER 78(31):269-276),0.8,"Source confirms zero cholera transmission 2002-01-01..2002-12-31. Source states: 'Cholera cases and deaths notified to WHO, 2002'. Evidence type: Inferred_Absence. Surveillance system status during absence: operational. Namibia does not appear anywhere in the WER 2002 annual cholera notification table; the Africa block runs ...Malawi / Mali / Mauritania / Mozambique -> Niger / Nigeria... with no Namibia line. Namibia became independent on 1990-03-21 and joined WHO on 1990-04-23; cholera was one of three diseases subject to mandatory notification to WHO under the International Health Regulations (1969) throughout this period, so non-appearance in the annual notification table means no cholera cases were notified, not that no notification channel existed. Corroboration: (a) WHO Global Health Observatory annual cholera series (CHOLERA_0000000001) holds NO Namibia record before 2005 while neighbours are present from 1971 (Angola), 1973 (South Africa, Mozambique, Zimbabwe) and 1978 (Zambia); (b) the peer-reviewed report of Namibia's 2006-2007 outbreak states 'To date, there has been no published data of cholera occurring in Namibia' and 'this is the first published report of cholera from Namibia'. Evidence type: Inferred_Absence - inferred from absence of any notification in a mandatory WHO notification regime, not from an explicit WHO statement that Namibia reported zero. Caveat recorded in the WER 1990 issue itself: 'Evidence was again received of the presence of cholera in a number of other countries which failed to declare it' - underreporting cannot be excluded. Surveillance system status: operational (IHR(1969) cholera notification in force; Namibia a WHO Member State). National-level row; no sub-national rows exist for this period.",AI
29,AFR::NAM,2003-01-01,2003-12-31,0,0,,0.0,2004-07-30,32,WHO Weekly Epidemiological Record - Cholera in 2003 (WER 79(31):281-288),0.8,"Source confirms zero cholera transmission 2003-01-01..2003-12-31. Source states: 'Cholera cases and deaths notified to WHO, 2003'. Evidence type: Inferred_Absence. Surveillance system status during absence: operational. Namibia does not appear anywhere in the WER 2003 annual cholera notification table; the Africa block runs ...Malawi / Mali / Mauritania / Mozambique -> Niger / Nigeria... with no Namibia line. Namibia became independent on 1990-03-21 and joined WHO on 1990-04-23; cholera was one of three diseases subject to mandatory notification to WHO under the International Health Regulations (1969) throughout this period, so non-appearance in the annual notification table means no cholera cases were notified, not that no notification channel existed. Corroboration: (a) WHO Global Health Observatory annual cholera series (CHOLERA_0000000001) holds NO Namibia record before 2005 while neighbours are present from 1971 (Angola), 1973 (South Africa, Mozambique, Zimbabwe) and 1978 (Zambia); (b) the peer-reviewed report of Namibia's 2006-2007 outbreak states 'To date, there has been no published data of cholera occurring in Namibia' and 'this is the first published report of cholera from Namibia'. Evidence type: Inferred_Absence - inferred from absence of any notification in a mandatory WHO notification regime, not from an explicit WHO statement that Namibia reported zero. Caveat recorded in the WER 1990 issue itself: 'Evidence was again received of the presence of cholera in a number of other countries which failed to declare it' - underreporting cannot be excluded. Surveillance system status: operational (IHR(1969) cholera notification in force; Namibia a WHO Member State). National-level row; no sub-national rows exist for this period.",AI
