Index,Location,TL,TR,deaths,sCh,cCh,CFR,reporting_date,source_index,source,confidence_weight,processing_notes,source_database
12,AFR::ZWE,2004-01-01,2004-12-31,10.0,125,,8.0,2005-01-01,11,Review 2008-2009 and 2018-2019 Cholera Zimbabwe ClinMedJournals,0.8,Source documents annual Zimbabwe cholera statistics from Ministry of Health data: 2004 - 125 cases and 10 deaths (CFR 8.0%). Alternative source cited 900 cases/40 deaths; adopting Ministry of Health figure of 125/10. Annual national total.,AI
13,AFR::ZWE,2005-01-01,2005-12-31,15.0,231,,6.5,2006-01-01,11,Review 2008-2009 and 2018-2019 Cholera Zimbabwe ClinMedJournals,0.8,Source documents annual Zimbabwe cholera statistics from Ministry of Health data: 2005 - 231 cases and 15 deaths (CFR 6.5%). Annual national total.,AI
14,AFR::ZWE,2006-01-01,2006-12-31,63.0,789,,8.0,2007-01-01,11,Review 2008-2009 and 2018-2019 Cholera Zimbabwe ClinMedJournals,0.8,Source documents annual Zimbabwe cholera statistics from Ministry of Health data: 2006 - 789 cases and 63 deaths (CFR 8.0%). 27 deaths noted in civil groups warning 'cholera time bomb' per additional sources. Annual national total.,AI
15,AFR::ZWE,2007-01-01,2007-12-31,4.0,65,,6.2,2008-01-01,11,Review 2008-2009 and 2018-2019 Cholera Zimbabwe ClinMedJournals,0.8,Source documents annual Zimbabwe cholera statistics from Ministry of Health data: 2007 - 65 cases and 4 deaths (CFR 6.2%). Annual national total. Note: this preceded the massive 2008-2009 epidemic.,AI
16,AFR::ZWE,2010-01-01,2010-12-31,22.0,1022,,2.2,2011-01-01,4,Cholera Outbreaks Zimbabwe IntechOpen Book Chapter,0.9,"Source states Table 2 from National Health Information and Surveillance Ministry of Health Zimbabwe: 2010 - 1022 cases, 22 deaths, 4 districts affected. Post-epidemic surveillance data. Annual national total.",AI
17,AFR::ZWE,2011-01-01,2011-12-31,45.0,1140,,3.9,2012-01-01,4,Cholera Outbreaks Zimbabwe IntechOpen Book Chapter,0.9,"Source states Table 2 from National Health Information and Surveillance Ministry of Health Zimbabwe: 2011 - 1140 cases, 45 deaths, 4 districts affected. Annual national total.",AI
18,AFR::ZWE,2012-01-01,2012-12-31,1.0,22,,4.5,2013-01-01,4,Cholera Outbreaks Zimbabwe IntechOpen Book Chapter,0.9,"Source states Table 2 from Ministry of Health Zimbabwe: 2012 - 22 cases, 1 death, 1 district affected. Significant reduction from 2011. Annual national total.",AI
19,AFR::ZWE,2013-01-01,2013-12-31,0.0,2,,0.0,2014-01-01,4,Cholera Outbreaks Zimbabwe IntechOpen Book Chapter,0.9,"Source states Table 2 from Ministry of Health Zimbabwe: 2013 - 2 cases, 0 deaths, 1 district affected. Near-elimination level. Annual national total.",AI
20,AFR::ZWE,2014-01-01,2014-12-31,0.0,0,,0.0,2015-01-01,4,Cholera Outbreaks Zimbabwe IntechOpen Book Chapter,0.9,"Source states Table 2 from Ministry of Health Zimbabwe: 2014 - 0 cases, 0 deaths, 0 districts affected. Zero-transmission year. Annual national total. [AGENT 1 REVISION 2026-09-20] CORROBORATED by an independent Level 1 government source: the Zimbabwe Multi-Sectoral Cholera Elimination Plan 2018-2028, Table 4 'Cholera Cases and Deaths in Zimbabwe, 1972 - March 2019' (sourced to National Health Information and Surveillance, MoHCC), lists 2014 as '0 | 0 | 0 | No' districts affected. Because that table explicitly states 'Blank spaces mean no data', the printed zeros for 2014 are an affirmative report of no cases rather than a blank, which strengthens this row as a documented rather than inferred absence. (reason: Agent 1 cross-reference: MoHCC elimination plan Table 4 confirms 2014 zero) [AGENT 1 REVISION 2026-09-20] Evidence type: Documented_Absence. Surveillance system status during absence: operational. Labelled by Agent 1 because this zero row carried no canonical evidence token, which left py/build_weekly_timeseries.py unable to distinguish a reported zero from an unobserved gap. Two independent Ministry of Health surveillance tables print an explicit 0 for 2014 - the IntechOpen chapter Table 2 and MoHCC Multi-Sectoral Cholera Elimination Plan Table 4 - and the latter states that blank cells mean no data, so a printed 0 there is an affirmative report of zero cases rather than a missing value. (reason: Agent 1: add the canonical evidence label to the 2014 zero row)",AI
21,AFR::ZWE,2015-01-01,2015-12-31,0.0,42,,0.0,2016-01-01,4,Cholera Outbreaks Zimbabwe IntechOpen Book Chapter,0.9,"Source states Table 2 from Ministry of Health Zimbabwe: 2015 - 42 cases, 0 deaths, 6 districts affected. Annual national total.",AI
22,AFR::ZWE,2016-01-01,2016-12-31,1.0,4,,25.0,2017-01-01,4,Cholera Outbreaks Zimbabwe IntechOpen Book Chapter,0.9,"Source states Table 2 from Ministry of Health Zimbabwe: 2016 - 4 cases, 1 death, 2 districts affected. CFR 25% is high but consistent with very small outbreak (1 death from 4 cases). Annual national total.",AI
23,AFR::ZWE,2017-01-01,2017-12-31,3.0,6,,50.0,2018-01-01,4,Cholera Outbreaks Zimbabwe IntechOpen Book Chapter,0.8,"Source states Table 2 from Ministry of Health Zimbabwe: 2017 - 6 cases, 3 deaths, 3 districts affected. CFR 50% is extremely high - plausible for very small outbreak where deaths occurred before treatment center access. Annual national total. confidence_weight reduced due to unusual CFR.",AI
24,AFR::ZWE,2019-01-01,2021-12-31,0.0,0,,0.0,2022-01-01,9,MSF Why Cholera Rise Zimbabwe 2022-2023,1.0,"Source states: 'six cases in 2022 had been reported after three years with no recorded cases' confirming zero transmission in 2019, 2020, and 2021. Cross-validated by multiple sources. Evidence type: Documented_Absence from MSF surveillance report. Zimbabwe cholera-free 2019-2021 following 2018-2019 outbreak. Surveillance system: operational with Ministry of Health active monitoring.",AI
25,AFR::ZWE,2022-01-01,2022-12-31,,6,,,2023-01-01,9,MSF Why Cholera Rise Zimbabwe 2022-2023,0.9,Source states: 'six cases in 2022 had been reported after three years with no recorded cases'. Single-year minimal outbreak. Annual national total of 6 suspected cases.,AI
26,AFR::ZWE,2023-02-12,2024-06-30,718.0,34549,4217.0,2.1,2024-08-09,5,Zimbabwe Declares Cholera Outbreak Over WHO AFRO,1.0,"Source states: 'The Government of Zimbabwe, through the Ministry of Health and Child Care (MoHCC) has officially declared an end to a protracted cholera outbreak that began on 12 February 2023. Last case reported on 30 June 2024. Cumulative deaths: 718 (87 laboratory confirmed, 631 suspected). Suspected cases: 34549. Confirmed cases: 4217. CFR: 2.1%. All 10 provinces affected, 62 districts.' Outbreak declared over August 9 2024. WHO official source.",AI
27,AFR::ZWE,2024-11-06,2025-03-12,7.0,248,,2.82,2025-03-12,8,Zimbabwe Cholera 2025 New Outbreak Xinhua,0.4,"Source states: New outbreak began Kariba district November 2024. As of January 13 2025: 28 cases 2 deaths. As of March 12 2025 (per WHO situation report): 248 cases including 7 deaths. Outbreak spread to 8 districts including Bikita Bindura Chiredzi Chipinge Kariba Goromonzi Mazowe Shamva. New outbreak following declaration of previous one over in August 2024. [AGENT 1 REVISION 2026-09-20] SUPERSEDED for primary use by Agent 1. A new row cites the IFRC Zimbabwe Cholera 2025 DREF Final Report (MDRZW024, 4 February 2026) giving 579 cumulative cases and 13 deaths as of the SAME date, 12 March 2025 - more than twice the 248 cases and 7 deaths recorded here from Xinhua. The 579/13 figure is corroborated by the IFRC DREF operation document already in this metadata (index 13: '579 suspected, 114 confirmed, 13 deaths, CFR 2.2%') and by the ReliefWeb disaster record for EP-2024-000233-ZWE, and derives from MoHCC situational reports; the 248/7 figure is a single Level 3 news source. Under the CLAUDE.md source hierarchy the government/UN figure is preferred, so confidence here is reduced 0.8 -> 0.4 and this row is retained only as a record of the conflicting published value. Use the DREF Final Report row as the primary national observation for 2024-11-06..2025-03-12. (reason: Agent 1 conflict resolution: IFRC/MoHCC 579/13 supersedes Xinhua 248/7 for 12 March 2025)",AI
28,AFR::ZWE::Mashonaland_East,1992-10-01,1993-06-30,57.0,2048,,2.8,1993-07-01,1,CDC MMWR Epidemic Cholera Zimbabwe 1992-1993,0.9,CDC MMWR states: 'Zimbabwe had cholera outbreaks in 1992 and 1993 with 2048 and 5385 reported cases respectively. Outbreaks were linked to influx of refugees from Mozambique and drought.' Provincial context: initial outbreaks occurred in Mashonaland East and Manicaland provinces on border with Mozambique. This entry documents initial outbreak location. Note: national totals documented in row 3 - this is provincial subset for initial outbreak reporting period.,AI
29,AFR::ZWE::Harare,2018-09-05,2019-03-26,44.0,9971,371.0,0.4,2019-04-01,7,Descriptive Epidemiology Zimbabwe Cholera 2018-2019 PMC9887696,1.0,"Source states: Harare City had 9971 cases, attack rate 632.4 per 100,000. Total national outbreak: 10730 cases, 68 deaths, CFR 0.64%. 76.1% deaths within 24 hours of admission. Harare was primary affected area with 9971 cases. Deaths attributed to Harare province estimated proportionally. Note: national total documented in JHU baseline - this is provincial breakdown for 2018-2019 outbreak.",AI
30,AFR::ZWE,2023-02-12,2023-10-05,100.0,4609,935.0,2.2,2023-10-10,6,Perspective 2023 Cholera Outbreaks Zimbabwe PMC11043271,0.9,"Source states: As of October 5 2023 - suspected cases 4609 with 100 deaths (935 confirmed with 30 deaths). Initial outbreak phase data. Provincial breakdown: Harare 1616 cases, Mutare (Manicaland) 1534 cases, Bulawayo 324 cases, outbreak extended to all 10 provinces. Note: cumulative 2023-2024 outbreak total in row 26 supersedes this - this documents sub-period for 2023 only.",AI
31,AFR::ZWE::Mashonaland_Central,2024-12-19,2025-03-11,,332,62,,2025-03-12,13,IFRC DREF Operation Zimbabwe Cholera 2025 MDRZW024,0.8,"Source states: 'Mashonaland Central: 332 suspected (6 new), 62 confirmed, 308 recovered' - interpreted as 332 sCh and 62 cCh cases. MoHCC case distribution as of 11 March 2025 for the 2024-2025 outbreak (epicenter, includes Mazowe Bindura Mt Darwin Shamva). Provincial subset - do not sum with national row 27 or WHO baseline weeklies; deaths not split by province in source.",AI
32,AFR::ZWE::Mashonaland_East,2024-12-19,2025-03-11,,75,25,,2025-03-12,13,IFRC DREF Operation Zimbabwe Cholera 2025 MDRZW024,0.8,"Source states: 'Mashonaland East: 75 suspected, 25 confirmed, 65 recovered' - interpreted as 75 sCh and 25 cCh cases. MoHCC case distribution as of 11 March 2025 (UMP district Boremine and Dindi areas). Provincial subset - do not sum with national row 27 or WHO baseline weeklies.",AI
33,AFR::ZWE::Mashonaland_West,2024-11-04,2025-03-11,,130,7,,2025-03-12,13,IFRC DREF Operation Zimbabwe Cholera 2025 MDRZW024,0.8,"Source states: 'Mashonaland West: 130 suspected (2 new), 7 confirmed, 129 recovered' - interpreted as 130 sCh and 7 cCh cases. MoHCC case distribution as of 11 March 2025 (includes Kariba/Gatchegatche where outbreak began 4 Nov 2024). Provincial subset - do not sum with national row 27 or WHO baseline weeklies.",AI
34,AFR::ZWE::Harare,2024-12-06,2025-03-11,,3,2,,2025-03-12,13,IFRC DREF Operation Zimbabwe Cholera 2025 MDRZW024,0.8,"Source states: 'Harare: 3 suspected, 2 confirmed, 2 recovered' - interpreted as 3 sCh and 2 cCh cases. Harare reported its first case 6 December 2024 in Belvedere squatter camp. MoHCC case distribution as of 11 March 2025. Provincial subset - do not sum with national row 27 or WHO baseline weeklies.",AI
35,AFR::ZWE::Mashonaland_Central::Mazowe,2024-12-21,2025-03-11,1,104,,1.0,2025-03-12,14,Mazowe Cholera Outbreak ZimbabweNow,0.6,"Source states: 'The cholera outbreak in Mazowe District, Mashonaland Central Province, which began on December 21, 2024 ... where 104 cases and one death have been recorded' - interpreted as 104 sCh cases and 1 death. District-level subset within Mashonaland Central (row 31) - do not sum with provincial or national rows.",AI
36,AFR::ZWE,2026-05-09,2026-07-20,1,66,25,1.52,2026-07-20,16,IFRC DREF Operation Zimbabwe Emergency Cholera Response 2026 MDRZW029,0.85,"Source states: 'The cholera outbreak is currently affecting six districts across Manicaland and Midlands Provinces, with a cumulative 66 suspected cases reported to date. Zvishavane District in Midlands Province remains the most affected district, accounting for 42 suspected cases, including 15 RDT-positive cases and 10 culture-confirmed cases. In Manicaland Province, a cumulative 24 suspected cases have been reported across Mutasa (Penhalonga) (11), Mutare City (6), Mutare Rural (4), Chipinge (2), and Chimanimani (1), with 19 RDT-positive cases, 15 culture-confirmed cases, and one reported death (CFR: 1.6%)' - interpreted as 66 sCh cases, 25 cCh confirmed cases, 1 deaths. Two-province (Manicaland + Midlands) cumulative for the 2026 winter/dry-season outbreak wave. TL=2026-05-09 (Zvishavane onset, earliest of the two waves), TR=2026-07-20 (DREF publication/as-of date). cCh=25 is the sum of culture-confirmed cases only (10 Zvishavane + 15 Manicaland); 34 RDT-positive cases (15+19) are counted within sCh but not in cCh. PRIMARY LEVEL FOR MOSAIC AGGREGATION for the May-July 2026 wave; the Zvishavane, Manicaland and Manicaland-district rows from this same source are subsets - do NOT sum them with this row. This wave is additional to the 36 cases reported nationally to WHO for 1 Jan - 29 Mar 2026 (Rushinga/Nyanga wave). [AGENT 1 REVISION 2026-09-20] RELABELLED to national level (AFR::ZWE) by Agent 1: the source presents 66 suspected cases as the total of the whole active 2026 outbreak ('The cholera outbreak is currently affecting six districts across Manicaland and Midlands Provinces, with a cumulative 66 suspected cases reported to date'), i.e. those six districts were the only ones with active transmission on 20 July 2026. It therefore functions as the national count for 9 May - 20 July 2026. It EXCLUDES the earlier Jan-Mar 2026 Rushinga/Nyanga wave (36 cases, 2 deaths reported to WHO for 1 Jan - 29 Mar 2026), so it is NOT a 2026 year-to-date national cumulative and must not be treated as one. PRIMARY national row for this window; the Midlands/Zvishavane, Manicaland and Manicaland-district rows from the same source are subsets - do not sum with this row. (reason: Agent 1: national-level labelling so the row fills the national weekly series for the 2026-03-09..2026-09-20 effective gap; AFR::ZWE::Multi_Provincial is excluded from py/build_weekly_timeseries.py national build)",AI
37,AFR::ZWE::Midlands::Zvishavane,2026-05-09,2026-07-20,,42,10,,2026-07-20,16,IFRC DREF Operation Zimbabwe Emergency Cholera Response 2026 MDRZW029,0.85,"Source states: 'In Zvishavane District, Midlands Province, the outbreak began on 9 May 2026 in a mining setting. By 28 June 2026, a total of 42 suspected cases had been reported, including 13 cases positive by Rapid Diagnostic Test (RDT) and 10 culture-confirmed cases' - interpreted as 42 sCh cases, 10 cCh confirmed cases. District subset of the AFR::ZWE::Multi_Provincial row for the same period - do NOT sum with it. Later section of the same DREF restates Zvishavane as 42 suspected with 15 RDT-positive and 10 culture-confirmed as of 20 July 2026, so sCh=42 is unchanged between 28 June and 20 July; cCh=10 uses culture-confirmed only. No deaths attributed to Zvishavane in the source (the single reported death is in Manicaland), so deaths left empty rather than asserted as zero.",AI
38,AFR::ZWE::Manicaland,2026-06-14,2026-07-20,1,24,15,4.17,2026-07-20,16,IFRC DREF Operation Zimbabwe Emergency Cholera Response 2026 MDRZW029,0.85,"Source states: 'In Manicaland Province, the outbreak was reported from 14 June 2026, with 24 cases reported by 25 June 2026, including five culture-confirmed cases and one death. Since then, additional cases have been reported in Mutare City (4 cases), Chipinge (1 case), Chimanimani (1 case), and Mutasa (11 cases), demonstrating continued geographical expansion within the province' - interpreted as 24 sCh cases, 15 cCh confirmed cases, 1 deaths. Provincial subset of the AFR::ZWE::Multi_Provincial row - do NOT sum with it. sCh=24 and cCh=15 taken from the later Scope and Scale section as of 20 July 2026: 'In Manicaland Province, a cumulative 24 suspected cases have been reported across Mutasa (Penhalonga) (11), Mutare City (6), Mutare Rural (4), Chipinge (2), and Chimanimani (1), with 19 RDT-positive cases, 15 culture-confirmed cases, and one reported death (CFR: 1.6%)'. cCh uses culture-confirmed only; 19 RDT-positive counted within sCh.",AI
39,AFR::ZWE::Manicaland::Mutasa,2026-06-14,2026-07-20,,11,,,2026-07-20,16,IFRC DREF Operation Zimbabwe Emergency Cholera Response 2026 MDRZW029,0.8,"Source states: 'In Manicaland Province, a cumulative 24 suspected cases have been reported across Mutasa (Penhalonga) (11), Mutare City (6), Mutare Rural (4), Chipinge (2), and Chimanimani (1), with 19 RDT-positive cases, 15 culture-confirmed cases, and one reported death (CFR: 1.6%)' - interpreted as 11 sCh cases. District subset of the AFR::ZWE::Manicaland provincial row (and of AFR::ZWE::Multi_Provincial) for the same period - do NOT sum with those rows. District case counts as of 20 July 2026; the source does not split confirmations or the single death by district, so cCh and deaths are left empty rather than asserted. Mutasa district = the Penhalonga artisanal mining settlement, described as the epicentre: '19 of 26 suspected cases (73%) are epidemiologically linked' to Penhalonga.",AI
40,AFR::ZWE::Manicaland::Mutare_City,2026-06-14,2026-07-20,,6,,,2026-07-20,16,IFRC DREF Operation Zimbabwe Emergency Cholera Response 2026 MDRZW029,0.8,"Source states: 'In Manicaland Province, a cumulative 24 suspected cases have been reported across Mutasa (Penhalonga) (11), Mutare City (6), Mutare Rural (4), Chipinge (2), and Chimanimani (1), with 19 RDT-positive cases, 15 culture-confirmed cases, and one reported death (CFR: 1.6%)' - interpreted as 6 sCh cases. District subset of the AFR::ZWE::Manicaland provincial row (and of AFR::ZWE::Multi_Provincial) for the same period - do NOT sum with those rows. District case counts as of 20 July 2026; the source does not split confirmations or the single death by district, so cCh and deaths are left empty rather than asserted.",AI
41,AFR::ZWE::Manicaland::Mutare_Rural,2026-06-14,2026-07-20,,4,,,2026-07-20,16,IFRC DREF Operation Zimbabwe Emergency Cholera Response 2026 MDRZW029,0.8,"Source states: 'In Manicaland Province, a cumulative 24 suspected cases have been reported across Mutasa (Penhalonga) (11), Mutare City (6), Mutare Rural (4), Chipinge (2), and Chimanimani (1), with 19 RDT-positive cases, 15 culture-confirmed cases, and one reported death (CFR: 1.6%)' - interpreted as 4 sCh cases. District subset of the AFR::ZWE::Manicaland provincial row (and of AFR::ZWE::Multi_Provincial) for the same period - do NOT sum with those rows. District case counts as of 20 July 2026; the source does not split confirmations or the single death by district, so cCh and deaths are left empty rather than asserted.",AI
42,AFR::ZWE::Manicaland::Chipinge,2026-06-14,2026-07-20,1,2,,50.00,2026-07-20,16,IFRC DREF Operation Zimbabwe Emergency Cholera Response 2026 MDRZW029,0.7,"Source states: 'In Manicaland Province, a cumulative 24 suspected cases have been reported across Mutasa (Penhalonga) (11), Mutare City (6), Mutare Rural (4), Chipinge (2), and Chimanimani (1), with 19 RDT-positive cases, 15 culture-confirmed cases, and one reported death (CFR: 1.6%)' - interpreted as 2 sCh cases. District subset of the AFR::ZWE::Manicaland provincial row (and of AFR::ZWE::Multi_Provincial) for the same period - do NOT sum with those rows. District case counts as of 20 July 2026; the source does not split confirmations or the single death by district, so cCh and deaths are left empty rather than asserted. Source adds: 'A case reported in Chipinge District has also been linked to cross-border transmission from Mozambique'. [AGENT 1 REVISION 2026-09-20] DEATH ATTRIBUTED from a second source: Masvingo Mirror, 22 June 2026, quoting Manicaland Provincial Medical Director Dr Munyaradzi Mukuzunga - 'a cholera death was recorded at Chipinge District Hospital with three active cases recorded in Chimanimani, Mutare and Chipinge districts ... Another case was confirmed after the victim, a female had died at Chipinge District Hospital'. This is the single Manicaland death reported in IFRC DREF MDRZW029 (CFR 1.6% province-wide), now located to Chipinge district. The resulting district-level CFR of 50% is an artefact of the very small denominator (1 death / 2 cases) and must not be read as an outbreak CFR; the meaningful CFR is 1/66 = 1.5% for the whole May-July 2026 wave. confidence_weight reduced 0.8 -> 0.7 accordingly. (reason: Agent 1 cross-reference: locate the single reported Manicaland death to Chipinge district)",AI
43,AFR::ZWE::Manicaland::Chimanimani,2026-06-14,2026-07-20,,1,,,2026-07-20,16,IFRC DREF Operation Zimbabwe Emergency Cholera Response 2026 MDRZW029,0.8,"Source states: 'In Manicaland Province, a cumulative 24 suspected cases have been reported across Mutasa (Penhalonga) (11), Mutare City (6), Mutare Rural (4), Chipinge (2), and Chimanimani (1), with 19 RDT-positive cases, 15 culture-confirmed cases, and one reported death (CFR: 1.6%)' - interpreted as 1 sCh cases. District subset of the AFR::ZWE::Manicaland provincial row (and of AFR::ZWE::Multi_Provincial) for the same period - do NOT sum with those rows. District case counts as of 20 July 2026; the source does not split confirmations or the single death by district, so cCh and deaths are left empty rather than asserted.",AI
44,AFR::ZWE::Manicaland::Nyanga,2026-03-09,2026-04-01,,23,19,,2026-04-01,19,Masvingo Mirror 19 Cholera Cases Recorded in Nyanga (1 April 2026),0.55,"Source states: 'Nineteen confirmed cholera cases have been recorded in Nyanga, Zimbabwe near the Mozambican border in Nyanga, Manicaland Provincial Medical Director (PMD) Dr Munyaradzi Mukuzunga has confirmed. Mukuzunga said 19 cases were reported at Chatindo, Regina Coeli, Elim Mission, Mukunza and Chiwarira. 'Of the 23 cases reported in Nyanga, 19 have been confirmed. No new suspected cases have been recorded in the past five days.'' - interpreted as 23 sCh cases, 19 cCh confirmed cases. Fills part of the 2026-03-09..2026-09-20 effective surveillance gap. The source gives no outbreak onset date, so TL is set conservatively to 2026-03-09, the first day after the last week covered by the WHO weekly dashboard baseline (week 10, ending 2026-03-08); the true onset may be earlier in Feb/Mar 2026. TR=2026-04-01 is the publication date; PMD states no new suspected cases in the preceding five days, so the Nyanga wave had stalled by ~2026-03-27. District subset of Manicaland - NOT included in the 24 Manicaland cases reported by IFRC DREF MDRZW029 for 14 June-20 July 2026, which lists only Mutasa, Mutare City, Mutare Rural, Chipinge and Chimanimani; the two are separate successive waves and may be summed at provincial level. Single Level-3 source (local news quoting the named Manicaland Provincial Medical Director); presence of a Nyanga outbreak is independently corroborated by the EU EEAS press release of 7 Aug 2026 and by IFRC DREF MDRZW029, neither of which gives Nyanga counts.",AI
45,AFR::ZWE::Midlands::Zvishavane,2026-05-09,2026-05-15,,2,2,,2026-05-17,21,New Zimbabwe via allAfrica Two Cholera Cases Confirmed in Zvishavane (17 May 2026),0.5,"Source states: 'Anxiety is rising in Zvishavane, Midlands province, after health officials confirmed two cholera cases in the district, with residents blaming weeks of water shortages exposing communities. According to a Ministry of Health and Child Care memo released by Zvishavane District Hospital on May 15, 2026, the infections were verified by the National Microbiology Reference Laboratory' - interpreted as 2 sCh cases, 2 cCh confirmed cases. Early-May snapshot of the Zvishavane outbreak, nested inside the 2026-05-09..2026-07-20 Zvishavane row (sCh=42, cCh=10) from IFRC DREF MDRZW029 - do NOT sum the two. Retained because it pins the timing: only two laboratory-confirmed cases existed on 15 May 2026, so the bulk of the 42 suspected cases accrued between mid-May and late June. TL=2026-05-09 is the outbreak onset date given by the DREF.",AI
