Index,Location,TL,TR,deaths,sCh,cCh,CFR,reporting_date,source_index,source,confidence_weight,processing_notes,source_database
17,AFR::MWI::Nkhata_Bay,2022-03-03,2023-03-29,44,1517,,2.9,2023-03-29,17,Malawi Northern Region cholera outbreak Mzuzu Karonga Rumphi district cases surveillance,0.9,"Source states: 'Nkhatabay (1,517 cases and 44 deaths)' - interpreted as 1517 sCh cases",AI
18,AFR::MWI::Nkhotakota,2022-11-01,2022-11-29,49,1115,,4.4,2022-11-29,20,Nkhotakota district cholera outbreak Central Region Lake Malawi shore,0.9,"Source states: 'By November 29, 2022, Nkhotakota had recorded 1,115 cases and 49 deaths' - interpreted as 1115 sCh cases",AI
19,AFR::MWI::Rumphi,2022-08-01,2023-01-31,17,1044,,1.6,2023-01-31,17,Malawi Northern Region cholera outbreak Mzuzu Karonga Rumphi district cases surveillance,0.9,"Source states: 'By January 2023, Rumphi had recorded 1,044 patients with 17 deaths, representing a case fatality rate of 1.6%' - interpreted as 1044 sCh cases",AI
20,AFR::MWI::Mangochi,2022-03-03,2023-02-03,114,6974,,1.6,2023-02-03,18,Mangochi district cholera outbreak cases deaths Lake Malawi fishing communities,0.9,"Source states: 'As of February 3, 2023, Mangochi district bordering Lake Malawi was the most affected area, reporting 6,974 cases and 114 deaths with a case fatality rate (CFR) of 1.6%' - interpreted as 6974 sCh cases",AI
21,AFR::MWI::Machinga,2015-12-19,2016-01-20,16,340,,4.7,2016-01-20,16,Cholera outbreak in districts around Lake Chilwa Malawi Lessons learned PMC,0.8,"Source states: 'As of 20th January 2016, 6 districts had reported cholera cases: Machinga registered 340 cases with 16 deaths' - interpreted as 340 sCh cases",AI
22,AFR::MWI::Nsanje,2022-04-26,2022-04-26,4,78,,5.1,2022-04-26,16,Cholera outbreak in districts around Lake Chilwa Malawi Lessons learned PMC,0.8,"Source states: 'As of 26 April 2022, 78 cholera cases and four deaths were reported, of which 97% (76 cases) were from Nsanje district' - interpreted as 76 sCh cases from Nsanje",AI
23,AFR::MWI,1976-01-01,1987-12-31,0,0,,0.0,1987-12-31,21,Cholera-free period validation 1976-1987 Malawi surveillance WHO academic,0.9,"Source confirms zero cholera transmission during 1976-1987 - validated absence via multiple academic sources documenting gap between 1975 major outbreak (22,427 cases) and 1988 refugee camp outbreak (951 cases). Surveillance system was functioning as it detected 1988 outbreak.",AI
24,AFR::MWI,2005-12-01,2005-12-09,1,51,,2.0,2005-12-09,22,Malawi cholera 2005 outbreak report Reuters,0.7,"Source states: 'A cholera outbreak in the lake districts of Malawi has killed one person out of 51 reported cases' (December 9, 2005) - interpreted as 51 sCh cases",AI
25,AFR::MWI,1988-03-15,1988-05-17,31,951,,3.3,1988-05-17,23,Practical field epidemiology cholera outbreak Mozambican refugee camp Malawi 1988 PubMed,0.9,"Source states: 'Between 15 March and 17 May 1988, 951 cases of cholera were registered at the cholera treatment centre in a Mozambican refugee camp in Malawi... The case fatality rate was 3.3%' - interpreted as 951 sCh cases",AI
26,AFR::MWI,2024-01-01,2024-04-30,3,243,,1.2,2024-04-30,24,WHO AFRO Malawi cholera surveillance 2024 Ministry Health,0.9,"Source states: 'in 2024 and as of 30 April 2024, 243 cases, including three deaths were reported' - interpreted as 243 sCh cases",AI
27,AFR::MWI,2018-03-01,2018-07-31,4,252,,1.6,2018-07-31,25,Field Evaluation Cholkit Rapid Diagnostic Test Malawi 2018 PMC,0.9,"Source states: 'In total, 252 suspected cholera cases and 4 cholera-related deaths were reported in Malawi' during March-July 2018 outbreak following floods - interpreted as 252 sCh cases",AI
28,AFR::MWI,2017-11-24,2018-04-15,30,904,,3.3,2018-04-15,26,Oral cholera vaccine campaign Malawi 2017-2018 outbreak,0.9,"Source states: 'The first cholera case was reported by Karonga District Health Office on 24 November, 2017. As of 15 April 2018, 904 cases including 30 deaths had been reported from 13 districts' - interpreted as 904 sCh cases",AI
29,AFR::MWI,2024-08-26,2024-11-24,10,133,,7.52,2024-11-24,27,PHIM Malawi IDSR Weekly Epidemiological Bulletin Week 47 2024,0.9,"Source states: 'Malawi is currently responding to a cholera outbreak that was confirmed on August 26, 2024. Cumulatively, 133 cholera cases, including 10 deaths (CFR: 7.52%), have been reported.' - interpreted as 133 sCh cases. National cumulative for 2024-25 outbreak as of Epi-week 47 2024 - do not sum with WHO weekly baseline rows.",AI
30,AFR::MWI::Chitipa,2024-08-26,2024-11-24,2,61,,3.3,2024-11-24,27,PHIM Malawi IDSR Weekly Epidemiological Bulletin Week 47 2024,0.9,"Source states: 'As of Epi-week 47, ... Chitipa 61 cases including 2 deaths' - interpreted as 61 sCh cases. District subset of 2024-25 outbreak - do not sum with national row.",AI
31,AFR::MWI::Karonga,2024-08-26,2024-11-24,6,49,,12.2,2024-11-24,27,PHIM Malawi IDSR Weekly Epidemiological Bulletin Week 47 2024,0.9,"Source states: 'Karonga 49 cases including 6 deaths' - interpreted as 49 sCh cases. District subset of 2024-25 outbreak - do not sum with national row.",AI
32,AFR::MWI,2024-08-26,2025-02-23,15,305,,4.9,2025-02-23,28,PHIM Malawi IDSR Weekly Epidemiological Bulletin Week 8 2025,0.9,"Source states: 'Malawi is currently responding to a cholera outbreak that was confirmed on 8 September 2024. Cumulatively, 305 cholera cases, including 15 deaths (CFR: 4.9%), have been reported.' - interpreted as 305 sCh cases. National cumulative for 2024-25 outbreak as of Epi-week 8 2025 - do not sum with WHO weekly baseline or earlier W47 cumulative row.",AI
33,AFR::MWI::Chitipa,2024-08-26,2025-02-23,2,61,,3.3,2025-02-23,28,PHIM Malawi IDSR Weekly Epidemiological Bulletin Week 8 2025,0.9,"Source states: 'As of Epi-week 8, Chitipa reported 61 cases including 2 deaths (CFR: 3.3%)' - interpreted as 61 sCh cases. District subset of 2024-25 outbreak - do not sum with national row.",AI
34,AFR::MWI::Karonga,2024-08-26,2025-02-23,7,60,,11.7,2025-02-23,28,PHIM Malawi IDSR Weekly Epidemiological Bulletin Week 8 2025,0.9,"Source states: 'Karonga has reported 60 cases including 7 deaths (CFR: 11.7%)' - interpreted as 60 sCh cases. District subset of 2024-25 outbreak - do not sum with national row.",AI
35,AFR::MWI::Machinga,2024-08-26,2025-02-23,3,59,,3.7,2025-02-23,28,PHIM Malawi IDSR Weekly Epidemiological Bulletin Week 8 2025,0.9,"Source states: 'Machinga 59 cases including 3 deaths (CFR: 3.7%)' - interpreted as 59 sCh cases. District subset of 2024-25 outbreak - do not sum with national row.",AI
36,AFR::MWI::Balaka,2024-08-26,2025-02-23,3,91,,3.3,2025-02-23,28,PHIM Malawi IDSR Weekly Epidemiological Bulletin Week 8 2025,0.9,"Source states: 'Balaka 91 cases including 3 deaths (CFR: 3.3%)' - interpreted as 91 sCh cases. District subset of 2024-25 outbreak - do not sum with national row.",AI
37,AFR::MWI::Mzimba_North,2024-08-26,2025-02-23,0,34,,0.0,2025-02-23,28,PHIM Malawi IDSR Weekly Epidemiological Bulletin Week 8 2025,0.9,"Source states: 'Mzimba North 34 cases with zero death (CFR: 0%)' - interpreted as 34 sCh cases. District subset of 2024-25 outbreak - do not sum with national row.",AI
38,AFR::MWI,2024-01-01,2024-12-31,16,498,,3.2,2025-01-06,29,Malawi Ministry of Health full-year 2024 cholera summary via Xinhua,0.7,"Source states: 'For the full year 2024, 498 cases of cholera were reported, including 16 deaths across 15 districts.' - interpreted as 498 sCh cases. Annual national cumulative for calendar year 2024 - do not sum with WHO weekly baseline or outbreak-period cumulative rows.",AI
39,AFR::MWI,2025-12-28,2026-01-04,1,25,,4.0,2026-01-04,30,PHIM Malawi IDSR Weekly Epidemiological Bulletin Week 2 2026,0.9,"Source states: 'Malawi is currently responding to a cholera outbreak that was declared 28 December 2025. Cumulatively, 25 cholera cases, including 1 death (CFR: 4%), have been reported.' - interpreted as 25 sCh cases. National cumulative for 2025-26 outbreak as of Epi-week 1 - do not sum with WHO weekly baseline rows.",AI
40,AFR::MWI::Blantyre,2025-12-28,2026-01-04,,11,,0.0,2026-01-04,30,PHIM Malawi IDSR Weekly Epidemiological Bulletin Week 2 2026,0.9,"Source states: 'As of Epi-week 1, ... Blantyre (11)' - interpreted as 11 sCh cases. District subset of 2025-26 outbreak - do not sum with national row.",AI
41,AFR::MWI::Kasungu,2025-12-28,2026-01-04,,5,,0.0,2026-01-04,30,PHIM Malawi IDSR Weekly Epidemiological Bulletin Week 2 2026,0.9,"Source states: 'Kasungu (5)' - interpreted as 5 sCh cases. District subset of 2025-26 outbreak - do not sum with national row.",AI
42,AFR::MWI::Neno,2025-12-28,2026-01-04,,3,,0.0,2026-01-04,30,PHIM Malawi IDSR Weekly Epidemiological Bulletin Week 2 2026,0.9,"Source states: 'Neno (3)' - interpreted as 3 sCh cases. District subset of 2025-26 outbreak - do not sum with national row.",AI
43,AFR::MWI,2025-12-28,2026-02-16,2,828,87,2.3,2026-02-16,31,PHIM Cholera Situation in Malawi dashboard (as of 16 February 2026),0.9,"Source states: '828 cumulative suspected cases' with 'Verified Deaths: 2' and CFR '2.30%' and '87 total confirmed' for the 2025-26 outbreak as of 16 February 2026 - interpreted as 828 sCh and 87 cCh cases. National cumulative - do not sum with WHO weekly baseline or earlier W2 cumulative row.",AI
44,AFR::MWI::Blantyre,2025-12-28,2026-02-16,,279,,0.0,2026-02-16,31,PHIM Cholera Situation in Malawi dashboard (as of 16 February 2026),0.9,"Source states: 'Blantyre: 279 cases' (top district by burden) for 2025-26 outbreak as of 16 February 2026 - interpreted as 279 sCh cases. District subset - do not sum with national row.",AI
45,AFR::MWI::Lilongwe,2025-12-28,2026-02-16,,114,,0.0,2026-02-16,31,PHIM Cholera Situation in Malawi dashboard (as of 16 February 2026),0.9,"Source states: 'Lilongwe: 114 cases' for 2025-26 outbreak as of 16 February 2026 - interpreted as 114 sCh cases. District subset - do not sum with national row.",AI
46,AFR::MWI::Kasungu,2025-12-28,2026-02-16,,66,,0.0,2026-02-16,31,PHIM Cholera Situation in Malawi dashboard (as of 16 February 2026),0.9,"Source states: 'Kasungu: 66 cases' for 2025-26 outbreak as of 16 February 2026 - interpreted as 66 sCh cases. District subset - do not sum with national row.",AI
47,AFR::MWI::Neno,2025-12-28,2026-02-16,,63,,0.0,2026-02-16,31,PHIM Cholera Situation in Malawi dashboard (as of 16 February 2026),0.9,"Source states: 'Neno: 63 cases' for 2025-26 outbreak as of 16 February 2026 - interpreted as 63 sCh cases. District subset - do not sum with national row.",AI
48,AFR::MWI::Chikwawa,2025-12-28,2026-02-16,,56,,0.0,2026-02-16,31,PHIM Cholera Situation in Malawi dashboard (as of 16 February 2026),0.9,"Source states: 'Chikwawa: 56 cases (with recent surge)' for 2025-26 outbreak as of 16 February 2026 - interpreted as 56 sCh cases. District subset - do not sum with national row.",AI
