Index,Source,URL,Description,Date_Range,Data_Type,Status,Reliability_Level,Validation_Status,Search_Technique,Language_Original,Citation_Depth,Cross_References,Discovery_Method,source_database
18,WHO AFRO Surveillance Report (UID: 20635),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20635.csv,JHU cholera database entry with 60 observations. Frequency: Other (41). Updated: 2024-02-09 Source tags: WHOafro,2014-12-01 to 2017-08-20,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
19,JHU Cholera Database (UID: 20480),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20480.csv,JHU cholera database entry with 1 observations. Frequency: Other (395). Updated: 2024-02-09,2008-12-01 to 2009-12-31,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
20,WHO AFRO Surveillance Report (UID: 20803),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20803.csv,JHU cholera database entry with 1 observations. Frequency: Other (37). Updated: 2024-02-09 Source tags: WHOafro,2018-01-01 to 2018-02-07,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
21,JHU Cholera Database (UID: 21262),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection21262.csv,JHU cholera database entry with 1 observations. Frequency: Other (363). Updated: 2024-02-09,2016-01-01 to 2016-12-29,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
22,JHU Cholera Database (UID: 10055),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection10055.csv,JHU cholera database entry with 3 observations. Frequency: Other (352). Updated: 2024-02-09,2009-01-01 to 2009-12-19,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
23,JHU Cholera Database (UID: 209),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection209.csv,JHU cholera database entry with 32 observations. Frequency: Other (35). Updated: 2024-02-09,2011-08-01 to 2012-03-31,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
24,WHO AFRO Surveillance Report (UID: 20745),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20745.csv,JHU cholera database entry with 2 observations. Frequency: Other (340). Updated: 2024-02-09 Source tags: WHOafro,2017-01-01 to 2017-12-07,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
25,WHO AFRO Surveillance Report (UID: 20744),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20744.csv,JHU cholera database entry with 2 observations. Frequency: Other (332). Updated: 2024-02-09 Source tags: WHOafro,2017-01-01 to 2017-11-29,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
26,WHO AFRO Surveillance Report (UID: 20727),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20727.csv,JHU cholera database entry with 2 observations. Frequency: Other (325). Updated: 2024-02-09 Source tags: WHOafro,2017-01-01 to 2017-11-22,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
27,JHU Cholera Database (UID: 10479),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection10479.csv,JHU cholera database entry with 2 observations. Frequency: Other (317). Updated: 2024-02-09,2008-01-01 to 2010-05-31,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
28,WHO AFRO Surveillance Report (UID: 21002),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection21002.csv,JHU cholera database entry with 3 observations. Frequency: Other (31). Updated: 2024-02-09 Source tags: WHOafro,2018-09-08 to 2018-10-09,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
29,JHU Cholera Database (UID: 21379),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection21379.csv,JHU cholera database entry with 9 observations. Frequency: Other (31). Updated: 2024-02-09,2022-05-03 to 2022-06-19,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
30,JHU Cholera Database (UID: 21266),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection21266.csv,JHU cholera database entry with 2 observations. Frequency: Other (3). Updated: 2024-02-09,2016-07-05 to 2016-07-11,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
31,WHO AFRO Surveillance Report (UID: 20716),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20716.csv,JHU cholera database entry with 2 observations. Frequency: Other (298). Updated: 2024-02-09 Source tags: WHOafro,2017-01-01 to 2017-10-26,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
32,WHO AFRO Surveillance Report (UID: 20694),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20694.csv,JHU cholera database entry with 2 observations. Frequency: Other (291). Updated: 2024-02-09 Source tags: WHOafro,2017-01-01 to 2017-10-19,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
33,JHU Cholera Database (UID: 21491),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection21491.csv,JHU cholera database entry with 151 observations. Frequency: Other (281). Updated: 2025-03-30,2022-10-01 to 2024-07-31,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
34,JHU Cholera Database (UID: 20391),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20391.csv,JHU cholera database entry with 16 observations. Frequency: Other (279). Updated: 2024-02-09,2014-01-01 to 2017-07-21,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
35,WHO AFRO Surveillance Report (UID: 20676),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20676.csv,JHU cholera database entry with 1 observations. Frequency: Other (275). Updated: 2024-02-09 Source tags: WHOafro,2017-01-01 to 2017-10-03,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
36,WHO AFRO Surveillance Report (UID: 20669),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20669.csv,JHU cholera database entry with 1 observations. Frequency: Other (270). Updated: 2024-02-09 Source tags: WHOafro,2017-01-01 to 2017-09-28,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
37,WHO AFRO Surveillance Report (UID: 20908),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20908.csv,JHU cholera database entry with 3 observations. Frequency: Other (261). Updated: 2024-02-09 Source tags: WHOafro,2018-01-01 to 2018-09-19,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
38,WHO AFRO Surveillance Report (UID: 20984),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20984.csv,JHU cholera database entry with 3 observations. Frequency: Other (26). Updated: 2024-02-09 Source tags: WHOafro,2018-07-10 to 2018-09-18,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
39,WHO AFRO Surveillance Report (UID: 20517),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20517.csv,JHU cholera database entry with 1 observations. Frequency: Other (256). Updated: 2024-02-09 Source tags: WHOafro,2016-10-10 to 2017-06-23,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
40,UNICEF Country Programme Report (UID: 20374),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20374.csv,JHU cholera database entry with 124 observations. Frequency: Other (25). Updated: 2024-02-09 Source tags: UNICEFcp,2017-01-02 to 2019-06-09,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
41,WHO AFRO Surveillance Report (UID: 20513),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20513.csv,JHU cholera database entry with 1 observations. Frequency: Other (249). Updated: 2024-02-09 Source tags: WHOafro,2016-10-10 to 2017-06-16,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
42,WHO AFRO Surveillance Report (UID: 20507),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20507.csv,JHU cholera database entry with 1 observations. Frequency: Other (242). Updated: 2024-02-09 Source tags: WHOafro,2016-10-10 to 2017-06-09,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
43,WHO AFRO Surveillance Report (UID: 20964),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20964.csv,JHU cholera database entry with 1 observations. Frequency: Other (238). Updated: 2024-02-09 Source tags: WHOafro,2018-01-01 to 2018-08-27,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
44,JHU Cholera Database (UID: 21411),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection21411.csv,JHU cholera database entry with 28 observations. Frequency: Other (238). Updated: 2025-01-11,2022-05-10 to 2024-11-24,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
45,WHO AFRO Surveillance Report (UID: 20644),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20644.csv,JHU cholera database entry with 1 observations. Frequency: Other (237). Updated: 2024-02-09 Source tags: WHOafro,2017-01-01 to 2017-08-26,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
46,WHO AFRO Surveillance Report (UID: 20491),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20491.csv,JHU cholera database entry with 1 observations. Frequency: Other (214). Updated: 2024-02-09 Source tags: WHOafro,2016-10-10 to 2017-05-12,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
47,WHO AFRO Surveillance Report (UID: 20941),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20941.csv,JHU cholera database entry with 2 observations. Frequency: Other (203). Updated: 2024-02-09 Source tags: WHOafro,2018-01-01 to 2018-07-23,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
48,JHU Cholera Database (UID: 21261),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection21261.csv,JHU cholera database entry with 90 observations. Frequency: Other (2). Updated: 2024-02-09,2016-03-01 to 2016-09-30,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
49,WHO AFRO Surveillance Report (UID: 20937),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20937.csv,JHU cholera database entry with 2 observations. Frequency: Other (196). Updated: 2024-02-09 Source tags: WHOafro,2018-01-01 to 2018-07-16,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
50,WHO AFRO Surveillance Report (UID: 20807),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20807.csv,JHU cholera database entry with 2 observations. Frequency: Other (192). Updated: 2024-02-09 Source tags: WHOafro,2017-01-01 to 2018-02-15,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
51,WHO AFRO Surveillance Report (UID: 20519),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20519.csv,JHU cholera database entry with 21 observations. Frequency: Other (192). Updated: 2024-02-09 Source tags: WHOafro,2014-12-01 to 2017-06-27,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
52,JHU Cholera Database (UID: 20390),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20390.csv,JHU cholera database entry with 49 observations. Frequency: Other (19). Updated: 2024-02-09,2017-01-01 to 2017-11-29,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
53,WHO AFRO Surveillance Report (UID: 20588),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20588.csv,JHU cholera database entry with 8 observations. Frequency: Other (182). Updated: 2024-02-09 Source tags: WHOafro,2017-01-01 to 2017-07-28,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
54,JHU Cholera Database (UID: 21263),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection21263.csv,JHU cholera database entry with 1 observations. Frequency: Other (181). Updated: 2024-02-09,2016-01-01 to 2016-06-30,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
55,WHO AFRO Surveillance Report (UID: 21020),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection21020.csv,JHU cholera database entry with 2 observations. Frequency: Other (177). Updated: 2024-02-09 Source tags: WHOafro,2018-01-01 to 2018-10-30,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
56,JHU Cholera Database (UID: 21264),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection21264.csv,JHU cholera database entry with 4 observations. Frequency: Other (177). Updated: 2024-02-09,2016-01-01 to 2016-12-12,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
57,WHO AFRO Surveillance Report (UID: 20917),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20917.csv,JHU cholera database entry with 3 observations. Frequency: Other (175). Updated: 2024-02-09 Source tags: WHOafro,2018-01-01 to 2018-06-25,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
58,WHO AFRO Surveillance Report (UID: 20995),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20995.csv,JHU cholera database entry with 1 observations. Frequency: Other (17). Updated: 2024-02-09 Source tags: WHOafro,2018-09-08 to 2018-09-25,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
59,WHO AFRO Surveillance Report (UID: 20442),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20442.csv,JHU cholera database entry with 2 observations. Frequency: Other (165). Updated: 2024-02-09 Source tags: WHOafro,2019-01-02 to 2019-06-16,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
60,WHO AFRO Surveillance Report (UID: 20904),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20904.csv,JHU cholera database entry with 3 observations. Frequency: Other (154). Updated: 2024-02-09 Source tags: WHOafro,2018-01-01 to 2018-06-04,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
61,WHO AFRO Surveillance Report (UID: 20897),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20897.csv,JHU cholera database entry with 1 observations. Frequency: Other (147). Updated: 2024-02-09 Source tags: WHOafro,2018-01-01 to 2018-05-28,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
62,WHO AFRO Surveillance Report (UID: 20923),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20923.csv,JHU cholera database entry with 3 observations. Frequency: Other (147). Updated: 2024-02-09 Source tags: WHOafro,2017-12-15 to 2018-07-04,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
63,WHO AFRO Surveillance Report (UID: 20892),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20892.csv,JHU cholera database entry with 1 observations. Frequency: Other (134). Updated: 2024-02-09 Source tags: WHOafro,2018-01-01 to 2018-05-15,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
64,JHU Cholera Database (UID: 21490),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection21490.csv,JHU cholera database entry with 24 observations. Frequency: Other (129). Updated: 2024-11-17,2022-10-19 to 2023-03-27,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
65,UNICEF Country Programme Report (UID: 21070),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection21070.csv,JHU cholera database entry with 24 observations. Frequency: Other (127). Updated: 2024-05-14 Source tags: UNICEFcp,2014-12-01 to 2018-04-22,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
66,WHO AFRO Surveillance Report (UID: 20888),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20888.csv,JHU cholera database entry with 1 observations. Frequency: Other (126). Updated: 2024-02-09 Source tags: WHOafro,2018-01-01 to 2018-05-07,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
67,JHU Cholera Database (UID: 14606),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection14606.csv,JHU cholera database entry with 1 observations. Frequency: Other (122). Updated: 2024-02-09,1994-05-01 to 1994-08-31,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
68,WHO AFRO Surveillance Report (UID: 20954),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20954.csv,JHU cholera database entry with 2 observations. Frequency: Other (115). Updated: 2024-02-09 Source tags: WHOafro,2018-01-01 to 2018-08-13,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
69,JHU Cholera Database (UID: 11971),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection11971.csv,JHU cholera database entry with 1 observations. Frequency: Other (1094). Updated: 2024-02-09,1997-01-01 to 1999-12-31,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
70,WHO AFRO Surveillance Report (UID: 20600),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20600.csv,JHU cholera database entry with 55 observations. Frequency: Other (106). Updated: 2024-02-09 Source tags: WHOafro,2014-12-01 to 2017-12-31,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
71,JHU Cholera Database (UID: 11217),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection11217.csv,JHU cholera database entry with 1 observations. Frequency: Other (105). Updated: 2024-02-09,2008-01-01 to 2008-04-15,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
