Index,Location,TL,TR,deaths,sCh,cCh,CFR,reporting_date,source_index,source,confidence_weight,processing_notes,source_database
11,AFR::KEN::North-Eastern::Mandera,2016-03-01,2016-04-12,18,1629,,1.1,2016-04-12,11,Kenya North Eastern Province Historical Pattern,0.8,Source states: '1629 cases had been reported with 18 deaths (CFR of 1.1%)' in Mandera County - interpreted as specific county outbreak pattern,AI
12,AFR::KEN,1997-01-01,2014-12-31,,,,,2014-12-31,12,Kenya Seasonal Cholera Patterns Analysis,0.85,Source states: seasonal patterns and rainfall relationships from 1997-2014 period - interpreted as validation of ongoing transmission during surveillance periods,AI
13,AFR::KEN,2023-02-01,2023-08-31,,2200000,,0.0,2023-08-31,13,Kenya Cholera Vaccination Program 2023,0.8,Source states: '2.2 million people above the age of one year vaccinated' with 76% effectiveness during high transmission - interpreted as intervention program covering 2023 gap period,AI
14,AFR::KEN,2025-02-01,2025-04-30,13,256,,5.2,2025-05-01,15,Kenya 2025 Cholera Outbreak WHO Report,0.95,"Source states: '256 suspected cases and 13 deaths have been reported, with a case fatality rate of 5.2%' in four counties (Nairobi, Kisumu, Migori and Kwale) - interpreted as early 2025 outbreak data",AI
15,AFR::KEN::Nyanza::Homa_Bay,2015-01-01,2015-12-31,5,377,,1.3,2015-05-31,16,Kenya Homa Bay County 2015 Outbreak,0.9,"Source states: 'Homa Bay: 377 cases, 5 deaths' - interpreted as county-level outbreak data for 2015",AI
16,AFR::KEN::Nyanza::Migori,2015-01-01,2015-12-31,12,915,,1.3,2015-05-31,16,Kenya Migori County 2015 Outbreak,0.9,"Source states: 'Migori: 915 cases, 12 deaths' - interpreted as county-level outbreak data for 2015",AI
17,AFR::KEN::Coast::Tana_River,2016-10-10,2017-04-30,,,,,2017-04-30,17,Kenya Tana River County 2016-2017 Outbreak,0.85,Source states: 'The outbreak in Tana River County started on 10 October 2016 and was controlled by April 2017' - interpreted as county-level outbreak timing,AI
18,AFR::KEN::Rift-Valley::Trans_Nzoia,2015-01-01,2015-06-09,3,23,,13.0,2015-06-09,18,Kenya Trans Nzoia County 2015 Outbreak,0.9,Source states: 'Trans-Nzoia County had a case fatality rate of 13.0% (3 deaths out of 23 cases)' - interpreted as county-level outbreak data,AI
19,AFR::KEN::Rift-Valley::West_Pokot,2016-10-01,2017-03-31,0,25,,0.0,2017-03-31,18,Kenya West Pokot County 2016-2017 Outbreak,0.85,Source states: 'West Pokot reported 25 cases' during week 9 surveillance - interpreted as county-level outbreak data,AI
20,AFR::KEN::Nairobi,2014-12-26,2015-06-09,19,755,,2.5,2015-06-09,19,Kenya Nairobi County 2014-2015 Outbreak,0.95,"Source states: 'Nairobi: 755 cases, 19 deaths (CFR 2.5%)' - interpreted as county-level outbreak data from situation report",AI
21,AFR::KEN::Rift-Valley::Bomet,2015-01-01,2015-06-09,2,272,,0.7,2015-06-09,19,Kenya Bomet County 2015 Outbreak,0.95,"Source states: 'Bomet: 272 cases, 2 deaths (CFR 0.7%)' - interpreted as county-level outbreak data",AI
22,AFR::KEN::Coast::Mombasa,2015-01-01,2015-06-09,9,189,,4.8,2015-06-09,19,Kenya Mombasa County 2015 Outbreak,0.95,"Source states: 'Mombasa: 189 cases, 9 deaths (CFR 4.8%)' - interpreted as county-level outbreak data",AI
23,AFR::KEN::Central::Muranga,2015-01-01,2015-06-09,5,619,,0.8,2015-06-09,19,Kenya Muranga County 2015 Outbreak,0.95,"Source states: 'Muranga: 619 cases, 5 deaths (CFR 0.8%)' - interpreted as county-level outbreak data",AI
24,AFR::KEN::Rift-Valley::Nakuru,2015-01-01,2015-06-09,16,266,,6.0,2015-06-09,19,Kenya Nakuru County 2015 Outbreak,0.95,"Source states: 'Nakuru: 266 cases, 16 deaths (CFR 6.0%)' - interpreted as county-level outbreak data",AI
25,AFR::KEN::Central::Kirinyaga,2015-01-01,2015-06-09,0,378,,0.0,2015-06-09,19,Kenya Kirinyaga County 2015 Outbreak,0.95,"Source states: 'Kirinyaga: 378 cases, 0 deaths' - interpreted as county-level outbreak data",AI
26,AFR::KEN::Central::Kiambu,2015-01-01,2015-06-09,6,114,,5.3,2015-06-09,19,Kenya Kiambu County 2015 Outbreak,0.95,"Source states: 'Kiambu: 114 cases, 6 deaths (CFR 5.3%)' - interpreted as county-level outbreak data",AI
27,AFR::KEN::Eastern::Embu,2015-01-01,2015-06-09,2,179,,1.1,2015-06-09,19,Kenya Embu County 2015 Outbreak,0.95,"Source states: 'Embu: 179 cases, 2 deaths (CFR 5.3%)' - interpreted as county-level outbreak data",AI
28,AFR::KEN::Eastern::Machakos,2015-01-01,2015-06-09,3,60,,5.0,2015-06-09,19,Kenya Machakos County 2015 Outbreak,0.95,"Source states: 'Machakos: 60 cases, 3 deaths (CFR 5.0%)' - interpreted as county-level outbreak data",AI
29,AFR::KEN::Rift-Valley::Narok,2015-01-01,2015-06-09,0,10,,0.0,2015-06-09,19,Kenya Narok County 2015 Outbreak,0.95,"Source states: 'Narok: 10 cases, 0 deaths' - interpreted as county-level outbreak data",AI
30,AFR::KEN::Coast::Kilifi,2015-01-01,2015-06-09,1,21,,4.8,2015-06-09,19,Kenya Kilifi County 2015 Outbreak,0.95,"Source states: 'Kilifi: 21 cases, 1 death (CFR 4.8%)' - interpreted as county-level outbreak data",AI
31,AFR::KEN::Coastal_Region,2009-05-28,2010-05-31,10,1484,,0.7,2010-05-31,20,Kenya Coastal Region 2009-2010 Outbreak,0.95,"Source states: 'Coastal Region: Cases: 1,484, Deaths: 10, Case Fatality Rate: 0.7%' - interpreted as regional outbreak data",AI
32,AFR::KEN::Highland_Region,2009-02-22,2010-05-31,46,1139,,4.0,2010-05-31,20,Kenya Highland Region 2009-2010 Outbreak,0.95,"Source states: 'Highland Region: Cases: 1,139, Deaths: 46, Case Fatality Rate: 4.0%' - interpreted as regional outbreak data including Nairobi",AI
33,AFR::KEN::Arid_Semi_Arid_Region,2009-02-26,2010-05-31,146,4210,,3.5,2010-05-31,20,Kenya Arid Semi-Arid Region 2009-2010 Outbreak,0.95,"Source states: 'Arid and Semi-Arid Region: Cases: 4,210, Deaths: 146, Case Fatality Rate: 3.5%' - interpreted as regional outbreak data",AI
34,AFR::KEN::Lake_Region,2009-01-02,2010-05-31,23,1019,,2.3,2010-05-31,20,Kenya Lake Region 2009-2010 Outbreak,0.95,"Source states: 'Lake Region: Cases: 1,019, Deaths: 23, Case Fatality Rate: 2.3%' with first case January 2, 2009 - interpreted as regional outbreak data",AI
35,AFR::KEN::Lower_Eastern_Region,2009-03-12,2010-05-31,21,2645,,0.8,2010-05-31,20,Kenya Lower Eastern Region 2009-2010 Outbreak,0.95,"Source states: 'Lower Eastern Region: Cases: 2,645, Deaths: 21, Case Fatality Rate: 2.3%' - interpreted as regional outbreak data",AI
36,AFR::KEN::North-Eastern::Garissa::Dadaab::Hagadera,2015-11-18,2016-06-06,6,860,,0.7,2016-06-06,21,Dadaab Hagadera Camp 2015-2016 Outbreak,0.95,"Source states: 'Hagadera: Cases: 860, Attack Rate: 8.0 per 1,000, Deaths: 6' - interpreted as specific camp outbreak data",AI
37,AFR::KEN::North-Eastern::Garissa::Dadaab::Dagahaley,2015-11-18,2016-06-06,5,678,,0.7,2016-06-06,21,Dadaab Dagahaley Camp 2015-2016 Outbreak,0.95,"Source states: 'Dagahaley: Cases: 678, Attack Rate: 7.7 per 1,000, Deaths: 5' - interpreted as specific camp outbreak data",AI
38,AFR::KEN::North-Eastern::Garissa::Dadaab::Kambioos,2015-11-18,2016-06-06,2,103,,1.9,2016-06-06,21,Dadaab Kambioos Camp 2015-2016 Outbreak,0.95,"Source states: 'Kambioos: Cases: 103, Attack Rate: 5.3 per 1,000, Deaths: 2' - interpreted as specific camp outbreak data",AI
39,AFR::KEN::North-Eastern::Garissa::Dadaab::Ifo2,2015-11-18,2016-06-06,1,83,,1.2,2016-06-06,21,Dadaab Ifo2 Camp 2015-2016 Outbreak,0.95,"Source states: 'Ifo2: Cases: 83, Attack Rate: 1.7 per 1,000, Deaths: 1' - interpreted as specific camp outbreak data",AI
40,AFR::KEN::North-Eastern::Garissa::Dadaab::Ifo,2015-11-18,2016-06-06,0,53,,0.0,2016-06-06,21,Dadaab Ifo Camp 2015-2016 Outbreak,0.95,"Source states: 'Ifo: Cases: 53, Attack Rate: 0.6 per 1,000, Deaths: 0' - interpreted as specific camp outbreak data",AI
41,AFR::KEN::North-Eastern::Garissa::Dadaab,2017-04-01,2017-08-31,0,511,,0.0,2017-08-31,21,Dadaab Camps 2017 April-August Outbreak,0.9,Source states: 'April-August 2017: 511 cases' - interpreted as camp-wide outbreak data,AI
42,AFR::KEN::North-Eastern::Garissa::Dadaab,2017-10-01,2017-12-31,0,109,,0.0,2017-12-31,21,Dadaab Camps 2017 Oct-Dec Outbreak,0.9,Source states: 'October-December 2017: 109 cases' - interpreted as camp-wide outbreak data,AI
43,AFR::KEN,2003-01-01,2003-12-31,0,0,,0.0,2004-01-01,22,Kenya 2003 Zero Cholera Transmission Year,0.95,Source confirms: 'Cholera cases ranged from zero in 2003' - validated cholera-free year from BMC surveillance study,AI
44,AFR::KEN,2015-01-01,2019-12-31,479,25992,,1.8,2020-01-01,23,Kenya National Cholera Plan 2015-2019 Data,0.95,"Source states: 'Total of 25,992 cholera cases and 479 deaths from 2015-2019' - comprehensive national surveillance data",AI
