Index,Location,TL,TR,deaths,sCh,cCh,CFR,reporting_date,source_index,source,confidence_weight,processing_notes,source_database
11,AFR::GHA::Central::Cape_Coast,2017-01-01,2017-01-18,0,12,,0.0,2017-01-18,6,PMC Protracted Cholera Outbreak Central Region Ghana 2016,0.9,"Source states: 'Between January 1-18, 2017, 12 cholera cases with no deaths were reported from Cape Coast Metropolis in the Central Region' - interpreted as 12 sCh 0 deaths in Cape Coast Jan 2017. Provincial subset",AI
12,AFR::GHA,2020-01-01,2020-12-31,0,0,,0.0,2023-02-28,8,Graphic Online Ghana Zero Cholera Since 2020,0.9,"Source states: 'Ghana recorded zero cholera cases since 2020' as of February 2023 news report - confirmed zero transmission for 2020. Surveillance system operational during this period based on WHO weekly reporting data. Evidence type: Documented_Absence from Ghana Health Service via news report",AI
13,AFR::GHA,2021-01-01,2021-12-31,0,0,,0.0,2023-02-28,8,Graphic Online Ghana Zero Cholera Since 2020,0.9,"Source states: 'Ghana recorded zero cholera cases since 2020' as of February 2023 news report - confirmed zero transmission for 2021. Surveillance system operational during this period. Evidence type: Documented_Absence from Ghana Health Service via news report",AI
14,AFR::GHA,2022-01-01,2022-12-31,0,0,,0.0,2023-02-28,8,Graphic Online Ghana Zero Cholera Since 2020,0.9,"Source states: 'Ghana recorded zero cholera cases since 2020' as confirmed by February 2023 news report - zero transmission for 2022. Evidence type: Documented_Absence from Ghana Health Service via news report. Cross-validated with WHO weekly data showing zero cases",AI
15,AFR::GHA,2023-01-01,2023-12-31,0,0,,0.0,2024-01-31,8,Graphic Online Ghana Zero Cholera Since 2020,0.85,"Source states Ghana cholera-free since 2020 - extended to 2023 based on report published February 2023 and no outbreak reported for 2023 with subsequent 2024 outbreak starting October 2024. Evidence type: Inferred_Absence based on Ghana Health Service surveillance and no outbreak reports for 2023",AI
16,AFR::GHA,2024-10-01,2024-12-26,35,4155,,0.84,2024-12-26,9,RGG News Ghana 2024 Cholera 4155 Cases,0.9,"Source states: '4,155 suspected cholera cases and 35 deaths since the outbreak began in October 2024' as of December 26 2024. CFR=35/4155=0.84%. 5 regions affected. National total",AI
17,AFR::GHA,2024-10-01,2025-02-13,49,6145,719,0.8,2025-02-13,10,Ghana Parliament Update Cholera 2025,0.95,"Source states: 'As of February 13, 2025, Ghana had recorded 6,145 cases, with 719 confirmed cases, and 49 deaths' - interpreted as 6145 sCh 719 cCh 49 deaths cumulative from October 2024 through February 13 2025. National total",AI
18,AFR::GHA::Central,2025-01-26,2025-01-26,14,1929,180,7.3,2025-01-29,17,Blue Community Ghana Cholera Water Crisis January 2025,0.8,"Source states: '1,929 suspected cases, 180 confirmed, 14 deaths, 20 out of 22 districts in Central Region affected' as of January 26 2025 - interpreted as 1929 sCh 180 cCh 14 deaths in Central Region. CFR calculated from confirmed cases 14/180=7.8% (14/1929=0.7% from suspected). Provincial subset — do not sum with national row",AI
19,AFR::GHA::Central::Awutu_Senya_East,2024-10-31,2024-11-24,5,72,,6.9,2024-11-24,13,GAAC Global Alliance Against Cholera Ghana 2024,0.85,"Source states: 'five people had died in Awutu Senya East (Kasoa area), with three deaths on October 31 and two on November 1, 72 others infected' - interpreted as 72 sCh 5 deaths in Awutu Senya East. Provincial subset — do not sum with national row",AI
20,AFR::GHA::Greater_Accra::La_Dadekotopon,2014-06-01,2014-12-31,0,1907,,0.0,2015-01-31,18,PMC Economic Evaluation 2014 Cholera Outbreak Ghana,0.9,"Source states: 'At the end of 2014, La-Dadekotopon and Shai-Osudoku documented 1907 and 315 cholera cases respectively' - La-Dadekotopon is high incidence district in Greater Accra - interpreted as 1907 sCh. Provincial subset — do not sum with national row for 2014",AI
21,AFR::GHA::Greater_Accra::Shai_Osudoku,2014-06-01,2014-12-31,0,315,,0.0,2015-01-31,18,PMC Economic Evaluation 2014 Cholera Outbreak Ghana,0.9,"Source states: 'La-Dadekotopon and Shai-Osudoku documented 1907 and 315 cholera cases respectively' end of 2014 - Shai-Osudoku is low incidence district in Greater Accra - interpreted as 315 sCh. Provincial subset — do not sum with national row for 2014",AI
22,AFR::GHA::Western,2024-10-01,2024-12-07,17,789,,2.2,2024-12-07,19,GBC Ghana Western Region Cholera 2024,0.85,"Source states: 'a total of 789 suspected cases had been recorded in the Western Region with daily cases exceeding 60 as of December 7, 2024' and '17 deaths' in Western Region - interpreted as 789 sCh and 17 deaths. Provincial subset — do not sum with national row",AI
23,AFR::GHA::Western::Sekondi_Takoradi,2024-11-03,2024-11-20,2,79,23,2.5,2024-11-20,20,GNA Cholera Sekondi-Takoradi 2024,0.9,"Source states: 'the Ghana Health Service recorded two deaths, 79 suspected and 23 confirmed cases of cholera between November 3rd and 20th, 2024' in Sekondi-Takoradi Metropolis - interpreted as 79 sCh 23 cCh 2 deaths. Provincial subset — do not sum with national row",AI
24,AFR::GHA,2024-10-04,2024-10-11,1,93,9,,2024-10-11,21,GHS Ghana Health Service Initial Cholera Report October 2024,0.95,"Source states: 'As of October 11, 2024, a total of 93 suspected cases and 1 death had been reported, nine cases confirmed' after outbreak began October 4 at funeral in Ada East - interpreted as 93 sCh 9 cCh 1 death. National total — early outbreak snapshot",AI
25,AFR::GHA,2014-06-01,2014-09-10,127,14411,,0.9,2014-09-10,7,WHO AFRO Ghana Cholera Support 2014,0.95,"Source states: 'As of September 10, 2014, cumulatively, 14,411 cases including 127 deaths (Case fatality rate of 0.9%) have been reported from 74 districts in 8 out of 10 regions' - interpreted as 14411 sCh 127 deaths mid-outbreak. National total — includes all provinces",AI
26,AFR::GHA,2014-01-01,2014-12-31,243,28975,,0.84,2015-01-31,14,PMC Cyclical Cholera Outbreaks Ghana Filth Not Myth,0.95,"Source states: 'As at the end of 2014 (week 52), a total of 28,975 cases with 243 deaths were reported from 130 out of the 216 districts in all 10 regions' - interpreted as 28975 sCh 243 deaths full year 2014 national total. National total — overlaps with mid-outbreak WHO report",AI
27,AFR::GHA,2017-01-01,2017-12-31,0,0,,0.0,2018-01-31,22,GHS Ghana Health Service Zero Cholera 2017,0.85,"Multiple sources state: 'no case in 2017' and 'between 2017 and 2023, Ghana did not record a cholera outbreak' - interpreted as zero transmission for 2017. Surveillance system operational: GHS records show active surveillance. Evidence type: Documented_Absence from Ghana Health Service records. Note: GHS RTI data showing 24358 cases for 2017 inconsistent with all other sources and likely year label error - not used",AI
28,AFR::GHA,2018-01-01,2018-12-31,0,2,,0.0,2019-01-31,22,GHS Ghana Health Service Zero Cholera 2017,0.8,"JHU/WHO weekly data shows only 2 cases (one week in October 2018) out of 52 weeks of zero reporting. Sources confirm Ghana had minimal sporadic cases 2017-2019. Interpreted as 2 sCh near-zero transmission for 2018. Surveillance system operational per WHO weekly reporting. Evidence type: Near_Zero_Transmission consistent with post-outbreak surveillance",AI
29,AFR::GHA,2019-01-01,2019-12-31,0,1,,0.0,2020-01-31,22,GHS Ghana Health Service Zero Cholera 2017,0.8,"JHU data shows 1 case for full year 2019. Sources confirm Ghana had 'a few indigenous cases' 2017-2023 but no outbreaks. Interpreted as 1 sCh near-zero transmission for 2019. Evidence type: Near_Zero_Transmission - sporadic case not constituting outbreak",AI
30,AFR::GHA,1986-01-01,1989-12-31,,,,,,23,WHO Surveillance Gap Ghana 1986-1989,0.3,"WHO only reports Ghana cholera data since 1990 (Ghana consistently reported since 1990 but 1986-1989 absent from WHO records). No specific case data found - surveillance gap documented. Evidence type: Surveillance_Gap - cholera likely present given endemic status but reporting gap in WHO records. Ghana first case 1970, cholera endemic by 1980s. JHU data absent for 1986-1989 consistent with WHO reporting gap",AI
31,AFR::GHA,1999-01-01,1999-12-31,250,9000,,2.8,2000-01-31,24,ReliefWeb Ghana Cholera 1999 Annual Total,0.8,"Multiple sources state: 'In Ghana, there were over 9,000 cholera cases in 1999 with approximately 250 deaths (CFR of 2.8%)' - interpreted as ~9000 sCh and ~250 deaths for full year 1999. Note: WHO DON report shows 3997 cases as of August 31, suggesting most of the annual total came after August. National total",AI
32,AFR::GHA::Upper_East::Builsa,1999-09-01,1999-09-12,27,1220,,2.2,1999-09-12,24,ReliefWeb Ghana Cholera 1999 Annual Total,0.9,"Source states: 'As at 12 September, 1,220 cholera cases and 27 deaths were recorded in Builsa district' per Ghanaian Red Cross - interpreted as 1220 sCh 27 deaths. Builsa district, Upper East Region. Provincial subset — do not sum with national row",AI
33,AFR::GHA::Upper_East::Kassena_Nankana,1999-07-01,1999-09-12,8,81,,9.9,1999-09-12,24,ReliefWeb Ghana Cholera 1999 Annual Total,0.8,"Source states: 'As at 12 September, 81 cases and 8 deaths in Kassena Nankana District' - interpreted as 81 sCh 8 deaths. CFR high (9.9%) due to rural hard-to-reach area documented in WHO report. Provincial subset",AI
34,AFR::GHA::Central::Cape_Coast,2016-10-10,2016-12-21,0,731,,0.0,2017-01-04,25,SCIRP Retrospective Study Central Region Ghana 2016,0.9,"Source states: 'study comprised 731 cases, overall attack rate of 67 per 100,000 population, Cape Coast Metropolis accounted for nearly 90% of cases' October 10 - December 21, 2016 - interpreted as 731 sCh 0 deaths in Central Region including Cape Coast area. Provincial subset",AI
35,AFR::GHA,2011-01-01,2011-12-31,100,10628,,0.99,2012-01-31,26,PMC Ghana Cholera Surveillance Assessment 2011,0.9,"Source states: 'By the close of 2011, 10,628 cases and 100 deaths were reported in Ghana with a case fatality rate of 0.99' - interpreted as 10628 sCh 100 deaths for full year 2011. Note: rows 2-3 cover September 2010 - April 2011 partial period; this is full-year national total. National total",AI
