Index,Source,URL,Description,Date_Range,Data_Type,Status,Reliability_Level,Validation_Status,Search_Technique,Language_Original,Citation_Depth,Cross_References,Discovery_Method,source_database
19,WHO AFRO Surveillance Report (UID: 20798),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20798.csv,JHU cholera database entry with 8 observations. Frequency: Other (60). Updated: 2024-02-10 Source tags: WHOafro,2017-01-01 to 2018-02-04,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
20,WHO AFRO Surveillance Report (UID: 20952),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20952.csv,JHU cholera database entry with 11 observations. Frequency: Other (59). Updated: 2024-02-09 Source tags: WHOafro,2017-07-12 to 2018-08-05,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
21,WHO AFRO Surveillance Report (UID: 20879),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20879.csv,JHU cholera database entry with 6 observations. Frequency: Other (563). Updated: 2024-02-09 Source tags: WHOafro,2015-08-15 to 2018-04-29,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
22,WHO AFRO Surveillance Report (UID: 20680),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20680.csv,JHU cholera database entry with 7 observations. Frequency: Other (55). Updated: 2024-02-09 Source tags: WHOafro,2017-01-01 to 2017-10-01,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
23,WHO AFRO Surveillance Report (UID: 20591),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20591.csv,JHU cholera database entry with 4 observations. Frequency: Other (546). Updated: 2024-02-09 Source tags: WHOafro,2015-08-01 to 2017-07-28,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
24,WHO AFRO Surveillance Report (UID: 20602),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20602.csv,JHU cholera database entry with 4 observations. Frequency: Other (541). Updated: 2024-02-09 Source tags: WHOafro,2015-08-15 to 2017-08-04,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
25,WHO AFRO Surveillance Report (UID: 21054),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection21054.csv,JHU cholera database entry with 3 observations. Frequency: Other (529). Updated: 2024-02-09 Source tags: WHOafro,2015-08-15 to 2018-12-23,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
26,WHO AFRO Surveillance Report (UID: 20890),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20890.csv,JHU cholera database entry with 6 observations. Frequency: Other (525). Updated: 2024-02-09 Source tags: WHOafro,2015-08-15 to 2018-05-13,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
27,WHO AFRO Surveillance Report (UID: 21049),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection21049.csv,JHU cholera database entry with 3 observations. Frequency: Other (524). Updated: 2024-02-09 Source tags: WHOafro,2015-08-15 to 2018-12-16,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
28,WHO AFRO Surveillance Report (UID: 20509),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20509.csv,JHU cholera database entry with 15 observations. Frequency: Other (524). Updated: 2024-02-09 Source tags: WHOafro,1997-01-01 to 2017-06-11,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
29,WHO AFRO Surveillance Report (UID: 21045),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection21045.csv,JHU cholera database entry with 3 observations. Frequency: Other (515). Updated: 2024-02-09 Source tags: WHOafro,2015-08-15 to 2018-12-02,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
30,WHO AFRO Surveillance Report (UID: 21007),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection21007.csv,JHU cholera database entry with 3 observations. Frequency: Other (481). Updated: 2024-02-09 Source tags: WHOafro,2015-08-20 to 2018-10-14,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
31,WHO AFRO Surveillance Report (UID: 20722),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20722.csv,JHU cholera database entry with 10 observations. Frequency: Other (48). Updated: 2024-02-09 Source tags: WHOafro,2017-01-01 to 2017-11-12,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
32,WHO AFRO Surveillance Report (UID: 20868),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20868.csv,JHU cholera database entry with 7 observations. Frequency: Other (473). Updated: 2024-02-09 Source tags: WHOafro,2015-08-15 to 2018-04-15,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
33,WHO AFRO Surveillance Report (UID: 20704),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20704.csv,JHU cholera database entry with 7 observations. Frequency: Other (47). Updated: 2024-02-09 Source tags: WHOafro,2017-01-01 to 2017-10-22,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
34,WHO AFRO Surveillance Report (UID: 20945),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20945.csv,JHU cholera database entry with 5 observations. Frequency: Other (46). Updated: 2024-02-09 Source tags: WHOafro,2018-01-01 to 2018-07-29,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
35,JHU Cholera Database (UID: 10378),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection10378.csv,JHU cholera database entry with 1 observations. Frequency: Other (453). Updated: 2024-05-15,2009-02-27 to 2010-05-26,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
36,WHO AFRO Surveillance Report (UID: 20444),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20444.csv,JHU cholera database entry with 4 observations. Frequency: Other (45). Updated: 2024-02-09 Source tags: WHOafro,2019-01-26 to 2019-06-16,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
37,WHO AFRO Surveillance Report (UID: 20581),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20581.csv,JHU cholera database entry with 44 observations. Frequency: Other (45). Updated: 2024-02-09 Source tags: WHOafro,2015-08-15 to 2017-07-16,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
38,WHO AFRO Surveillance Report (UID: 20767),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20767.csv,JHU cholera database entry with 9 observations. Frequency: Other (45). Updated: 2024-02-09 Source tags: WHOafro,2017-01-01 to 2017-12-24,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
39,WHO AFRO Surveillance Report (UID: 20711),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20711.csv,JHU cholera database entry with 141 observations. Frequency: Other (43). Updated: 2024-02-09 Source tags: WHOafro,2015-08-15 to 2017-11-05,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
40,WHO AFRO Surveillance Report (UID: 20490),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20490.csv,JHU cholera database entry with 2 observations. Frequency: Other (387). Updated: 2024-02-09 Source tags: WHOafro,2015-04-04 to 2017-05-12,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
41,WHO AFRO Surveillance Report (UID: 20610),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20610.csv,JHU cholera database entry with 49 observations. Frequency: Other (38). Updated: 2024-02-09 Source tags: WHOafro,2015-08-15 to 2017-08-12,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
42,WHO AFRO Surveillance Report (UID: 20482),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20482.csv,JHU cholera database entry with 2 observations. Frequency: Other (377). Updated: 2024-02-09 Source tags: WHOafro,2015-04-04 to 2017-04-21,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
43,WHO AFRO Surveillance Report (UID: 20472),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20472.csv,JHU cholera database entry with 2 observations. Frequency: Other (370). Updated: 2024-02-09 Source tags: WHOafro,2015-04-04 to 2017-04-07,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
44,WHO AFRO Surveillance Report (UID: 20899),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20899.csv,JHU cholera database entry with 10 observations. Frequency: Other (368). Updated: 2024-02-09 Source tags: WHOafro,2015-08-15 to 2018-05-27,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
45,WHO Annual Cholera Report (UID: 341),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection341.csv,JHU cholera database entry with 52 observations. Frequency: Other (347). Updated: 2024-09-30 Source tags: WHOannual,1974-01-01 to 2023-12-31,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
46,WHO AFRO Surveillance Report (UID: 20900),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20900.csv,JHU cholera database entry with 11 observations. Frequency: Other (343). Updated: 2024-02-09 Source tags: WHOafro,2015-08-15 to 2018-06-03,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
47,WHO AFRO Surveillance Report (UID: 20630),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20630.csv,JHU cholera database entry with 51 observations. Frequency: Other (34). Updated: 2024-02-09 Source tags: WHOafro,2015-08-15 to 2017-08-13,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
48,WHO AFRO Surveillance Report (UID: 20811),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20811.csv,JHU cholera database entry with 9 observations. Frequency: Other (34). Updated: 2024-02-09 Source tags: WHOafro,2017-07-12 to 2018-02-18,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
49,WHO AFRO Surveillance Report (UID: 20454),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20454.csv,JHU cholera database entry with 93 observations. Frequency: Other (33). Updated: 2024-02-09 Source tags: WHOafro,1997-01-01 to 2017-03-23,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
50,JHU Cholera Database (UID: 20398),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20398.csv,JHU cholera database entry with 24 observations. Frequency: Other (329). Updated: 2024-02-09,1997-01-01 to 2015-11-25,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
51,WHO AFRO Surveillance Report (UID: 20465),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20465.csv,JHU cholera database entry with 2 observations. Frequency: Other (300). Updated: 2024-02-09 Source tags: WHOafro,2015-08-15 to 2017-03-31,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
52,WHO AFRO Surveillance Report (UID: 20905),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20905.csv,JHU cholera database entry with 9 observations. Frequency: Other (296). Updated: 2024-02-09 Source tags: WHOafro,2015-08-15 to 2018-06-10,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
53,JHU Cholera Database (UID: 20397),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20397.csv,JHU cholera database entry with 3 observations. Frequency: Other (291). Updated: 2024-02-09,2015-01-01 to 2015-10-19,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
54,WHO AFRO Surveillance Report (UID: 20499),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20499.csv,JHU cholera database entry with 102 observations. Frequency: Other (28). Updated: 2024-02-09 Source tags: WHOafro,1997-01-01 to 2017-05-21,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
55,JHU Cholera Database (UID: 10287),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection10287.csv,JHU cholera database entry with 1 observations. Frequency: Other (274). Updated: 2024-05-15,2009-03-01 to 2009-11-30,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
56,WHO AFRO Surveillance Report (UID: 20825),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20825.csv,JHU cholera database entry with 12 observations. Frequency: Other (261). Updated: 2024-02-09 Source tags: WHOafro,2015-08-15 to 2018-03-04,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
57,WHO AFRO Surveillance Report (UID: 20645),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20645.csv,JHU cholera database entry with 2 observations. Frequency: Other (26). Updated: 2024-02-10 Source tags: WHOafro,2017-07-11 to 2017-08-27,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
58,WHO AFRO Surveillance Report (UID: 20689),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20689.csv,JHU cholera database entry with 130 observations. Frequency: Other (26). Updated: 2024-02-09 Source tags: WHOafro,2015-08-17 to 2017-10-15,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
59,WHO AFRO Surveillance Report (UID: 20486),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20486.csv,JHU cholera database entry with 3 observations. Frequency: Other (257). Updated: 2024-02-09 Source tags: WHOafro,2015-04-04 to 2017-04-28,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
60,WHO AFRO Surveillance Report (UID: 20962),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20962.csv,JHU cholera database entry with 8 observations. Frequency: Other (248). Updated: 2024-02-09 Source tags: WHOafro,2015-08-15 to 2018-08-19,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
61,WHO AFRO Surveillance Report (UID: 20977),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20977.csv,JHU cholera database entry with 4 observations. Frequency: Other (233). Updated: 2024-02-09 Source tags: WHOafro,2017-01-01 to 2018-09-09,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
62,WHO AFRO Surveillance Report (UID: 20647),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20647.csv,JHU cholera database entry with 116 observations. Frequency: Other (23). Updated: 2024-02-09 Source tags: WHOafro,2015-08-06 to 2017-08-27,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
63,WHO AFRO Surveillance Report (UID: 20970),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20970.csv,JHU cholera database entry with 4 observations. Frequency: Other (228). Updated: 2024-02-09 Source tags: WHOafro,2017-01-01 to 2018-09-02,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
64,WHO AFRO Surveillance Report (UID: 20931),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20931.csv,JHU cholera database entry with 9 observations. Frequency: Other (222). Updated: 2024-02-09 Source tags: WHOafro,2015-08-15 to 2018-07-08,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
65,WHO AFRO Surveillance Report (UID: 20493),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20493.csv,JHU cholera database entry with 4 observations. Frequency: Other (221). Updated: 2024-02-09 Source tags: WHOafro,2015-01-01 to 2017-05-19,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
66,JHU Cholera Database (UID: 20387),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20387.csv,JHU cholera database entry with 162 observations. Frequency: Other (21). Updated: 2024-02-09,2015-01-01 to 2018-01-07,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
67,WHO AFRO Surveillance Report (UID: 20662),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20662.csv,JHU cholera database entry with 133 observations. Frequency: Other (21). Updated: 2024-02-09 Source tags: WHOafro,2015-01-12 to 2017-09-24,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
68,WHO AFRO Surveillance Report (UID: 20893),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20893.csv,JHU cholera database entry with 29 observations. Frequency: Other (21). Updated: 2024-02-09 Source tags: WHOafro,2017-07-12 to 2018-05-20,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
69,WHO AFRO Surveillance Report (UID: 20791),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20791.csv,JHU cholera database entry with 2 observations. Frequency: Other (209). Updated: 2024-02-09 Source tags: WHOafro,2017-01-01 to 2018-01-28,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
