Index,Location,TL,TR,deaths,sCh,cCh,CFR,reporting_date,source_index,source,confidence_weight,processing_notes,source_database
11,AFR::TZA::Zanzibar,2017-01-01,2023-12-31,0,0,,0.0,2024-01-01,10,PMC - Towards Cholera Elimination in Zanzibar (PMC10395108),1.0,"Source states: 'Because of the successful implementation of interventions across the three pillars of cholera elimination...Zanzibar has not been reported since 2017.' After the 2015-2016 outbreak (4330 cases, 68 deaths), Zanzibar achieved cholera elimination. Zero cases documented for 6+ years. Evidence type: Documented_Absence - academically validated elimination. Confidence weight 1.0 as peer-reviewed with Level 1 source.",AI
12,AFR::TZA,2022-04-23,2022-06-26,6,211,,2.8,2022-07-01,6,IFRC DREF MDRTZ031 Emergency Plan - Tanzania Cholera 2022,0.9,"Source states: 'By 26 June 2022, a total of 211 cases and 6 deaths were reported from Tanganyika district' with CFR 2.9%. The IFRC report documents outbreak onset April 23 2022 in Uvinza District (Kigoma) and Tanganyika District (Katavi). National total entry for Kigoma/Katavi outbreak. CFR calculated: 6/211*100=2.84%.",AI
13,AFR::TZA,2021-11-01,2022-06-30,11,519,,2.1,2022-07-15,7,Tanzania Ministry of Health 2022 Edition Report,0.85,"Source states: 'From November 2021 to June 2022, Tanzania recorded 519 cases, including 11 deaths' spanning multiple districts in Katavi and Kigoma regions. This represents the broader outbreak period including the precursor activity before the formal April 2022 declaration. CFR=11/519*100=2.12%.",AI
14,AFR::TZA,2023-07-01,2024-01-15,34,1521,,2.2,2024-02-01,3,JIEPH - Mtwara Region Cholera Outbreak Response 2024,0.9,"Source states: 'September 2023 - Recent: Affected regions 13 regions, Cases 1,521, Deaths 34, CFR 2.3%, Hardest hit: Mwanza, Shinyanga, Simiyu, Kagera'. Ministry of Health notified WHO of outbreak in Arusha, Kigoma, and Mara in July 2023, expanding to 13 regions by September. CFR=34/1521*100=2.24%.",AI
15,AFR::TZA::Shinyanga,2023-09-05,2024-01-15,6,,,,2024-02-01,3,JIEPH - Mtwara Region Cholera Outbreak Response 2024,0.8,"Source states: 'The majority of deaths (38 deaths; 58%) were recorded in Simiyu (17), Kagera (8), Kigoma (7) and Shinyanga (6)' during the 2023-2024 outbreak. This entry documents Shinyanga regional deaths. Provincial subset - do not sum with national row.",AI
16,AFR::TZA::Kagera,2023-09-05,2024-01-15,8,,,,2024-02-01,3,JIEPH - Mtwara Region Cholera Outbreak Response 2024,0.8,"Source states: 'The majority of deaths (38 deaths; 58%) were recorded in Simiyu (17), Kagera (8), Kigoma (7) and Shinyanga (6)' during the 2023-2024 outbreak. This entry documents Kagera regional deaths. Provincial subset - do not sum with national row.",AI
17,AFR::TZA,2024-01-01,2024-08-05,66,3920,,1.7,2024-08-15,8,WHO Multi-Country Cholera Outbreak Sitrep 17 August 2024,0.95,"Source states: 'From 1 January to 5 August 2024, a total of 3,920 cases and 66 deaths (CFR 1.7%) were reported from 21 regions in Tanzania.' Simiyu 843 cases (21%), Mwanza 788 cases (11%), 38 deaths (58%) in Simiyu (17), Kagera (8), Kigoma (7) and Shinyanga (6).",AI
18,AFR::TZA::Mtwara,2024-06-05,2024-07-13,2,47,,4.3,2024-07-20,3,JIEPH - Mtwara Region Cholera Outbreak Response 2024,0.95,"Source states: 'Mtwara 2024 Outbreak: Cases 47, Deaths 2, CFR 4.3%, Duration June 5 to July 13 2024, Location Masasi District Council Miesi Hamlet Mbangala Village'. Case-control study confirmed outbreak specifics. CFR=2/47*100=4.26%. Provincial subset - do not sum with national row.",AI
19,AFR::TZA,2025-01-01,2025-03-17,16,2085,,0.8,2025-03-20,9,ECDC Communicable Disease Threats Report Week 12 2025,0.9,"Source states: 'As of 17 March 2025, Tanzania reported 2,085 cholera cases, including 16 deaths' per ECDC surveillance. Tanzania was among top five most affected countries in Africa in early 2025 per WHO AFRO February bulletin. CFR=16/2085*100=0.77%.",AI
20,AFR::TZA,2025-01-01,2025-08-31,50,4003,,1.2,2025-09-26,12,WHO Multi-Country Cholera Outbreak External Situation Report 30 (26 September 2025),0.9,Source states: 'United Republic of Tanzania ... 4 003 ... 50 ... 1.2' in Table 1 (cumulative 1 January to 31 August 2025) - interpreted as 4003 sCh cases and 50 deaths for 2025 year-to-date. Cumulative national aggregate with deaths/CFR; WHO weekly dashboard baseline reports individual weeks only. Do not sum with WHO weekly baseline rows or with Index 21 (later 2025 cumulative) - this is a cumulative running total.,AI
21,AFR::TZA,2025-01-01,2025-10-26,55,4101,,1.3,2025-11-26,13,WHO Multi-Country Cholera Outbreak External Situation Report 32 (26 November 2025),0.9,Source states: 'United Republic of Tanzania ... 4 101 ... 55 ... 1.3' in Table 1 (cumulative 1 January to 26 October 2025) - interpreted as 4101 sCh cases and 55 deaths for 2025 year-to-date. Cumulative national aggregate with deaths/CFR; supersedes/extends Index 20 cumulative figure. Do not sum with WHO weekly baseline rows or with Index 20 - cumulative running total.,AI
22,AFR::TZA,2026-01-01,2026-04-26,2,113,,1.8,2026-05-29,14,WHO Multi-Country Cholera Outbreak Epidemiological Update 37 (29 May 2026),0.9,"Source states: 'United Republic of Tanzania ... 113 ... 2 ... 1.8' in Table 1 (cumulative 1 January to 26 April 2026, last 28 days blank indicating no new cases in weeks 14-17) - interpreted as 113 sCh cases and 2 deaths for 2026 year-to-date. Cumulative national aggregate extends past WHO weekly baseline (ends 2026-01-18) and adds deaths/CFR detail. Do not sum with WHO weekly baseline rows - cumulative running total.",AI
23,AFR::TZA,2026-01-01,2026-05-31,2,113,,1.77,2026-06-30,15,WHO Multi-Country Cholera Outbreak Epidemiological Update 38 (30 June 2026),0.9,"Source states: 'United Republic of Tanzania 113 2 1.8 0 - - - - - (Table 1, cumulative 1 January to 31 May 2026)' - interpreted as 113 sCh cases, 2 deaths. WHO Epidemiological Update 38 Table 1 cumulative 1 January to 31 May 2026: 113 cases, 2 deaths, CFR 1.8%. Last-28-days cases/deaths columns blank, indicating no new cases reported between 27 April and 31 May 2026 (cumulative total unchanged from Update 37 at 26 April 2026). Extends recent-period coverage from 2026-04-26 to 2026-05-31. Cumulative national aggregate - do not sum with WHO weekly baseline rows or with Index 22 (same cumulative series).",AI
24,AFR::TZA,1970-01-01,1973-12-31,0,0,,0.0,,20,"WHO Weekly Epidemiological Record - Cholera in 1974 (WER 1975, 50, No. 29, pp. 261-262)",0.9,"Source confirms zero cholera transmission 1970-01-01..1973-12-31. Source states: 'the African continent, where three countries (Cape Verde Islands, South Africa, and the United Republic of Tanzania) reported the infection for the first time during the present pandemic'. Evidence type: Documented_Absence. Surveillance system status during absence: partial.",AI
25,AFR::TZA::Pwani::Rufiji,1977-10-02,1977-12-31,41,253,,16.21,1980-12-31,24,"Mandara MP, Mhalu FS - Cholera control in an inaccessible district in Tanzania (Med J Zambia 1980;15(1):10-13)",0.7,"Source states: 'The fourth ever recorded outbreak of cholera on Tanzania mainland started on 2.10.77 in Twasalie village which is a delta island in the Utete district on the Indian Ocean coastal line ... Whereas 55% of the 69 patients with the disease before control measures were introduced died, the mortality rate was reduced to 1.6% out of the 184 severely ill patients admitted to treatment centres.' - interpreted as 253 sCh cases, 41 deaths. Cases derived by addition of the two explicitly stated patient groups: 69 patients before control measures + 184 severely ill patients admitted to treatment centres = 253. Deaths derived from the two stated mortality percentages: 0.55*69 = 38 plus 0.016*184 = 3, total 41 (CFR 16.2%). Both are arithmetic conversions of quoted figures, not source-stated totals - confidence capped accordingly. Location: Utete District is the historical name of present-day Rufiji District, Pwani Region (Twasalie village, Rufiji delta island). TR is bounded at 1977-12-31 because the source gives no end date; the WHO WER 1977 annual table reports 267 cases nationally for Tanzania (including 22 suspect) which is consistent with this outbreak accounting for essentially the whole 1977 national total, so the bulk of cases fell within 1977. District subset - do not sum with the national WHO annual row for 1977.",AI
26,AFR::TZA,1975-01-01,1976-12-31,0,0,,0.0,1977-05-13,25,"WHO Weekly Epidemiological Record - Cholera in 1976 (WER 1977, 52, No. 19, pp. 165-167)",0.85,"Source confirms zero cholera transmission 1975-01-01..1976-12-31. Source states: 'Table 1. Cases of Cholera Notified to WHO, 1976 - AFRICA: Benin 146, Cape Verde 219, Comoros 5, Ghana 2, Kenya 1359, Liberia 646, Malawi 19, Morocco 2, Nigeria 34, Southern Rhodesia 144, United Republic of Cameroon 135, TOTAL 2711. No new territory was affected during the year.'. Evidence type: Documented_Absence. Surveillance system status during absence: partial. Tanzania is absent from the WHO WER notification table for BOTH 1976 (11 African countries listed above) and 1975 (WER 1976, 51, No. 18: 14 African countries listed - Algeria, Angola, Benin, Cape Verde, Comoros, Ghana, Kenya, Liberia, Mozambique, Nigeria, Southern Rhodesia, Uganda, United Republic of Cameroon, Upper Volta). Both land neighbours Kenya and Uganda appear in those tables, so the tables do cover East Africa. Tanzania notified 10 cases in 1974 and 267 in 1977, i.e. the national notification channel to WHO was functioning either side of this window, which distinguishes this from a reporting blackout. Resolution of the 'fourth ever recorded outbreak' question: Mandara and Mhalu (Med J Zambia 1980) place outbreak #4 at Rufiji from 2 Oct 1977 with about 253 cases; the WER 1977 national total is 267, leaving roughly 14 cases for earlier 1977 foci - consistent with outbreaks #2 and #3 being small early-1977 events rather than unreported 1975/1976 epidemics. Surveillance recorded as partial: detection sensitivity in this era was low (only 10 cases detected in 1974), so a small undetected focus cannot be excluded; confidence set to 0.85 rather than 1.0 for that reason.",AI
27,AFR::TZA,2014-01-01,2014-12-31,0,0,,0.0,2019-12-27,26,PLOS NTD - Genomic insights into Vibrio cholerae O1 responsible for cholera epidemics in Tanzania between 1993 and 2017 (PMC6927581),0.85,"Source confirms zero cholera transmission 2014-01-01..2014-12-31. Source states: 'V. cholerae O1 strains from 2013 were not available and there was no cholera reported in Tanzania in 2014.'. Evidence type: Documented_Absence. Surveillance system status during absence: operational. Triangulated with two independent WHO-derived sources: (1) the WHO Global Health Observatory annual cholera series for Tanzania (indicators CHOLERA_0000000001/2/3, queried directly via the GHO OData API) contains rows for every year 1977-2013 and 2015-2016 but NO row for 2014, i.e. Tanzania made no 2014 cholera notification while the notification channel was demonstrably working either side of it (270 cases in 2013, 11 563 in 2015); (2) the JHU baseline file data/TZA/cholera_data_jhu.csv carries a weekly row 2014-12-29..2015-01-04 with 0 cases. Surveillance recorded as operational: Tanzania's IDSR detected and reported the January 2015 Kigoma outbreak (JHU week 2015-01-12..2015-01-18, 361 cases) within weeks of onset. A candidate counter-claim of a November 2014 Morogoro/Mvomero outbreak was checked against the cited Swahili source (michuzi.co.tz, 22 December 2015) and that article contains no 2014 or Morogoro reference - the lead did not hold. Caveat: the source phrase is 'no cholera reported', which is a notification statement; sub-threshold undetected transmission cannot be formally excluded, hence confidence 0.85 rather than 1.0.",AI
28,AFR::TZA::Morogoro::Kilombero,1997-06-23,1997-12-31,17,785,,2.17,2001-07-01,1,CDC Emerging Infectious Diseases - Cholera Outbreak Southern Tanzania 2001,0.9,"Source states: 'From June 23 through December 31, a total of 785 patients were admitted to the Ifakara cholera treatment sites ... Seventeen deaths reported (case-fatality rate 2.1%)' - interpreted as 785 sCh cases, 17 deaths. District-level detail for the 1997 national epidemic, extracted from the same CDC EID 2001 paper already registered as metadata Index 1 but not previously mined below national level. Ifakara is the main town of Kilombero District, Morogoro Region. District subset - do not sum with the national 1997 row (cholera_data_ai.csv Index 3, 40 226 cases / 2 268 deaths). CFR 17/785 = 2.17%, matching the source's stated 2.1%.",AI
29,AFR::TZA,2026-01-01,2026-07-26,2,113,,1.77,2026-09-04,27,WHO Weekly Epidemiological Record vol 101 no 35 (4 September 2026) - monthly multi-country cholera update,0.9,"Source states: 'United Republic of Tanzania 113 2 1.8 0 - - - - - (Table 1. Reported cholera and AWD cases and deaths by WHO Region, as of 26 July 2026; cumulative columns headed '1 January to 26 July 2026')' - interpreted as 113 sCh cases, 2 deaths. From July 2026 WHO moved the monthly multi-country cholera epidemiological update into the Weekly Epidemiological Record; WER 101(35) of 4 September 2026 is the most recent issue carrying a country table and is the latest WHO country-level figure available for Tanzania as of 21 September 2026. Cumulative 1 January to 26 July 2026: 113 cases, 2 deaths, CFR 1.8%, 0 cases per 100 000; last-28-days columns all blank. The cumulative total is unchanged from Update 37 (26 April 2026) and Update 38 (31 May 2026), so no new cases were reported in Tanzania between 27 April and 26 July 2026. Corroborated by ECDC Cholera worldwide overview of 26 August 2026: 'Since 27 July 2026, no updates have been reported by ... United Republic of Tanzania'. Cumulative national aggregate - do not sum with WHO weekly baseline rows or with cholera_data_ai.csv Indices 22 and 23 (same cumulative series).",AI
30,AFR::TZA,2025-01-01,2025-12-31,26,3433,,0.76,2026-02-04,28,"Nukta Habari - Ugonjwa wa kipindupindu, kuharisha ulivyowatesa Watanzania mwaka 2025 (4 February 2026)",0.6,"Source states: 'Mbali na Kuharisha kipindupindu pia kiliwatesa Watanzania mwaka 2025, visa 3,433 na vifo 26' - interpreted as 3433 sCh cases, 26 deaths. Swahili-language Tanzanian data-journalism outlet reporting national Integrated Disease Surveillance and Response (IDSR) figures from the Ministry of Health for calendar year 2025: 3433 cholera cases and 26 deaths. Translation: 'Besides diarrhoea, cholera also afflicted Tanzanians in 2025, 3,433 cases and 26 deaths'. CONFLICT DOCUMENTED, NOT RESOLVED: WHO Multi-Country Cholera Situation Report 32 gives 4101 cases and 55 deaths for Tanzania cumulative 1 January to 26 October 2025 (cholera_data_ai.csv Index 21), i.e. WHO's partial-year figure already exceeds this full-year MoH IDSR figure. Both numbers are recorded as published; they are not averaged. Likely causes: WHO's series counts suspected cholera plus acute watery diarrhoea, whereas the national IDSR line list applies the cholera case definition, and/or retrospective reclassification of suspected cases by the MoH. This row's unique contribution is that it is a FULL calendar-year 2025 national total from the national surveillance system, extending past the 26 October 2025 cut-off of the WHO rows. Confidence 0.6 reflects Level 3 access route (news outlet) despite Level 1 underlying data. Do not sum with Indices 19, 20 or 21.",AI
31,AFR::TZA,2019-01-01,2019-12-31,7,408,,1.72,2025-12-31,29,"Tanzania Ministry of Health / GTFCC - Priority Areas for Multisectoral Interventions (PAMI) Report, United Republic of Tanzania 2025",0.9,"Source states: 'Table 2: Major Cholera Outbreaks Summary in Tanzania (1977-2025) | Years Cases Deaths Cases Fatality Rate (CFR) | 1977 1671 135 8.7% | 1992 18,526 2173 11.7% | 1997 40,226 2,268 5.6% | 2006 14,297 254 1.8% | 2015-2018 33,319 550 1.7% | 2019 408 7 1.7% | 2021 82 3 3.6% | 2022 356 12 3.4% | 2023 1457 32 2.2% | 2024-2025 16012 184 1.1%' - interpreted as 408 sCh cases, 7 deaths. Official Tanzanian national-programme annual total for 2019 from the Ministry of Health / GTFCC PAMI country report, Table 2. This is the FULL calendar-year figure; cholera_data_ai.csv Index 6 covers only 1 January to 1 April 2019 (154 cases, 2 deaths) from the WHO/UNICEF ESA bulletin, so this row supersedes it in temporal scope. Do not sum with Indices 6, 7, 8 or 9 (same 2019 epidemic; 7-9 are Tanga district subsets). National total - primary count for 2019.",AI
32,AFR::TZA,2021-01-01,2021-12-31,3,82,,3.66,2025-12-31,29,"Tanzania Ministry of Health / GTFCC - Priority Areas for Multisectoral Interventions (PAMI) Report, United Republic of Tanzania 2025",0.9,"Source states: 'Table 2: Major Cholera Outbreaks Summary in Tanzania (1977-2025) | Years Cases Deaths Cases Fatality Rate (CFR) | 1977 1671 135 8.7% | 1992 18,526 2173 11.7% | 1997 40,226 2,268 5.6% | 2006 14,297 254 1.8% | 2015-2018 33,319 550 1.7% | 2019 408 7 1.7% | 2021 82 3 3.6% | 2022 356 12 3.4% | 2023 1457 32 2.2% | 2024-2025 16012 184 1.1%' - interpreted as 82 sCh cases, 3 deaths. Official Tanzanian national-programme annual total for 2021: 82 cases, 3 deaths, CFR 3.6%. CONTRADICTS cholera_data_ai.csv Index 10, which asserts a documented zero-transmission period 2019-06-17..2021-12-31 on the basis of a Ministry of Health 2022 statement that Tanzania 'had not had an outbreak since 2019'. The MoH's own 2025 GTFCC PAMI report lists 82 cases and 3 deaths in 2021, so the 2021 portion of that zero row is wrong: the correct reading of the 2022 statement is 'no declared OUTBREAK', not 'no cases'. Index 10 should be truncated to end 2020-12-31 or withdrawn - flagged for Agent 3 / Agent 7, not edited by Agent 1. National total.",AI
33,AFR::TZA,2022-01-01,2022-12-31,12,356,,3.37,2025-12-31,29,"Tanzania Ministry of Health / GTFCC - Priority Areas for Multisectoral Interventions (PAMI) Report, United Republic of Tanzania 2025",0.9,"Source states: 'Table 2: Major Cholera Outbreaks Summary in Tanzania (1977-2025) | Years Cases Deaths Cases Fatality Rate (CFR) | 1977 1671 135 8.7% | 1992 18,526 2173 11.7% | 1997 40,226 2,268 5.6% | 2006 14,297 254 1.8% | 2015-2018 33,319 550 1.7% | 2019 408 7 1.7% | 2021 82 3 3.6% | 2022 356 12 3.4% | 2023 1457 32 2.2% | 2024-2025 16012 184 1.1%' - interpreted as 356 sCh cases, 12 deaths. Official Tanzanian national-programme annual total for calendar 2022: 356 cases, 12 deaths, CFR 3.4%. Note the discrepancy with cholera_data_ai.csv Index 13 (519 cases, 11 deaths for November 2021 to June 2022, from the MoH 2022 Edition report) - Index 13's window straddles two calendar years and its 519 exceeds this calendar-2022 figure, so at least part of Index 13's count falls in 2021 (consistent with the 82 cases now recorded for 2021) or the two MoH products used different case definitions. Both are recorded as published and are not averaged. Do not sum with Indices 12 or 13. National total.",AI
34,AFR::TZA,2023-01-01,2023-12-31,32,1457,,2.20,2025-12-31,29,"Tanzania Ministry of Health / GTFCC - Priority Areas for Multisectoral Interventions (PAMI) Report, United Republic of Tanzania 2025",0.9,"Source states: 'Table 2: Major Cholera Outbreaks Summary in Tanzania (1977-2025) | Years Cases Deaths Cases Fatality Rate (CFR) | 1977 1671 135 8.7% | 1992 18,526 2173 11.7% | 1997 40,226 2,268 5.6% | 2006 14,297 254 1.8% | 2015-2018 33,319 550 1.7% | 2019 408 7 1.7% | 2021 82 3 3.6% | 2022 356 12 3.4% | 2023 1457 32 2.2% | 2024-2025 16012 184 1.1%' - interpreted as 1457 sCh cases, 32 deaths. Official Tanzanian national-programme annual total for calendar 2023: 1457 cases, 32 deaths, CFR 2.2%. Cross-validation: summing the WHO Global Cholera and AWD dashboard weekly series for Tanzania (ArcGIS feature service cholera_adm0_week, iso_3_code='TZA') over 2023 gives 1068 cases and 23 deaths, i.e. the WHO weekly feed captured about 73% of the national figure for that year. cholera_data_ai.csv Index 14 covers 2023-07-01..2024-01-15 (1521 cases, 34 deaths) and straddles the year boundary. Do not sum with Index 14. National total.",AI
35,AFR::TZA,2024-01-01,2025-06-30,184,16012,,1.15,2025-12-31,29,"Tanzania Ministry of Health / GTFCC - Priority Areas for Multisectoral Interventions (PAMI) Report, United Republic of Tanzania 2025",0.7,"Source states: 'Table 2: Major Cholera Outbreaks Summary in Tanzania (1977-2025) ... 2015-2018 33,319 550 1.7% ... 2024-2025 16012 184 1.1%' - interpreted as 16012 sCh cases, 184 deaths. Official Tanzanian national-programme figure for the 2024-2025 epidemic wave. Table 2 labels the row '2024-2025'; section 1.8.2 of the same report is titled 'Current cholera outbreak situation in Tanzania from 2024 to June 2025' and its Figure 3 epidemic curve runs 28/12/2023 to early July 2025, so TR is set to 2025-06-30. Cross-validation against the WHO Global Cholera and AWD dashboard weekly series (ArcGIS cholera_adm0_week, iso_3_code='TZA'): 2024 = 13 509 cases / 167 deaths and 2025 = 3103 / 40, i.e. 16 612 / 207 for the two years combined, within 4% of this figure. This also shows that cholera_data_ai.csv Index 17 (3920 cases to 5 August 2024, WHO sitrep) captured under a third of 2024. Multi-year aggregate - confidence capped at 0.7. Do not sum with Indices 17, 18, 19, 20, 21 or 30.",AI
36,AFR::TZA,2015-08-01,2018-12-31,550,33319,,1.65,2025-12-31,29,"Tanzania Ministry of Health / GTFCC - Priority Areas for Multisectoral Interventions (PAMI) Report, United Republic of Tanzania 2025",0.7,"Source states: 'From August 2015 to December 2018, the country recorded the longest cholera outbreak with a total number of 33,319 cases and 550 deaths (CFR 1.7%). The epidemic affected all the 26 regions and was first reported in Dar es Salaam' - interpreted as 33319 sCh cases, 550 deaths. Official Tanzanian national-programme total for the 2015-2018 epidemic, the longest on record. Compare the JHU baseline row (data/TZA/cholera_data_jhu.csv Index 129, WHO AFRO UID 20879): 35 017 cases / 571 deaths for 2015-08-15..2018-04-29, i.e. WHO's count to April 2018 already exceeds the MoH count to December 2018 - a definitional difference (WHO counts suspected + AWD) rather than a transcription error. Both recorded as published, not averaged. The unique contribution of this row is that it extends the authoritative national epidemic total through December 2018. Multi-year aggregate - confidence capped at 0.7. Do not sum with cholera_data_ai.csv Index 5 or with the JHU 2015-2018 rows.",AI
37,AFR::TZA::Arusha,2024-01-01,2025-06-30,0,0,,0.0,2025-12-31,29,"Tanzania Ministry of Health / GTFCC - Priority Areas for Multisectoral Interventions (PAMI) Report, United Republic of Tanzania 2025",0.7,"Source confirms zero cholera transmission 2024-01-01..2025-06-30. Source states: 'The map also identifies several regions with very low or no cases reported, including Arusha, Iringa, Njombe, and Manyara which reported no cases, and Kagera, Simiyu, and Ruvuma, which reported 1-200 cases.'. Evidence type: Documented_Absence. Surveillance system status during absence: operational. Provincial (ADM1) zero-transmission record for the 2024-2025 national cholera wave, from the Ministry of Health / GTFCC PAMI report Figure 4 narrative. The same figure assigns non-zero case bands to 20 other regions, so the four named regions are an explicit zero within a functioning national surveillance round, not an absence of reporting. Period matched to the report's epidemic-curve window (January 2024 to June 2025). Confidence 0.7: the statement is derived from a choropleth map legend rather than a line-listed count, and the period is multi-year. Provincial subset - do not sum with the national row (cholera_data_ai.csv Index 35).",AI
38,AFR::TZA::Iringa,2024-01-01,2025-06-30,0,0,,0.0,2025-12-31,29,"Tanzania Ministry of Health / GTFCC - Priority Areas for Multisectoral Interventions (PAMI) Report, United Republic of Tanzania 2025",0.7,"Source confirms zero cholera transmission 2024-01-01..2025-06-30. Source states: 'The map also identifies several regions with very low or no cases reported, including Arusha, Iringa, Njombe, and Manyara which reported no cases, and Kagera, Simiyu, and Ruvuma, which reported 1-200 cases.'. Evidence type: Documented_Absence. Surveillance system status during absence: operational. Provincial (ADM1) zero-transmission record for the 2024-2025 national cholera wave, from the Ministry of Health / GTFCC PAMI report Figure 4 narrative. The same figure assigns non-zero case bands to 20 other regions, so the four named regions are an explicit zero within a functioning national surveillance round, not an absence of reporting. Period matched to the report's epidemic-curve window (January 2024 to June 2025). Confidence 0.7: the statement is derived from a choropleth map legend rather than a line-listed count, and the period is multi-year. Provincial subset - do not sum with the national row (cholera_data_ai.csv Index 35).",AI
39,AFR::TZA::Njombe,2024-01-01,2025-06-30,0,0,,0.0,2025-12-31,29,"Tanzania Ministry of Health / GTFCC - Priority Areas for Multisectoral Interventions (PAMI) Report, United Republic of Tanzania 2025",0.7,"Source confirms zero cholera transmission 2024-01-01..2025-06-30. Source states: 'The map also identifies several regions with very low or no cases reported, including Arusha, Iringa, Njombe, and Manyara which reported no cases, and Kagera, Simiyu, and Ruvuma, which reported 1-200 cases.'. Evidence type: Documented_Absence. Surveillance system status during absence: operational. Provincial (ADM1) zero-transmission record for the 2024-2025 national cholera wave, from the Ministry of Health / GTFCC PAMI report Figure 4 narrative. The same figure assigns non-zero case bands to 20 other regions, so the four named regions are an explicit zero within a functioning national surveillance round, not an absence of reporting. Period matched to the report's epidemic-curve window (January 2024 to June 2025). Confidence 0.7: the statement is derived from a choropleth map legend rather than a line-listed count, and the period is multi-year. Provincial subset - do not sum with the national row (cholera_data_ai.csv Index 35).",AI
