Index,Location,TL,TR,deaths,sCh,cCh,CFR,reporting_date,source_index,source,confidence_weight,processing_notes,source_database
11,AFR::ETH,2017-01-01,2017-09-26,856,45268,,1.9,2017-09-26,17,WHO AFRO Surveillance Report (UID: 20670),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 45268 cases, 856 deaths",JHU
12,AFR::ETH,2017-09-11,2017-09-17,,576,,,2017-09-17,17,WHO AFRO Surveillance Report (UID: 20670),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 576 cases",JHU
13,AFR::ETH::ET-SO,2017-09-11,2017-09-17,,199,,,2017-09-17,17,WHO AFRO Surveillance Report (UID: 20670),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 199 cases",JHU
14,AFR::ETH::ET-AM,2017-09-11,2017-09-17,,148,,,2017-09-17,17,WHO AFRO Surveillance Report (UID: 20670),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 148 cases",JHU
15,AFR::ETH::ET-OR,2017-09-11,2017-09-17,,57,,,2017-09-17,17,WHO AFRO Surveillance Report (UID: 20670),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 57 cases",JHU
16,AFR::ETH::ET-AF,2017-09-11,2017-09-17,,45,,,2017-09-17,17,WHO AFRO Surveillance Report (UID: 20670),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 45 cases",JHU
17,AFR::ETH,2018-01-01,2018-07-01,18,1042,,1.7,2018-07-01,37,WHO AFRO Surveillance Report (UID: 20922),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1042 cases, 18 deaths",JHU
18,AFR::ETH::ET-AF,2018-06-25,2018-07-01,,49,,,2018-07-01,37,WHO AFRO Surveillance Report (UID: 20922),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 49 cases",JHU
19,AFR::ETH::ET-SO,2018-01-01,2018-07-01,0,151,,0.0,2018-07-01,37,WHO AFRO Surveillance Report (UID: 20922),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 151 cases, 0 deaths",JHU
20,AFR::ETH::ET-AF,2018-01-01,2018-07-01,18,811,,2.2,2018-07-01,37,WHO AFRO Surveillance Report (UID: 20922),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 811 cases, 18 deaths",JHU
21,AFR::ETH::ET-TI,2018-01-01,2018-07-01,0,63,,0.0,2018-07-01,37,WHO AFRO Surveillance Report (UID: 20922),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 63 cases, 0 deaths",JHU
22,AFR::ETH::ET-DD,2018-01-01,2018-07-01,0,17,,0.0,2018-07-01,37,WHO AFRO Surveillance Report (UID: 20922),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 17 cases, 0 deaths",JHU
23,AFR::ETH::(ET-AF|ET-AM|ET-OR|ET-SN|ET-SO|ET-TI),2017-01-01,2017-04-14,667,24578,,2.7,2017-04-14,19,WHO AFRO Surveillance Report (UID: 20473),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 24578 cases, 667 deaths",JHU
24,AFR::ETH::(ET-AF|ET-AM|ET-OR|ET-SO),2017-04-03,2017-04-09,,4200,,,2017-04-09,19,WHO AFRO Surveillance Report (UID: 20473),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4200 cases",JHU
25,AFR::ETH,2017-03-27,2017-04-02,,4104,,,2017-04-02,19,WHO AFRO Surveillance Report (UID: 20473),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4104 cases",JHU
26,AFR::ETH,2017-03-20,2017-03-26,,4358,,,2017-03-26,19,WHO AFRO Surveillance Report (UID: 20473),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4358 cases",JHU
27,AFR::ETH::ET-SO,2017-01-01,2017-04-14,640,21874,,2.9,2017-04-14,19,WHO AFRO Surveillance Report (UID: 20473),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 21874 cases, 640 deaths",JHU
28,AFR::ETH::(ET-AF|ET-DD|ET-OR|ET-SO|ET-TI),2018-01-01,2018-10-14,18,3036,,0.6,2018-10-14,8,WHO AFRO Surveillance Report (UID: 21009),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3036 cases, 18 deaths",JHU
29,AFR::ETH,2018-10-08,2018-10-14,,48,,,2018-10-14,8,WHO AFRO Surveillance Report (UID: 21009),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 48 cases",JHU
30,AFR::ETH::ET-OR,2018-10-08,2018-10-14,,7,,,2018-10-14,8,WHO AFRO Surveillance Report (UID: 21009),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 7 cases",JHU
31,AFR::ETH::ET-TI,2018-10-08,2018-10-14,,41,,,2018-10-14,8,WHO AFRO Surveillance Report (UID: 21009),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 41 cases",JHU
32,AFR::ETH,2017-01-01,2017-06-02,780,33631,,2.3,2017-06-02,5,WHO AFRO Surveillance Report (UID: 20504),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 33631 cases, 780 deaths",JHU
33,AFR::ETH::ET-SO,2017-01-01,2017-06-02,772,30604,,2.5,2017-06-02,5,WHO AFRO Surveillance Report (UID: 20504),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 30604 cases, 772 deaths",JHU
34,AFR::ETH::ET-SO,2017-05-15,2017-05-21,,535,,,2017-05-21,5,WHO AFRO Surveillance Report (UID: 20504),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 535 cases",JHU
35,AFR::ETH::ET-SO,2017-03-20,2017-03-26,,4175,,,2017-03-26,5,WHO AFRO Surveillance Report (UID: 20504),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4175 cases",JHU
36,AFR::ETH,2018-01-01,2018-06-10,18,728,,2.5,2018-06-10,24,WHO AFRO Surveillance Report (UID: 20909),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 728 cases, 18 deaths",JHU
37,AFR::ETH::ET-AF,2019-06-04,2019-06-10,,233,,,2019-06-10,24,WHO AFRO Surveillance Report (UID: 20909),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 233 cases",JHU
38,AFR::ETH::ET-SO,2018-01-01,2018-01-07,,136,,,2018-01-07,24,WHO AFRO Surveillance Report (UID: 20909),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 136 cases",JHU
39,AFR::ETH::ET-AF,2018-01-01,2018-01-07,18,537,,3.4,2018-01-07,24,WHO AFRO Surveillance Report (UID: 20909),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 537 cases, 18 deaths",JHU
40,AFR::ETH::ET-TI,2018-01-01,2018-01-07,,38,,,2018-01-07,24,WHO AFRO Surveillance Report (UID: 20909),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 38 cases",JHU
41,AFR::ETH::ET-DD,2018-01-01,2018-01-07,,17,,,2018-01-07,24,WHO AFRO Surveillance Report (UID: 20909),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 17 cases",JHU
42,AFR::ETH::ET-AF,2018-05-21,2018-05-27,,27,,,2018-05-27,4,WHO AFRO Surveillance Report (UID: 20896),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 27 cases",JHU
43,AFR::ETH::ET-SO,2018-05-21,2018-05-27,,1,,,2018-05-27,4,WHO AFRO Surveillance Report (UID: 20896),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases",JHU
44,AFR::ETH,2018-01-01,2018-05-27,4,267,,1.5,2018-05-27,4,WHO AFRO Surveillance Report (UID: 20896),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 267 cases, 4 deaths",JHU
45,AFR::ETH,2018-05-21,2018-05-27,,28,,,2018-05-27,4,WHO AFRO Surveillance Report (UID: 20896),0.68,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 28 cases",JHU
46,AFR::ETH::ET-SO,2018-01-01,2018-05-27,,113,,,2018-05-27,4,WHO AFRO Surveillance Report (UID: 20896),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 113 cases",JHU
47,AFR::ETH::ET-AF,2018-01-01,2018-05-27,4,99,,4.0,2018-05-27,4,WHO AFRO Surveillance Report (UID: 20896),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 99 cases, 4 deaths",JHU
48,AFR::ETH::ET-TI,2018-01-01,2018-05-27,,38,,,2018-05-27,4,WHO AFRO Surveillance Report (UID: 20896),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 38 cases",JHU
49,AFR::ETH::ET-DD,2018-01-01,2018-05-27,,17,,,2018-05-27,4,WHO AFRO Surveillance Report (UID: 20896),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 17 cases",JHU
50,AFR::ETH,2017-01-01,2017-06-30,791,37989,,2.1,2017-06-30,32,WHO AFRO Surveillance Report (UID: 20616),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 37989 cases, 791 deaths",JHU
51,AFR::ETH,2018-01-01,2018-07-29,18,1234,,1.5,2018-07-29,41,WHO AFRO Surveillance Report (UID: 20951),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1234 cases, 18 deaths",JHU
52,AFR::ETH,2018-07-23,2018-07-29,,46,,,2018-07-29,41,WHO AFRO Surveillance Report (UID: 20951),0.68,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 46 cases",JHU
53,AFR::ETH::ET-AF,2018-07-23,2018-07-29,,44,,,2018-07-29,41,WHO AFRO Surveillance Report (UID: 20951),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 44 cases",JHU
54,AFR::ETH::ET-TI,2018-07-23,2018-07-29,,2,,,2018-07-29,41,WHO AFRO Surveillance Report (UID: 20951),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases",JHU
55,AFR::ETH::ET-SO,2018-01-01,2018-07-29,,151,,,2018-07-29,41,WHO AFRO Surveillance Report (UID: 20951),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 151 cases",JHU
56,AFR::ETH::ET-AF,2018-01-01,2018-07-29,18,1000,,1.8,2018-07-29,41,WHO AFRO Surveillance Report (UID: 20951),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1000 cases, 18 deaths",JHU
57,AFR::ETH::ET-TI,2018-01-01,2018-07-29,,66,,,2018-07-29,41,WHO AFRO Surveillance Report (UID: 20951),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 66 cases",JHU
58,AFR::ETH::ET-DD,2018-01-01,2018-07-29,,17,,,2018-07-29,41,WHO AFRO Surveillance Report (UID: 20951),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 17 cases",JHU
59,AFR::ETH::(ET-AM|ET-OR|ET-SO),2017-06-12,2017-06-18,,661,,,2017-06-18,40,WHO AFRO Surveillance Report (UID: 20617),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 661 cases",JHU
60,AFR::ETH::(ET-AM|ET-OR|ET-SO),2017-06-05,2017-06-11,,1080,,,2017-06-11,40,WHO AFRO Surveillance Report (UID: 20617),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1080 cases",JHU
61,AFR::ETH::(ET-AF|ET-AM|ET-OR|ET-SN|ET-SO|ET-TI),2017-01-01,2017-06-23,784,37459,,2.1,2017-06-23,40,WHO AFRO Surveillance Report (UID: 20617),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 37459 cases, 784 deaths",JHU
62,AFR::ETH::ET-SO,2017-01-01,2017-06-23,753,33339,,2.3,2017-06-23,40,WHO AFRO Surveillance Report (UID: 20617),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 33339 cases, 753 deaths",JHU
63,AFR::ETH::ET-TI,2017-01-01,2017-06-18,,28,,,2017-06-18,40,WHO AFRO Surveillance Report (UID: 20617),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 28 cases",JHU
64,AFR::ETH::ET-AF,2017-01-01,2017-06-18,12,,,,2017-06-18,40,WHO AFRO Surveillance Report (UID: 20617),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 12 deaths",JHU
65,AFR::ETH::ET-SN,2017-01-01,2017-06-18,1,,,,2017-06-18,40,WHO AFRO Surveillance Report (UID: 20617),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 deaths",JHU
66,AFR::ETH::ET-AM,2017-01-01,2017-06-18,17,,,,2017-06-18,40,WHO AFRO Surveillance Report (UID: 20617),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 17 deaths",JHU
67,AFR::ETH::ET-OR,2017-01-01,2017-06-18,5,,,,2017-06-18,40,WHO AFRO Surveillance Report (UID: 20617),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 5 deaths",JHU
68,AFR::ETH::ET-SO,2017-01-01,2017-06-18,749,,,,2017-06-18,40,WHO AFRO Surveillance Report (UID: 20617),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 749 deaths",JHU
69,AFR::ETH::ET-AA,2019-05-31,2019-08-11,,157,,,2019-08-11,12,JHU Cholera Database (UID: 21079),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 157 cases",JHU
70,AFR::ETH::ET-AF,2019-06-22,2019-07-31,,164,,,2019-07-31,12,JHU Cholera Database (UID: 21079),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 164 cases",JHU
71,AFR::ETH::ET-AM,2019-04-25,2019-06-19,,202,,,2019-06-19,12,JHU Cholera Database (UID: 21079),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 202 cases",JHU
72,AFR::ETH::ET-DD,2019-05-17,2019-05-17,,1,,,2019-05-17,12,JHU Cholera Database (UID: 21079),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases",JHU
73,AFR::ETH::ET-HA,2019-08-01,2019-08-18,,13,,,2019-08-18,12,JHU Cholera Database (UID: 21079),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 13 cases",JHU
74,AFR::ETH::ET-OR,2019-05-15,2019-10-13,,718,,,2019-10-13,12,JHU Cholera Database (UID: 21079),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 718 cases",JHU
75,AFR::ETH::ET-SO,2019-06-02,2019-06-23,,168,,,2019-06-23,12,JHU Cholera Database (UID: 21079),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 168 cases",JHU
76,AFR::ETH::ET-TI,2019-05-21,2019-07-31,,26,,,2019-07-31,12,JHU Cholera Database (UID: 21079),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 26 cases",JHU
77,AFR::ETH,2019-04-25,2019-10-13,11,11,,100.0,2019-10-13,12,JHU Cholera Database (UID: 21079),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 11 cases, 11 deaths",JHU
78,AFR::ETH,2018-11-12,2018-12-02,,0,,,2018-12-02,33,WHO AFRO Surveillance Report (UID: 21041),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
79,AFR::ETH,2018-01-01,2018-12-02,,3090,,,2018-12-02,33,WHO AFRO Surveillance Report (UID: 21041),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3090 cases",JHU
80,AFR::ETH,2006-01-02,2006-01-08,0,0,,,2006-01-08,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
81,AFR::ETH,2006-01-09,2006-01-15,0,0,,,2006-01-15,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
82,AFR::ETH,2006-01-16,2006-01-22,0,0,,,2006-01-22,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
83,AFR::ETH,2006-01-23,2006-01-29,0,0,,,2006-01-29,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
84,AFR::ETH,2006-01-30,2006-02-05,0,0,,,2006-02-05,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
85,AFR::ETH,2006-02-06,2006-02-12,0,0,,,2006-02-12,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
86,AFR::ETH,2006-02-13,2006-02-19,0,0,,,2006-02-19,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
87,AFR::ETH,2006-02-20,2006-02-26,0,0,,,2006-02-26,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
88,AFR::ETH,2006-02-27,2006-03-05,0,0,,,2006-03-05,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
89,AFR::ETH,2006-03-06,2006-03-12,0,0,,,2006-03-12,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
90,AFR::ETH,2006-03-13,2006-03-19,0,0,,,2006-03-19,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
91,AFR::ETH,2006-03-20,2006-03-26,0,0,,,2006-03-26,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
92,AFR::ETH,2006-03-27,2006-04-02,0,0,,,2006-04-02,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
93,AFR::ETH,2006-04-03,2006-04-09,0,0,,,2006-04-09,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
94,AFR::ETH,2006-04-10,2006-04-16,0,0,,,2006-04-16,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
95,AFR::ETH,2006-04-17,2006-04-23,0,0,,,2006-04-23,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
96,AFR::ETH,2006-04-24,2006-04-30,0,0,,,2006-04-30,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
97,AFR::ETH,2006-05-01,2006-05-07,0,0,,,2006-05-07,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
98,AFR::ETH,2006-05-08,2006-05-14,0,0,,,2006-05-14,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
99,AFR::ETH,2006-05-15,2006-05-21,0,0,,,2006-05-21,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
100,AFR::ETH,2006-05-22,2006-05-28,0,0,,,2006-05-28,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
101,AFR::ETH,2006-05-29,2006-06-04,0,0,,,2006-06-04,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
102,AFR::ETH,2006-06-05,2006-06-11,0,0,,,2006-06-11,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
103,AFR::ETH,2006-06-12,2006-06-18,0,0,,,2006-06-18,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
104,AFR::ETH,2006-06-19,2006-06-25,1,53,,1.9,2006-06-25,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 53 cases, 1 deaths",JHU
105,AFR::ETH,2006-06-26,2006-07-02,2,382,,0.5,2006-07-02,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 382 cases, 2 deaths",JHU
106,AFR::ETH,2006-07-03,2006-07-09,6,1144,,0.5,2006-07-09,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 1144 cases, 6 deaths",JHU
107,AFR::ETH,2006-07-10,2006-07-16,5,1858,,0.3,2006-07-16,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 1858 cases, 5 deaths",JHU
108,AFR::ETH,2006-07-17,2006-07-23,9,1575,,0.6,2006-07-23,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 1575 cases, 9 deaths",JHU
109,AFR::ETH,2006-07-24,2006-07-30,13,1595,,0.8,2006-07-30,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 1595 cases, 13 deaths",JHU
110,AFR::ETH,2006-07-31,2006-08-06,13,1791,,0.7,2006-08-06,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 1791 cases, 13 deaths",JHU
111,AFR::ETH,2006-08-07,2006-08-13,28,1787,,1.6,2006-08-13,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 1787 cases, 28 deaths",JHU
112,AFR::ETH,2006-08-14,2006-08-20,36,1667,,2.2,2006-08-20,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 1667 cases, 36 deaths",JHU
113,AFR::ETH,2006-08-21,2006-08-27,29,1749,,1.7,2006-08-27,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 1749 cases, 29 deaths",JHU
114,AFR::ETH,2006-08-28,2006-09-03,21,2193,,1.0,2006-09-03,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 2193 cases, 21 deaths",JHU
115,AFR::ETH,2006-09-04,2006-09-10,18,2623,,0.7,2006-09-10,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 2623 cases, 18 deaths",JHU
116,AFR::ETH,2006-09-11,2006-09-17,17,2088,,0.8,2006-09-17,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 2088 cases, 17 deaths",JHU
117,AFR::ETH,2006-09-18,2006-09-24,14,1525,,0.9,2006-09-24,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 1525 cases, 14 deaths",JHU
118,AFR::ETH,2006-09-25,2006-10-01,30,1919,,1.6,2006-10-01,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 1919 cases, 30 deaths",JHU
119,AFR::ETH,2006-10-02,2006-10-08,45,2593,,1.7,2006-10-08,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 2593 cases, 45 deaths",JHU
120,AFR::ETH,2006-10-09,2006-10-15,35,3058,,1.1,2006-10-15,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 3058 cases, 35 deaths",JHU
121,AFR::ETH,2006-10-16,2006-10-22,20,2885,,0.7,2006-10-22,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 2885 cases, 20 deaths",JHU
122,AFR::ETH,2006-10-23,2006-10-29,11,2398,,0.5,2006-10-29,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 2398 cases, 11 deaths",JHU
123,AFR::ETH,2006-10-30,2006-11-05,10,1810,,0.6,2006-11-05,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 1810 cases, 10 deaths",JHU
124,AFR::ETH,2006-11-06,2006-11-12,5,1435,,0.3,2006-11-12,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 1435 cases, 5 deaths",JHU
125,AFR::ETH,2006-11-13,2006-11-19,6,1225,,0.5,2006-11-19,1,JHU Cholera Database (UID: 5070),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 1225 cases, 6 deaths",JHU
