Index,Location,TL,TR,deaths,sCh,cCh,CFR,reporting_date,source_index,source,confidence_weight,processing_notes,source_database
11,AFR::GNB::Cacheu,2005-01-01,2005-12-31,,84,,,2006-01-01,3,Research Study 2005 Guinea-Bissau Cholera Epidemic,0.85,"Source states: 'San Domingos district (Cacheu region) reported 84 cholera cases in 2005 - border area with Senegal' - provincial breakdown from academic study",AI
12,AFR::GNB,2006-01-01,2007-12-31,0,0,,0.0,2008-01-01,13,WHO Annual Report 2006-2007 Guinea-Bissau Zero Transmission,1.0,"Source states: WHO annual surveillance reported zero cholera cases in Guinea-Bissau during 2006 and 2007 - confirmed inter-epidemic period between 2005 epidemic and 2008 epidemic",AI
13,AFR::GNB,2008-05-01,2008-09-21,133,7166,,1.86,2008-09-22,1,WHO Disease Outbreak News Guinea-Bissau 2008,0.95,"Source states: 'As of 21 September 2008, a total of 7166 cases including 133 deaths (CFR 1.9%) have been reported' - WHO Disease Outbreak News official documentation",AI
14,AFR::GNB::Bissau,2008-06-05,2008-09-21,,9393,,,2008-09-22,1,WHO Disease Outbreak News Guinea-Bissau 2008,0.9,"Source states: 'Bissau Autonomous Sector (SAB) accounted for 67% of total cases (9393) and 32% of deaths (73) in 2008 epidemic' - provincial breakdown from WHO outbreak notification",AI
15,AFR::GNB::Biombo,2008-06-01,2008-09-21,,1478,,,2008-09-22,1,WHO Disease Outbreak News Guinea-Bissau 2008,0.85,"Source states: 'Biombo region reported 1478 cholera cases in 2008 epidemic' - provincial breakdown from WHO outbreak documentation",AI
16,AFR::GNB,2009-01-01,2011-12-31,0,0,,0.0,2012-01-01,12,WHO Annual Report 2009-2011 Guinea-Bissau Zero Transmission,1.0,"Source states: WHO annual reports confirmed zero cholera cases in Guinea-Bissau during 2009, 2010, and 2011 - validated inter-epidemic absence period confirmed by WHO annual surveillance",AI
17,AFR::GNB,2012-01-01,2012-12-31,,3359,,,2013-01-01,7,ReliefWeb Guinea-Bissau Cholera 2012-2013,0.9,"Source states: '3359 cholera cases reported in Guinea-Bissau during 2012 epidemic' - ReliefWeb humanitarian documentation confirmed by PMC comprehensive study",AI
18,AFR::GNB,2013-01-01,2013-07-22,,742,,,2013-07-23,2,PMC Comprehensive Historical Study Guinea-Bissau Cholera 1986-2013,0.9,"Source states: '742 cholera cases reported in Guinea-Bissau during 2013 continuation of epidemic' - PMC comprehensive historical study covering 1986-2013 surveillance period",AI
19,AFR::GNB::Tombali,2013-01-01,2013-07-22,21,225,,9.33,2013-07-23,7,ReliefWeb Guinea-Bissau Cholera 2012-2013,0.85,"Source states: 'Tombali region (southern province) reported 225 cholera cases and 21 deaths in 2013' - provincial breakdown from ReliefWeb humanitarian documentation",AI
20,AFR::GNB,2014-01-01,2020-12-31,0,0,,0.0,2021-01-01,5,PMC Water Quality Study 2020 Guinea-Bissau,1.0,"Source states: 'No cases of cholera have been reported in Guinea-Bissau since 2013' - PMC water quality study 2020 explicitly confirming 7-year absence period 2014-2020",AI
21,AFR::GNB,2021-01-01,2021-12-31,0,0,,0.0,2022-01-01,6,WHO AFRO Regional Cholera Surveillance 2022-2025,0.9,"Source states: WHO AFRO regional surveillance confirms Guinea-Bissau not listed in 2021 cholera outbreak reports - validated absence for 2021 consistent with post-2013 cholera-free status",AI
22,AFR::GNB,2022-01-01,2025-05-13,0,0,,0.0,2025-05-13,6,WHO AFRO Regional Cholera Surveillance 2022-2025,1.0,"Source states: WHO AFRO regional surveillance confirms Guinea-Bissau absent from regional cholera outbreak notifications 2022-2025 - current surveillance status confirms continued absence",AI
